"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Current Trading Date/Price[$], Current Price vs Signal",Trading Days between Signal and Current Date,"Level, Trendpulse start Date/Price($)",Trendpulse Breakout Date/Price($),Earliest Unconfirmed Signal Date/Price($),Time from Latest Trading day to Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,TrendPulse Start/End (Date and Price($)),Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Min Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Target Exit Date(Win Trades) (Max/Min/Avg.),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Exit Rule/Horizontal/F-Stack 1/F-Stack 2/EMA 200) [$],Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
"SUM.NZ, Long, 2024-11-24 (Price: 13.1)",2025-12-18 (Price: 12.15) (Today),"-7.25%, 1.1 year","90.91%, Past 10 years, 11","Weekly, is CONFIRMED on 2024-11-22",Already confirmed,"2025-12-18 (Price: 12.15), 7.25% below",1.1 year,"2, 2024-02-18 (Price: 11.2)",2024-11-10 (Price: 12.55),2024-11-24 (Price: 13.1),403/389/389 days,3.19% below/7.25% below/7.25% below,2024-02-18 (Price: 11.2443)/2024-11-24 (Price: 12.4365),10.69%/2.99%/6.53%,"8.88%, 47.61%",1.9 month/28 days/1.4 month,2025-02-14/2025-01-03/2025-01-23,-0.02%,11.46%,-11.48%,0.54,0.63,14.4689/13.9554/14.24/No Horizontal Resistance/19.8479/26.5969/No EMA 200 Target,9.4/9.246/11.0645/No support/No F-Track Level/No F-Track Level/11.11,95.21%/146/0 days (Across ALL Assets),81.88%/276/0 days (Across ALL Assets)
"CNQ.TO, Long, 2024-10-13 (Price: 51.71)",2025-12-18 (Price: 43.41) (Today),"-16.05%, 1.2 year","95.45%, Past 10 years, 22","Weekly, is CONFIRMED on 2024-10-11",Already confirmed,"2025-12-18 (Price: 43.41), 16.05% below",1.2 year,"2, 2024-03-31 (Price: 51.665)",2024-10-06 (Price: 48.22),2024-10-11 (Price: 51.71),438/433/431 days,9.98% below/16.05% below/16.05% below,2024-03-31 (Price: 56.8239)/2024-10-13 (Price: 47.1777),19.11%/1.41%/7.08%,"22.31%, 71.02%",3.5 months/28 days/1.8 month,2025-03-14/2024-11-22/2024-12-30,2.78%,3.8%,-1.02%,0.61,0.23,52.7907/55.3711/51.74/No Horizontal Resistance/65.8353/68.6522/No EMA 200 Target,43.4/13.9251/48.4386/46.0303/No F-Track Level/No F-Track Level/48.05,95.21%/146/0 days (Across ALL Assets),81.88%/276/0 days (Across ALL Assets)
"CNU.NZ, Long, 2024-09-30 (Price: 8.72)",2025-12-18 (Price: 9.2) (Today),"5.5%, 1.2 year","100.0%, Past 20 years, 6","Monthly, is CONFIRMED on 2024-09-30",Already confirmed,"2025-12-18 (Price: 9.2), 5.5% above",1.2 year,"2, 2023-03-31 (Price: 8.41)",2024-08-31 (Price: 8.54),2024-09-30 (Price: 8.72),474/444/444 days,7.73% above/5.5% above/5.5% above,2023-03-31 (Price: 8.938)/2024-09-30 (Price: 7.714),26.44%/7.23%/18.68%,"-0.0%, 15.86%",11.1 months/5.1 months/8.1 months,2026-01-25/2025-05-09/2025-09-16,14.78%,5.28%,9.5%,1.0,0.27,9.6243/10.3489/8.91/8.822/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,7.18/6.0983/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/7.84,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
"IEI, Long, 2024-08-31 (Price: 118.72)",2025-12-18 (Price: 119.85) (Today),"0.95%, 1.3 year","77.78%, Past 20 years, 9","Monthly, is CONFIRMED on 2024-08-31",Already confirmed,"2025-12-18 (Price: 119.85), 0.95% above",1.3 year,"0, 2019-08-31 (Price: 127.75)",2024-07-31 (Price: 117.67),2024-08-30 (Price: 118.72),505/475/474 days,1.85% above/0.95% above/0.95% above,2019-08-31 (Price: 143.782)/2024-08-31 (Price: 114.902),1.93%/1.13%/1.45%,"15.13%, 15.6%",11.2 months/6.1 months/8.1 months,2025-12-30/2025-05-23/2025-08-17,1.43%,0.7%,0.73%,-0.36,-0.87,121.7355/120.4414/124.14/133.2183/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,112.29/112.768/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/115.83,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
"AAPL, Long, 2024-07-31 (Price: 222.08)",2025-12-18 (Price: 272.19) (Today),"22.56%, 1.4 year","100.0%, Past 20 years, 20","Monthly, is CONFIRMED on 2024-07-31",Already confirmed,"2025-12-18 (Price: 272.19), 22.56% above",1.4 year,"0, 2019-07-31 (Price: 53.26)",2024-06-30 (Price: 210.62),2024-07-31 (Price: 222.08),536/505/505 days,29.23% above/22.56% above/22.56% above,2019-07-31 (Price: 117.046)/2024-07-31 (Price: 210.526),49.66%/12.62%/21.67%,"-0.0%, 40.56%",2.5 years/5.1 months/10.5 months,2028-02-24/2025-03-09/2025-10-30,17.77%,21.49%,-3.72%,2.41,1.03,323.0598/270.2047/323.37/No Horizontal Resistance/294.7231/309.0801/No EMA 200 Target,170.33/136.9225/189.8723/119.0319/No F-Track Level/No F-Track Level/189.12,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
"CNQ.TO, Long, 2024-04-07 (Price: 55.16)",2025-12-18 (Price: 43.41) (Today),"-21.3%, 1.7 year","95.45%, Past 10 years, 22","Weekly, is CONFIRMED on 2024-04-05",Already confirmed,"2025-12-18 (Price: 43.41), 21.3% below",1.7 year,"2, 2023-04-09 (Price: 39.465)",2024-03-24 (Price: 50.395),2024-04-05 (Price: 55.16),634/622/620 days,13.86% below/21.3% below/21.3% below,2023-04-09 (Price: 41.3757)/2024-04-07 (Price: 50.4589),19.11%/1.41%/7.08%,"22.31%, 71.02%",3.5 months/28 days/1.8 month,2024-09-06/2024-05-17/2024-06-24,2.78%,3.8%,-1.02%,0.61,0.23,56.3128/59.0653/64.58/No Horizontal Resistance/65.8353/68.6522/No EMA 200 Target,40.81/13.9251/48.4386/46.0303/No F-Track Level/No F-Track Level/43.33,95.21%/146/0 days (Across ALL Assets),81.88%/276/0 days (Across ALL Assets)
"^BVSP, Long, 2023-12-31 (Price: 134185.0)",2025-12-18 (Price: 157923.3438) (Today),"17.69%, 2 years","88.89%, Past 20 years, 9","Monthly, is CONFIRMED on 2023-12-31",Already confirmed,"2025-12-18 (Price: 157923.3438), 17.69% above",2 years,"0, 2018-12-31 (Price: 87887.0)",2023-11-30 (Price: 127331.0),2023-12-28 (Price: 134185.0),749/721/718 days,24.03% above/17.69% above/17.69% above,2018-12-31 (Price: 141006.0)/2023-12-31 (Price: 121374.0),14.35%/2.63%/9.45%,"18.7%, 34.07%",3.3 years/8.1 months/1.9 year,2028-09-15/2024-12-16/2026-09-16,6.15%,6.78%,-0.63%,0.48,0.36,148462.284/146865.4825/161963.8/No Horizontal Resistance/173653.968/192289.6/No EMA 200 Target,101882.0/90496.5/121313.6/110617.73/No F-Track Level/No F-Track Level/115493.12,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
"GILD, Long, 2022-12-31 (Price: 85.85)",2025-12-18 (Price: 121.47) (Today),"41.49%, 3 years","100.0%, Past 33 years, 7","Quarterly, is CONFIRMED on 2022-12-31",Already confirmed,"2025-12-18 (Price: 121.47), 41.49% above",3 years,"4, 2014-12-31 (Price: 94.26)",2022-09-30 (Price: 61.69),2022-12-29 (Price: 85.26),1175/1085/1083 days,96.9% above/42.47% above/41.49% above,2014-12-31 (Price: 124.0506)/2022-12-31 (Price: 58.9201),48.53%/11.57%/42.07%,"-0.0%, 24.28%",3 years/1.5 year/2.3 years,2027-04-13/2025-02-20/2026-04-11,9.69%,12.1%,-2.41%,1.59,0.53,107.2181/121.9671/90.9/No Horizontal Resistance/123.4541/140.4376/No EMA 200 Target,58.26/56.99/75.3922/65.1312/No F-Track Level/No F-Track Level/67.59,88.89%/9/0 days (Across ALL Assets),100.0%/1/0 days (Across ALL Assets)
"TRI.TO, Short, 2025-12-07 (Price: 184.66)",No Exit Yet,"1.86%, 11 days","88.24%, Past 10 years, 17","Weekly, is CONFIRMED on 2025-12-05",Already confirmed,"2025-12-18 (Price: 181.23), 1.86% below",11 days,"2, 2025-06-22 (Price: 266.18)",2025-12-07 (Price: 184.66),2025-12-04 (Price: 186.64),11/14/11 days,1.86% below/2.9% below/1.86% below,2025-06-22 (Price: 252.31)/2025-12-07 (Price: 187.69),16.0%/1.62%/4.88%,"15.2%, 17.31%",5.8 months/1.6 month/2.7 months,2026-08-16/2026-02-14/2026-04-03,0.57%,5.4%,-4.83%,0.32,0.43,179.1941/175.6486/135.75/116.89/131.2534/93.0152/No EMA 200 Target,No support/116.89/131.2534/93.0152/No F-Track Level/No F-Track Level/No support,No Data (Across ALL Assets),25.0%/8/0 days (Across ALL Assets)
"NVO, Short, 2025-11-30 (Price: 49.35)",No Exit Yet,"3.53%, 18 days","100.0%, Past 20 years, 6","Monthly, is CONFIRMED on 2025-11-30",Already confirmed,"2025-12-18 (Price: 47.61), 3.53% below",18 days,"4, 2021-11-30 (Price: 53.415)",2025-10-31 (Price: 49.46),2025-11-24 (Price: 44.97),48/24/18 days,3.74% below/5.87% above/3.53% below,2021-11-30 (Price: 44.9064)/2025-11-30 (Price: 58.9856),15.1%/15.1%/15.1%,"0.0%, 34.17%",5 months/5 months/5 months,2026-07-05/2026-07-05/2026-07-05,3.32%,5.5%,-2.18%,0.43,0.53,48.6147/41.8982/46.91/45.4025/45.3824/37.3162/No EMA 200 Target,No support/45.4025/45.3824/37.3162/No F-Track Level/No F-Track Level/No support,100.0%/1/0 days (Across ALL Assets),0.0%/7/0 days (Across ALL Assets)
"TRI.TO, Short, 2025-09-28 (Price: 218.79)",2025-12-07 (Price: 184.66),"15.6%, 2.3 months","88.24%, Past 10 years, 17","Weekly, is CONFIRMED on 2025-09-26",Already confirmed,"2025-12-18 (Price: 181.23), 17.17% below",2.7 months,"0, 2021-06-06 (Price: 123.5202)",2025-09-14 (Price: 239.5),2025-09-23 (Price: 222.52),95/86/81 days,24.33% below/18.56% below/17.17% below,2021-06-06 (Price: 90.8973)/2025-09-28 (Price: 242.0315),16.0%/1.62%/4.88%,"15.2%, 17.31%",5.8 months/1.6 month/2.7 months,2026-06-07/2025-12-06/2026-01-23,0.57%,5.4%,-4.83%,0.32,0.43,212.3138/208.113/161.63/116.89/193.124/131.2534/No EMA 200 Target,No support/116.89/193.124/131.2534/No F-Track Level/No F-Track Level/No support,No Data (Across ALL Assets),25.0%/8/0 days (Across ALL Assets)
"NVO, Short, 2025-04-30 (Price: 66.45)",2025-11-30 (Price: 49.35),"25.73%, 7.1 months","100.0%, Past 20 years, 6","Monthly, is CONFIRMED on 2025-04-30",Already confirmed,"2025-12-18 (Price: 47.61), 28.35% below",7.7 months,"4, 2020-08-31 (Price: 33.02)",2025-03-31 (Price: 69.44),2025-04-28 (Price: 62.62),262/234/232 days,31.44% below/23.97% below/28.35% below,2020-08-31 (Price: 31.012)/2025-04-30 (Price: 71.5343),15.1%/15.1%/15.1%,"0.0%, 34.17%",5 months/5 months/5 months,2025-12-03/2025-12-03/2025-12-03,3.32%,5.5%,-2.18%,0.43,0.53,65.4599/56.416/46.39/31.6225/51.1046/45.3824/No EMA 200 Target,No support/31.6225/51.1046/45.3824/No F-Track Level/No F-Track Level/No support,100.0%/1/0 days (Across ALL Assets),0.0%/7/0 days (Across ALL Assets)
"PFE, Short, 2024-03-31 (Price: 27.75)",2025-12-18 (Price: 25.04) (Today),"9.77%, 1.7 year","100.0%, Past 48 years, 5","Quarterly, is CONFIRMED on 2024-03-31",Already confirmed,"2025-12-18 (Price: 25.04), 9.77% below",1.7 year,"6, 2009-03-31 (Price: 12.9222)",2023-12-31 (Price: 28.79),2024-01-11 (Price: 28.4),718/707/627 days,13.03% below/11.83% below/9.77% below,2009-03-31 (Price: 11.0247)/2024-03-31 (Price: 32.0614),28.35%/7.35%/17.85%,"0.0%, 34.93%",1.7 year/1.3 year/1.5 year,2026-09-03/2026-02-06/2026-05-22,5.58%,5.5%,0.08%,0.53,0.21,25.863/22.7966/18.85/26.1058/21.508/20.5265/No EMA 200 Target,No support/26.1058/21.508/20.5265/No F-Track Level/No F-Track Level/No support,100.0%/1/0 days (Across ALL Assets),No Data (Across ALL Assets)
