Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Current Trading Date/Price[$], Current Price vs Signal",Trading Days between Signal and Current Date,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Min Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Target Exit Date(Win Trades) (Max/Min/Avg.),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Exit Rule/Horizontal/F-Stack 1/F-Stack 2/EMA 200) [$],Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
FRACTAL TRACK,"GBPUSD=X, Long, 2026-01-05 (Price: 1.3542)",No Exit Yet,"0.0%, 0 days","83.33%, Past 56 years, 6","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 1.3012 prior to 2026-01-30,"2026-01-05 (Price: 1.3542), 0.0% below",0 days,No Information,No Information,No Information,"23.66% (Price: 1.271), 6.55% above, Upmove Bounce Back","2022-09-30 (Price: 1.0379), 2024-09-30 (Price: 1.3433)",No Information,3.79%/3.79%/3.79%,"0.37%, 7.17%",2.9 years/2.9 years/2.9 years,2030-02-25/2030-02-25/2030-02-25,4.04%,-0.96%,5.0%,0.36,-0.64,1.3614/1.4055/1.54/1.4232/2.4421/3.2078/No EMA 200 Target,1.24/1.1912/No F-Stack Support/No F-Stack Support/No support/No support/1.34,No Data (Across ALL Assets),No Data (Across ALL Assets)
FRACTAL TRACK,"XLU, Long, 2026-01-05 (Price: 42.7)",No Exit Yet,"0.0%, 0 days","100.0%, Past 20 years, 19","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 42.03 prior to 2026-01-09,"2026-01-05 (Price: 42.7), 0.0% below",0 days,No Information,No Information,No Information,"38.2% (Price: 42.5398), 0.38% above, Upmove Bounce Back","2025-04-13 (Price: 35.51), 2025-10-19 (Price: 46.885)",No Information,18.94%/4.73%/14.15%,"0%, 42.71%",6.5 years/4.2 months/1.3 year,2035-04-17/2026-07-06/2027-11-13,10.1%,3.65%,6.45%,3.45,0.14,43.9169/48.742/49.53/No Horizontal Resistance/60.8844/89.6256/No EMA 200 Target,42.63/29.6267/32.1431/25.3581/42.2713/39.436/42.05,No Data (Across ALL Assets),No Data (Across ALL Assets)
FRACTAL TRACK,"MA, Long, 2026-01-05 (Price: 568.57)",No Exit Yet,"0.0%, 0 days","100.0%, Past 19 years, 4","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 524.7 prior to 2026-01-30,"2026-01-05 (Price: 568.57), 0.0% below",0 days,No Information,No Information,No Information,"23.66% (Price: 524.8987), 8.32% above, Upmove Bounce Back","2022-10-31 (Price: 276.87), 2025-08-31 (Price: 601.77)",No Information,26.69%/21.1%/23.74%,"0%, 21.75%",1.9 year/6.1 months/1.1 year,2028-09-21/2026-09-27/2027-08-01,10.35%,18.74%,-8.39%,10.22,1.0,778.9409/703.5485/763.51/592.9033/716.5814/751.3605/No EMA 200 Target,284.34/305.0867/554.0572/515.4888/524.8987/477.6582/561.53,No Data (Across ALL Assets),No Data (Across ALL Assets)
FRACTAL TRACK,"NZDCAD=X, Long, 2026-01-05 (Price: 0.7896)",No Exit Yet,"0.0%, 0 days","76.92%, Past 22 years, 13","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 0.7858 prior to 2026-01-30,"2026-01-05 (Price: 0.7896), 0.0% below",0 days,No Information,No Information,No Information,"78.6% (Price: 0.8038), 1.77% below, Upmove Bounce Back","2023-12-31 (Price: 0.7882), 2024-09-30 (Price: 0.8609)",No Information,20.75%/1.64%/9.84%,"3.81%, 24.45%",7.4 years/1 year/3.2 years,2036-07-29/2027-06-10/2030-07-31,0.56%,-0.19%,0.75%,0.44,-0.46,0.8356/0.8673/0.83/0.8876/No Next Fib Ext/No Next Fib Ext/0.81,No support/0.7834/No F-Stack Support/No F-Stack Support/No support/No support/No EMA 200 Support,No Data (Across ALL Assets),No Data (Across ALL Assets)
FRACTAL TRACK,"NVO, Long, 2026-01-05 (Price: 55.11)",No Exit Yet,"0.0%, 0 days","100.0%, Past 44 years, 14","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 43.08 prior to 2026-01-30,"2026-01-05 (Price: 55.11), 0.0% below",0 days,No Information,No Information,No Information,"78.6% (Price: 43.8439), 25.7% above, Upmove Bounce Back","2016-11-30 (Price: 15.445), 2024-06-30 (Price: 148.15)",No Information,42.36%/20.21%/26.41%,"-0.0%, 47.55%",3.3 years/4 months/1.3 year,2030-09-21/2026-06-27/2027-11-13,10.33%,9.37%,0.96%,1.75,0.5,67.4216/69.6646/134.73/139.01/159.2295/190.9685/59.64,47.07/45.4025/55.093/52.1958/47.9075/35.154/No EMA 200 Support,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"BNS.TO, Long, 2026-01-05 (Price: 102.82)",No Exit Yet,"0.0%, 0 days","92.31%, Past 20 years, 13","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 101.58 prior to 2026-01-30,"2026-01-05 (Price: 102.82), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,6.07% above/0.41% above/0.0% below,24.83%/4.28%/13.54%,"30.99%, 38.87%",2.8 years/6 months/1.2 year,2030-01-02/2026-09-22/2027-09-22,1.95%,4.3%,-2.35%,0.65,0.19,108.2078/116.7418/122.47/No Horizontal Resistance/105.6031/114.0496/No EMA 200 Target,56.15/62.2517/95.6649/90.1456/91.7669/84.8022/81.8,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"BNS.TO, Long, 2026-01-05 (Price: 102.82)",No Exit Yet,"0.0%, 0 days","100.0%, Past 193 years, 4","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 101.58 prior to 2026-03-31,"2026-01-05 (Price: 102.82), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,14.26% above/0.41% above/0.0% below,22.63%/5.06%/9.45%,"0%, 41.59%",5.1 years/1.5 year/4.2 years,2033-04-15/2028-02-26/2032-01-04,6.77%,6.25%,0.52%,1.08,0.33,116.1146/112.5365/110.75/No Horizontal Resistance/105.6031/114.0496/No EMA 200 Target,60.88/62.2517/95.6649/90.1456/91.7669/84.8022/81.8,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"JNK, Long, 2026-01-05 (Price: 97.5)",No Exit Yet,"0.0%, 0 days","100.0%, Past 10 years, 17","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 97.3727 prior to 2026-01-09,"2026-01-05 (Price: 97.5), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,0.35% above/0.0% below/0.0% below,3.5%/0.19%/1.47%,"-0.0%, 19.15%",9.1 months/1.2 month/4.1 months,2027-02-04/2026-02-26/2026-06-30,2.85%,-0.98%,3.83%,0.97,-0.59,97.9387/98.9332/99.18/108.5222/169.7114/218.5371/No EMA 200 Target,96.34/88.8814/No F-Stack Support/No F-Stack Support/No support/No support/96.41,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"ACWX, Long, 2026-01-05 (Price: 68.88)",No Exit Yet,"0.0%, 0 days","90.0%, Past 20 years, 10","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 68.01 prior to 2026-01-30,"2026-01-05 (Price: 68.88), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,3.59% above/1.1% above/0.0% below,15.1%/1.97%/6.76%,"10.07%, 26.55%",3.3 years/4.1 months/1.4 year,2030-09-21/2026-06-30/2028-01-03,1.22%,0.78%,0.44%,0.41,-0.09,73.6809/73.5363/79.52/No Horizontal Resistance/69.6679/76.9985/No EMA 200 Target,52.16/45.07/61.9685/No support/61.7922/57.4149/62.05,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"^BVSP, Long, 2026-01-05 (Price: 161869.7656)",No Exit Yet,"0.0%, 0 days","88.89%, Past 20 years, 9","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 161124.0 prior to 2026-01-30,"2026-01-05 (Price: 161869.7656), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,1.76% above/0.0% below/0.0% below,14.35%/2.63%/9.45%,"18.7%, 34.07%",3.3 years/8.1 months/1.9 year,2030-09-21/2026-12-22/2028-09-21,6.15%,6.78%,-0.63%,0.48,0.36,179092.7087/177166.4584/192969.42/No Horizontal Resistance/166057.916/178771.431/No EMA 200 Target,120283.0/96132.0/151418.724/142375.45/153960.0442/147153.434/141875.89,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"GS, Long, 2026-01-05 (Price: 948.44)",No Exit Yet,"0.0%, 0 days","100.0%, Past 20 years, 13","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 884.0 prior to 2026-01-30,"2026-01-05 (Price: 948.44), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,7.9% above/3.73% above/0.0% below,53.25%/7.0%/28.8%,"-0.0%, 34.98%",2.5 years/4 months/1.1 year,2029-07-31/2026-06-27/2027-08-01,10.95%,5.86%,5.09%,1.01,0.3,1142.8702/1221.5907/1303.98/No Horizontal Resistance/916.0326/973.4919/No EMA 200 Target,303.61/288.555/818.1554/728.9736/765.0904/644.2906/709.75,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"IWM, Long, 2026-01-05 (Price: 252.73)",No Exit Yet,"0.0%, 0 days","100.0%, Past 25 years, 4","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 247.63 prior to 2026-03-31,"2026-01-05 (Price: 252.73), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,2.67% above/1.59% above/0.0% below,22.48%/22.48%/22.48%,"-0.0%, 49.28%",1 year/1 year/1 year,2027-06-10/2027-06-10/2027-06-10,3.33%,4.39%,-1.06%,0.87,0.2,232.638/309.5437/273.12/No Horizontal Resistance/270.9222/282.5179/No EMA 200 Target,164.92/162.3167/245.3626/196.8345/237.7412/225.1685/225.17,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"NA.TO, Long, 2026-01-05 (Price: 175.57)",No Exit Yet,"0.0%, 0 days","83.33%, Past 20 years, 12","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 172.8 prior to 2026-01-30,"2026-01-05 (Price: 175.57), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,1.71% above/1.34% above/0.0% below,28.7%/8.86%/18.76%,"5.23%, 30.62%",1.5 year/5.1 months/9.5 months,2028-02-26/2026-08-14/2027-02-21,8.11%,7.36%,0.75%,1.24,0.44,192.4774/208.5069/218.94/No Horizontal Resistance/185.717/204.2705/No EMA 200 Target,118.77/82.9367/162.0277/152.3147/160.7722/150.4677/144.1,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"NA.TO, Long, 2026-01-05 (Price: 175.57)",No Exit Yet,"0.0%, 0 days","100.0%, Past 43 years, 5","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 172.8 prior to 2026-03-31,"2026-01-05 (Price: 175.57), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,1.71% above/1.34% above/0.0% below,41.25%/20.33%/29.84%,"0%, 21.01%",3.6 years/1.8 year/2.5 years,2031-02-25/2028-07-31/2029-07-31,7.75%,8.35%,-0.6%,3.36,0.49,222.2014/227.9601/242.21/No Horizontal Resistance/185.717/204.2705/No EMA 200 Target,54.39/82.9367/162.0277/152.3147/160.7722/150.4677/144.1,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"SJ.TO, Long, 2026-01-05 (Price: 86.74)",No Exit Yet,"0.0%, 0 days","83.33%, Past 10 years, 24","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 86.5651 prior to 2026-01-09,"2026-01-05 (Price: 86.74), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,0.0% below/0.0% below/0.0% below,23.9%/1.55%/7.87%,"6.63%, 46.57%",1 year/1.2 month/2.6 months,2027-06-10/2026-02-26/2026-04-27,13.27%,11.85%,1.42%,0.6,0.66,96.3681/93.5664/95.81/No Horizontal Resistance/108.5192/133.8092/No EMA 200 Target,76.55/38.015/50.2755/47.8005/No support/No support/77.66,No Data (Across ALL Assets),No Data (Across ALL Assets)
FRACTAL TRACK,"SFTBY, Short, 2025-12-31 (Price: 56.7)",No Exit Yet,"-4.55%, 5 days","100.0%, Past 13 years, 4","Quarterly, was CONFIRMED on 2025-12-31",Already confirmed,"2026-01-05 (Price: 59.28), 4.55% above",5 days,No Information,No Information,No Information,"50.0% (Price: 53.39), 11.03% above, Upmove Break Below","2022-06-30 (Price: 16.78), 2025-12-31 (Price: 90.0)",No Information,18.34%/16.72%/17.41%,"0.0%, 18.34%",3.1 months/3.1 months/3.1 months,2026-05-14/2026-05-14/2026-05-14,12.53%,5.4%,7.13%,1.47,0.38,50.9449/46.8285/12.77/16.82/56.3971/48.3837/46.48,No support/16.82/56.3971/48.3837/No F-Track Level/No F-Track Level/No EMA 200 Support,No Data (Across ALL Assets),No Data (Across ALL Assets)
FRACTAL TRACK,"KWEB, Short, 2025-12-31 (Price: 34.05)",No Exit Yet,"-7.05%, 5 days","85.71%, Past 12 years, 7","Monthly, was CONFIRMED on 2025-12-31",Already confirmed,"2026-01-05 (Price: 36.45), 7.05% above",5 days,No Information,No Information,No Information,"38.2% (Price: 35.4633), 2.78% above, Upmove Break Below","2024-01-31 (Price: 22.68), 2025-10-31 (Price: 43.365)",No Information,10.4%/3.11%/7.13%,"19.33%, 16.82%",3.1 months/1 month/1.6 month,2026-05-14/2026-02-12/2026-03-10,5.83%,5.4%,0.43%,0.25,0.12,31.1762/31.6222/21.64/24.5062/No F-Stack Support/No F-Stack Support/No EMA 200 Target,No support/24.5062/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No support,No Data (Across ALL Assets),No Data (Across ALL Assets)
FRACTAL TRACK,"NFLX, Short, 2025-12-31 (Price: 93.76)",No Exit Yet,"2.45%, 5 days","100.0%, Past 23 years, 6","Quarterly, was CONFIRMED on 2025-12-31",Already confirmed,"2026-01-05 (Price: 91.46), 2.45% below",5 days,No Information,No Information,No Information,"23.66% (Price: 106.2331), 13.91% below, Upmove Break Below","2022-06-30 (Price: 16.271), 2025-06-30 (Price: 134.115)",No Information,53.32%/10.52%/29.48%,"0.0%, 53.32%",3.1 months/3 months/3 months,2026-05-14/2026-05-10/2026-05-10,11.77%,5.5%,6.27%,1.3,0.88,184.1259/66.1196/23.05/34.8663/86.4764/77.567/No EMA 200 Target,No support/34.8663/86.4764/77.567/No F-Track Level/No F-Track Level/No support,No Data (Across ALL Assets),No Data (Across ALL Assets)
FRACTAL TRACK,"C6L.SI, Short, 2025-12-31 (Price: 6.4)",No Exit Yet,"-1.09%, 5 days","92.86%, Past 40 years, 14","Monthly, was CONFIRMED on 2025-12-31",Already confirmed,"2026-01-05 (Price: 6.47), 1.09% above",5 days,No Information,No Information,No Information,"78.6% (Price: 7.5813), 14.66% below, Upmove Break Below","2023-06-30 (Price: 6.44), 2024-08-31 (Price: 6.4)",No Information,13.97%/3.18%/6.42%,"3.38%, 13.97%",3.1 months/1 month/1.7 month,2026-05-14/2026-02-12/2026-03-14,8.07%,5.5%,2.57%,1.46,-0.19,5.9699/5.9891/6.38/4.7975/No F-Stack Support/No F-Stack Support/No EMA 200 Target,No support/4.7975/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No support,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"TRI.TO, Short, 2025-12-07 (Price: 184.66)",2026-01-04 (Price: 173.66),"5.96%, 28 days","88.24%, Past 10 years, 17","Weekly, is CONFIRMED on 2025-12-05",Already confirmed,"2026-01-05 (Price: 178.16), 3.52% below",29 days,No Information,No Information,No Information,No Information,No Information,3.52% below/4.54% below/3.52% below,16.0%/1.62%/4.88%,"15.2%, 17.31%",5.8 months/1.6 month/2.7 months,2026-08-16/2026-02-14/2026-04-03,0.57%,5.4%,-4.83%,0.32,0.43,179.1941/175.6486/135.75/116.89/131.2534/93.0152/No EMA 200 Target,No support/116.89/131.2534/93.0152/No F-Track Level/No F-Track Level/No support,No Data (Across ALL Assets),No Data (Across ALL Assets)
