Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Current Trading Date/Price[$], Current Price vs Signal",Trading Days between Signal and Current Date,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Best/Worst/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max./Min./Avg.),Target Exit Date(Win Trades) (Max/Min/Avg.),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Exit Rule/Horizontal/F-Stack 1/F-Stack 2/Moving Avg) [$],Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/Moving Avg) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
FRACTAL TRACK,"FBU.NZ, Long, 2025-11-24 (Price: 3.35)",No Exit Yet,"0.0%, 4 days","90.0%, Past 5 years, 20","Daily, was CONFIRMED on 2025-11-24",Already confirmed,"2025-11-28 (Price: 3.35), 0.0% below",4 days,No Information,No Information,No Information,"38.2% (Price: 3.312), 1.15% above, Upmove Bounce Back","2025-06-26 (Price: 2.83), 2025-11-13 (Price: 3.61)",No Information,6.62%/4.44%/5.53%,"6.26%, 17.05%",8.1 months/3.1 months/5.6 months,2026-11-12/2026-04-07/2026-07-25,2.01%,-5.66%,7.67%,0.04,-0.17,3.3487/3.5353/3.82/7.985/12.7156/14.3053/No Moving Avg Target,3.13/2.82/3.1474/16.1988/No F-Track Level/No F-Track Level/3.19,94.1%/288/7.3 months (Across ALL Assets),51.67%/60/3.6 months (Across ALL Assets)
FRACTAL TRACK,"EFA, Long, 2025-11-24 (Price: 92.73)",No Exit Yet,"2.65%, 4 days","100.0%, Past 5 years, 41","Daily, was CONFIRMED on 2025-11-24",Already confirmed,"2025-11-28 (Price: 95.19), 2.65% above",4 days,No Information,No Information,No Information,"23.66% (Price: 90.8838), 4.74% above, Upmove Bounce Back","2025-04-07 (Price: 72.15), 2025-11-12 (Price: 96.69)",No Information,23.87%/1.34%/7.55%,"-0.0%, 32.38%",3.3 years/17 days/10.4 months,2030-08-12/2025-12-18/2027-02-18,4.05%,7.76%,-3.71%,0.56,0.3,92.3591/99.7311/107.45/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext/No Moving Avg Target,91.24/66.265/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/88.62,94.1%/288/7.3 months (Across ALL Assets),51.67%/60/3.6 months (Across ALL Assets)
FRACTAL TRACK,"EWJ, Long, 2025-11-24 (Price: 81.74)",No Exit Yet,"1.55%, 4 days","100.0%, Past 5 years, 24","Daily, was CONFIRMED on 2025-11-24",Already confirmed,"2025-11-28 (Price: 83.01), 1.55% above",4 days,No Information,No Information,No Information,"23.66% (Price: 78.696), 5.48% above, Upmove Bounce Back","2025-04-07 (Price: 59.84), 2025-11-12 (Price: 84.54)",No Information,17.17%/1.99%/7.31%,"-0.0%, 15.99%",11 months/16 days/5.9 months,2027-03-16/2025-12-17/2026-08-07,7.99%,6.68%,1.32%,0.72,0.23,82.3857/87.7152/96.56/No Horizontal Resistance/83.4752/89.1379/No Moving Avg Target,79.49/53.915/68.8472/52.3436/No F-Track Level/No F-Track Level/75.24,94.1%/288/7.3 months (Across ALL Assets),51.67%/60/3.6 months (Across ALL Assets)
DELTADRIFT,"PLTR, Long, 2025-11-24 (Price: 162.25)",No Exit Yet,"3.82%, 4 days","85.71%, Past 4 years, 7","Daily, was CONFIRMED on 2025-11-24",Already confirmed,"2025-11-28 (Price: 168.45), 3.82% above",4 days,No Information,No Information,No Information,No Information,No Information,No Information,19.0%/3.53%/11.32%,"14.06%, 15.26%",17 days/1 day/5 days,2025-12-18/2025-11-25/2025-12-01,20.7%,64.21%,-43.51%,0.68,1.53,206.4469/180.6167/193.53/No Horizontal Resistance/232.7649/248.6965/No Moving Avg Target,154.85/7.205/156.1054/148.2704/No F-Track Level/No F-Track Level/140.6,83.04%/112/11 days (Across ALL Assets),78.16%/467/11 days (Across ALL Assets)
DELTADRIFT,"IBKR, Long, 2025-11-24 (Price: 62.43)",No Exit Yet,"4.15%, 4 days","100.0%, Past 4 years, 7","Daily, was CONFIRMED on 2025-11-24",Already confirmed,"2025-11-28 (Price: 65.02), 4.15% above",4 days,No Information,No Information,No Information,No Information,No Information,No Information,7.8%/2.46%/4.71%,"0%, 19.81%",1.4 month/2 days/11 days,2026-01-22/2025-11-26/2025-12-09,15.06%,38.45%,-23.39%,2.14,1.27,66.3943/65.3705/65.88/No Horizontal Resistance/102.297/159.1852/No Moving Avg Target,61.05/13.0762/45.4088/31.9794/No F-Track Level/No F-Track Level/56.8,83.04%/112/11 days (Across ALL Assets),78.16%/467/11 days (Across ALL Assets)
DELTADRIFT,"COIN, Long, 2025-11-24 (Price: 255.97)",No Exit Yet,"6.58%, 4 days","85.71%, Past 4 years, 7","Daily, was CONFIRMED on 2025-11-24",Already confirmed,"2025-11-28 (Price: 272.82), 6.58% above",4 days,No Information,No Information,No Information,No Information,No Information,No Information,19.07%/7.08%/10.13%,"27.31%, 39.8%",1.9 month/1 day/15 days,2026-02-16/2025-11-25/2025-12-15,11.79%,-0.05%,11.84%,0.3,0.5,263.1628/281.8998/272.53/289.6467/466.299/494.3788/282.02,238.16/86.505/234.936/157.903/No F-Track Level/No F-Track Level/No Moving Avg Support,83.04%/112/11 days (Across ALL Assets),78.16%/467/11 days (Across ALL Assets)
DELTADRIFT,"ORCL, Long, 2025-11-24 (Price: 200.28)",No Exit Yet,"0.83%, 4 days","71.43%, Past 4 years, 7","Daily, was CONFIRMED on 2025-11-24",Already confirmed,"2025-11-28 (Price: 201.95), 0.83% above",4 days,No Information,No Information,No Information,No Information,No Information,No Information,4.11%/1.84%/3.09%,"17.33%, 17.33%",20 days/3 days/7 days,2025-12-22/2025-11-28/2025-12-04,-5.14%,28.08%,-33.22%,-0.21,0.86,225.9759/206.4687/216.22/No Horizontal Resistance/300.069/376.1425/211.09,198.76/82.7925/167.1709/152.3597/No F-Track Level/No F-Track Level/No Moving Avg Support,83.04%/112/11 days (Across ALL Assets),78.16%/467/11 days (Across ALL Assets)
OSCILLATOR DELTA,"BTC-USD, Long, 2025-11-23 (Price: 86805.0078)",2025-11-27 (Price: 91285.375),"5.16%, 3 days","84.21%, Past 6 years, 57","Daily, is Confirmed on 2025-11-23",No Cancellation Possible,"2025-11-28 (Price: 91023.9219), 4.86% above",4 days,No Information,No Information,No Information,No Information,No Information,No Information,19.05%/5.04%/8.14%,"14.07%, 15.29%",1 month/0 days/8 days,2026-01-05/2025-11-23/2025-12-04,54.01%,49.41%,4.61%,0.19,0.92,90737.2747/93870.9354/91145.26/124582.2656/122105.3521/133759.1807/109863.56,No Recent Minima/18304.4229/76786.0499/48777.0949/No F-Track Level/No F-Track Level/No Moving Avg Support,68.21%/151/1.5 month (Across ALL Assets),63.74%/353/1.4 month (Across ALL Assets)
OSCILLATOR DELTA,"ETH-USD, Long, 2025-11-23 (Price: 2801.676)",2025-11-24 (Price: 2952.7134),"5.39%, 0 days","71.43%, Past 6 years, 56","Daily, is Confirmed on 2025-11-23",No Cancellation Possible,"2025-11-28 (Price: 3041.6765), 8.57% above",4 days,No Information,No Information,No Information,No Information,No Information,No Information,13.52%/5.1%/7.76%,"15.5%, 17.27%",1.4 month/0 days/5 days,2026-01-21/2025-11-23/2025-11-30,-54.79%,63.56%,-118.35%,-0.14,1.09,3001.7157/3019.0861/2941.76/4922.7188/4887.278/5344.0381/3519.38,No Recent Minima/1370.4997/2637.9184/2471.5754/No F-Track Level/No F-Track Level/No Moving Avg Support,68.21%/151/1.5 month (Across ALL Assets),63.74%/353/1.4 month (Across ALL Assets)
TRENDPULSE,"XLV, Long, 2025-11-23 (Price: 154.61)",No Exit Yet,"1.97%, 4 days","100.0%, Past 10 years, 38","Weekly, is CONFIRMED on 2025-11-21",Already confirmed,"2025-11-28 (Price: 157.65), 1.97% above",4 days,No Information,No Information,No Information,No Information,No Information,1.97% above/1.97% above/1.97% above,7.4%/0.4%/4.39%,"0%, 12.97%",5.6 months/19 days/1.8 month,2026-07-25/2025-12-20/2026-02-10,17.4%,10.58%,6.81%,1.98,0.49,159.3256/161.3974/168.09/No Horizontal Resistance/174.1807/202.706/No Moving Avg Target,130.16/121.6312/153.114/117.2225/No F-Track Level/No F-Track Level/139.37,95.35%/129/3.1 months (Across ALL Assets),78.95%/266/2.5 months (Across ALL Assets)
TRENDPULSE,"CNQ.TO, Long, 2025-11-23 (Price: 47.11)",No Exit Yet,"0.38%, 4 days","70.0%, Past 10 years, 30","Weekly, is CONFIRMED on 2025-11-21",Already confirmed,"2025-11-28 (Price: 47.29), 0.38% above",4 days,No Information,No Information,No Information,No Information,No Information,6.51% above/0.57% below/0.38% above,19.11%/1.41%/7.62%,"22.31%, 71.02%",4.3 months/19 days/1.5 month,2026-05-28/2025-12-20/2026-01-27,1.12%,5.6%,-4.49%,0.03,0.24,47.7036/50.6998/63.28/51.51/65.8353/68.6522/No Moving Avg Target,41.23/34.9317/46.0303/41.121/No F-Track Level/No F-Track Level/42.96,95.35%/129/3.1 months (Across ALL Assets),78.95%/266/2.5 months (Across ALL Assets)
TRENDPULSE,"UPS, Long, 2025-11-23 (Price: 94.66)",No Exit Yet,"1.19%, 4 days","91.43%, Past 10 years, 35","Weekly, is CONFIRMED on 2025-11-21",Already confirmed,"2025-11-28 (Price: 95.79), 1.19% above",4 days,No Information,No Information,No Information,No Information,No Information,1.19% above/1.19% above/1.19% above,31.22%/1.77%/7.51%,"13.76%, 27.26%",8.1 months/19 days/3.6 months,2026-11-11/2025-12-20/2026-04-29,13.13%,2.3%,10.84%,0.5,0.04,93.1549/101.769/138.96/221.2667/228.7501/295.6013/97.5,82.87/No Horizontal Support/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No Moving Avg Support,95.35%/129/3.1 months (Across ALL Assets),78.95%/266/2.5 months (Across ALL Assets)
FRACTAL TRACK,"GBPUSD=X, Long, 2025-11-23 (Price: 1.3085)",No Exit Yet,"1.13%, 4 days","100.0%, Past 20 years, 26","Weekly, was CONFIRMED on 2025-11-23",Already confirmed,"2025-11-28 (Price: 1.3233), 1.13% above",4 days,No Information,No Information,No Information,"38.2% (Price: 1.3144), 0.68% above, Upmove Bounce Back","2025-01-19 (Price: 1.2101), 2025-07-06 (Price: 1.3789)",No Information,11.31%/1.1%/4.86%,"-0.0%, 8.98%",2.1 years/5.6 months/1.3 year,2028-10-28/2026-07-25/2027-09-13,2.57%,-1.36%,3.93%,0.24,-0.57,1.3001/1.3721/1.41/1.4232/2.4421/3.2078/1.33,1.22/1.1912/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No Moving Avg Support,94.55%/55/1.5 year (Across ALL Assets),74.31%/144/5.2 months (Across ALL Assets)
FRACTAL TRACK,"GBPSGD=X, Long, 2025-11-23 (Price: 1.7105)",No Exit Yet,"0.13%, 4 days","100.0%, Past 20 years, 20","Weekly, was CONFIRMED on 2025-11-23",Already confirmed,"2025-11-28 (Price: 1.7128), 0.13% above",4 days,No Information,No Information,No Information,"23.66% (Price: 1.7383), 1.47% below, Upmove Bounce Back","2025-01-26 (Price: 1.6606), 2025-04-06 (Price: 1.7624)",No Information,5.2%/3.01%/3.87%,"-0.0%, 8.33%",2.2 years/9.1 months/1.5 year,2028-12-25/2026-12-24/2028-01-28,1.71%,-2.66%,4.37%,0.4,-0.87,1.7052/1.7767/1.77/1.8874/4.0285/5.5304/1.73,1.71/1.6718/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No Moving Avg Support,94.55%/55/1.5 year (Across ALL Assets),74.31%/144/5.2 months (Across ALL Assets)
FRACTAL TRACK,"KXS.TO, Long, 2025-11-23 (Price: 176.3)",No Exit Yet,"-0.96%, 4 days","82.35%, Past 11 years, 17","Weekly, was CONFIRMED on 2025-11-23",Already confirmed,"2025-11-28 (Price: 174.61), 0.96% below",4 days,No Information,No Information,No Information,"50% (Price: 165.965), 5.21% above, Upmove Bounce Back","2022-06-19 (Price: 119.48), 2025-08-03 (Price: 212.45)",No Information,156.2%/6.23%/51.99%,"14.59%, 37.82%",1.0 year/3.0 months/9.8 months,2027-05-18/2026-03-31/2027-01-24,15.07%,24.7%,-9.62%,0.27,0.8,180.2139/267.9584/232.08/209.885/227.7644/245.4058/183.02,169.84/126.33/176.1333/151.1683/No F-Track Level/No F-Track Level/No Moving Avg Support,94.55%/55/1.5 year (Across ALL Assets),74.31%/144/5.2 months (Across ALL Assets)
DELTADRIFT,"ETH-USD, Long, 2025-11-23 (Price: 2801.676)",2025-11-25 (Price: 2957.9363),"5.58%, 1 day","90.91%, Past 4 years, 11","Daily, was CONFIRMED on 2025-11-23",Already confirmed,"2025-11-28 (Price: 3041.6765), 8.57% above",4 days,No Information,No Information,No Information,No Information,No Information,No Information,18.77%/4.94%/10.33%,"24.06%, 28.71%",24 days/0 days/8 days,2025-12-27/2025-11-23/2025-12-04,25.9%,-3.87%,29.77%,0.6,0.18,2965.0137/3091.0891/3028.05/4922.7188/4887.278/5344.0381/3519.38,2765.7/1370.4997/2637.9184/2471.5754/No F-Track Level/No F-Track Level/No Moving Avg Support,83.04%/112/11 days (Across ALL Assets),78.16%/467/11 days (Across ALL Assets)
OSCILLATOR DELTA,"WMT, Long, 2025-11-21 (Price: 105.32)",No Exit Yet,"4.93%, 5 days","94.44%, Past 6 years, 18","Daily, is Confirmed on 2025-11-21",No Cancellation Possible,"2025-11-28 (Price: 110.51), 4.93% above",5 days,No Information,No Information,No Information,No Information,No Information,No Information,23.28%/5.07%/9.04%,"14.16%, 23.42%",7.7 months/6 days/2.1 months,2026-10-23/2025-11-29/2026-02-20,23.6%,16.53%,7.07%,0.57,0.68,110.2068/114.8409/122.17/No Horizontal Resistance/137.8139/No Next Fib Ext/No Moving Avg Target,No Recent Minima/42.9289/85.5556/53.2582/No F-Track Level/No F-Track Level/97.96,68.21%/151/1.5 month (Across ALL Assets),63.74%/353/1.4 month (Across ALL Assets)
TRENDPULSE,"MTY.TO, Long, 2025-11-21 (Price: 36.56)",2025-11-28 (Price: 37.84) (Today),"3.5%, 5 days","88.24%, Past 4 years, 34","Daily, is CONFIRMED on 2025-11-21",Already confirmed,"2025-11-28 (Price: 37.84), 3.5% above",5 days,No Information,No Information,No Information,No Information,No Information,8.24% above/3.5% above/3.5% above,10.03%/0.53%/3.45%,"1.08%, 22.19%",3.7 months/4 days/1.0 month,2026-04-29/2025-11-26/2026-01-04,28.2%,-6.94%,35.14%,1.34,-0.03,37.4667/37.8213/39.02/72.5033/No Next Fib Ext/No Next Fib Ext/40.28,33.34/No Horizontal Support/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No Moving Avg Support,88.26%/298/1 month (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
FRACTAL TRACK,"BIPC.TO, Long, 2025-11-21 (Price: 62.44)",No Exit Yet,"2.85%, 5 days","95.0%, Past 5 years, 20","Daily, was CONFIRMED on 2025-11-21",Already confirmed,"2025-11-28 (Price: 64.22), 2.85% above",5 days,No Information,No Information,No Information,"23.66% (Price: 61.9528), 3.66% above, Upmove Bounce Back","2025-04-09 (Price: 45.7), 2025-10-16 (Price: 66.99)",No Information,18.49%/5.22%/10.88%,"2.3%, 12.67%",3.7 months/13 days/1.7 month,2026-04-29/2025-12-09/2026-02-02,47.75%,4.17%,43.58%,0.53,0.14,62.6086/69.2335/75.21/66.672/No Next Fib Ext/No Next Fib Ext/No Moving Avg Target,61.84/44.9667/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/56.36,94.1%/288/7.3 months (Across ALL Assets),51.67%/60/3.6 months (Across ALL Assets)
TRENDPULSE,"XLV, Long, 2025-11-12 (Price: 152.82)",2025-11-28 (Price: 157.65) (Today),"3.16%, 16 days","90.91%, Past 4 years, 33","Daily, is CONFIRMED on 2025-11-12",Already confirmed,"2025-11-28 (Price: 157.65), 3.16% above",16 days,No Information,No Information,No Information,No Information,No Information,4.63% above/3.16% above/3.16% above,3.35%/0.29%/1.59%,"7.54%, 13.97%",3 months/4 days/26 days,2026-03-22/2025-11-17/2025-12-19,7.94%,7.25%,0.69%,0.38,0.26,155.5555/155.2498/162.46/No Horizontal Resistance/174.1807/202.706/No Moving Avg Target,143.98/121.6312/117.2225/81.225/No F-Track Level/No F-Track Level/139.18,88.26%/298/1 month (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
OSCILLATOR DELTA,"ATD.TO, Long, 2025-11-11 (Price: 70.4)",2025-11-25 (Price: 74.41),"5.7%, 14 days","91.18%, Past 6 years, 34","Daily, is Confirmed on 2025-11-11",No Cancellation Possible,"2025-11-28 (Price: 76.33), 8.42% above",17 days,No Information,No Information,No Information,No Information,No Information,No Information,12.15%/5.08%/7.16%,"16.41%, 19.68%",2.9 months/3 days/26 days,2026-03-15/2025-11-15/2025-12-18,35.12%,10.15%,24.97%,0.34,0.37,72.6598/75.4406/73.92/85.51/85.3936/96.14/71.41,No Recent Minima/45.49/59.8475/53.4732/No F-Track Level/No F-Track Level/No Moving Avg Support,68.21%/151/1.5 month (Across ALL Assets),63.74%/353/1.4 month (Across ALL Assets)
TRENDPULSE,"SJ.TO, Long, 2025-11-05 (Price: 82.96)",2025-11-27 (Price: 86.36),"4.1%, 22 days","80.56%, Past 4 years, 36","Daily, is CONFIRMED on 2025-11-05",Already confirmed,"2025-11-28 (Price: 87.09), 4.98% above",23 days,No Information,No Information,No Information,No Information,No Information,4.98% above/4.98% above/4.98% above,12.01%/1.22%/4.01%,"21.83%, 34.43%",4.0 months/4 days/21 days,2026-04-26/2025-11-10/2025-12-05,8.72%,13.33%,-4.61%,0.22,0.49,84.6524/86.2867/93.24/84.3925/95.0177/123.2166/No Moving Avg Target,78.12/38.015/66.807/60.0601/No F-Track Level/No F-Track Level/74.59,88.26%/298/1 month (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
OSCILLATOR DELTA,"MAR, Long, 2025-11-04 (Price: 272.24)",2025-11-25 (Price: 304.12),"11.71%, 21 days","90.32%, Past 6 years, 31","Daily, is Confirmed on 2025-11-04",No Cancellation Possible,"2025-11-28 (Price: 304.79), 11.96% above",24 days,No Information,No Information,No Information,No Information,No Information,No Information,18.37%/5.48%/7.86%,"12.16%, 19.79%",2.3 months/1 day/15 days,2026-02-11/2025-11-05/2025-11-25,64.8%,11.5%,53.3%,0.39,0.41,287.6216/293.6381/302.19/276.35/372.972/399.3723/No Moving Avg Target,No Recent Minima/129.12/235.5515/198.7812/No F-Track Level/No F-Track Level/263.38,68.21%/151/1.5 month (Across ALL Assets),63.74%/353/1.4 month (Across ALL Assets)
FRACTAL TRACK,"WPM, Long, 2025-10-30 (Price: 98.07)",2025-11-28 (Price: 110.05) (Today),"12.22%, 29 days","100.0%, Past 5 years, 38","Daily, was CONFIRMED on 2025-10-30",Already confirmed,"2025-11-28 (Price: 110.05), 12.22% above",29 days,No Information,No Information,No Information,"38.2% (Price: 90.5232), 21.57% above, Upmove Bounce Back","2024-07-01 (Price: 51.96), 2025-10-16 (Price: 114.36)",No Information,110.18%/1.64%/29.37%,"-0.0%, 43.76%",2.8 years/22 days/8.5 months,2029-10-18/2025-11-30/2026-11-03,11.47%,15.48%,-4.01%,0.49,0.54,101.0709/126.8732/135.51/No Horizontal Resistance/114.4872/133.5026/No Moving Avg Target,94.45/38.3375/85.7049/76.3674/No F-Track Level/No F-Track Level/90.49,94.1%/288/7.3 months (Across ALL Assets),51.67%/60/3.6 months (Across ALL Assets)
FRACTAL TRACK,"CNQ.TO, Long, 2025-10-23 (Price: 43.68)",2025-11-25 (Price: 46.84),"7.23%, 1.1 month","100.0%, Past 5 years, 38","Daily, was CONFIRMED on 2025-10-23",Already confirmed,"2025-11-28 (Price: 47.29), 8.26% above",1.2 month,No Information,No Information,No Information,"78.6% (Price: 41.8591), 12.97% above, Upmove Bounce Back","2025-08-19 (Price: 40.62), 2025-10-09 (Price: 46.41)",No Information,101.9%/7.41%/37.34%,"-0.0%, 18.38%",11.9 months/24 days/5.8 months,2027-03-25/2025-11-26/2026-06-30,29.0%,31.99%,-2.99%,0.39,1.09,44.2959/59.9901/47.15/51.51/65.8353/68.6522/No Moving Avg Target,41.91/34.9317/41.121/33.7618/No F-Track Level/No F-Track Level/43.04,94.1%/288/7.3 months (Across ALL Assets),51.67%/60/3.6 months (Across ALL Assets)
FRACTAL TRACK,"BYD.TO, Long, 2025-10-21 (Price: 212.17)",2025-11-26 (Price: 235.85),"11.16%, 1.2 month","97.14%, Past 5 years, 35","Daily, was CONFIRMED on 2025-10-21",Already confirmed,"2025-11-28 (Price: 234.19), 10.38% above",1.3 month,No Information,No Information,No Information,"50% (Price: 213.83), 9.52% above, Upmove Bounce Back","2025-08-08 (Price: 186.1), 2025-09-29 (Price: 241.56)",No Information,33.99%/3.04%/14.2%,"0.61%, 12.07%",4.6 months/12 days/2.5 months,2026-05-07/2025-11-07/2026-02-06,29.12%,2.66%,26.46%,0.58,0.08,215.9042/242.2981/245.45/256.6133/367.2583/388.6839/216.17,209.51/196.0/147.1212/139.9966/No F-Track Level/No F-Track Level/No Moving Avg Support,94.1%/288/7.3 months (Across ALL Assets),51.67%/60/3.6 months (Across ALL Assets)
FRACTAL TRACK,"BTI, Long, 2025-10-08 (Price: 51.6)",2025-11-26 (Price: 57.81),"12.03%, 1.6 month","100.0%, Past 5 years, 26","Daily, was CONFIRMED on 2025-10-08",Already confirmed,"2025-11-28 (Price: 58.66), 13.68% above",1.7 month,No Information,No Information,No Information,"38.2% (Price: 49.9425), 17.46% above, Upmove Bounce Back","2025-01-13 (Price: 34.82), 2025-08-21 (Price: 59.29)",No Information,39.14%/0.1%/9.65%,"-0.0%, 37.23%",2.4 years/11 days/10.7 months,2029-03-16/2025-10-23/2027-01-17,5.64%,8.81%,-3.17%,0.41,0.33,53.0603/56.5794/66.28/No Horizontal Resistance/82.226/92.0468/No Moving Avg Target,51.18/28.5067/49.3734/41.6622/No F-Track Level/No F-Track Level/48.66,94.1%/288/7.3 months (Across ALL Assets),51.67%/60/3.6 months (Across ALL Assets)
OSCILLATOR DELTA,"JETS, Long, 2025-10-03 (Price: 24.97)",2025-11-26 (Price: 26.26),"5.17%, 1.8 month","73.53%, Past 6 years, 34","Daily, is Confirmed on 2025-10-03",No Cancellation Possible,"2025-11-28 (Price: 26.31), 5.37% above",1.9 month,No Information,No Information,No Information,No Information,No Information,No Information,14.34%/5.37%/8.01%,"20.15%, 27.83%",1.6 month/2 days/11 days,2025-12-11/2025-10-05/2025-10-18,-15.52%,-4.09%,-11.42%,-0.08,-0.02,25.7391/26.9701/26.22/27.271/No Next Fib Ext/No Next Fib Ext/No Moving Avg Target,No Recent Minima/14.732/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/23.56,68.21%/151/1.5 month (Across ALL Assets),63.74%/353/1.4 month (Across ALL Assets)
FRACTAL TRACK,"BTI, Long, 2025-09-26 (Price: 53.0)",2025-11-28 (Price: 58.66) (Today),"10.68%, 2.1 months","100.0%, Past 5 years, 26","Daily, was CONFIRMED on 2025-09-26",Already confirmed,"2025-11-28 (Price: 58.66), 10.68% above",2.1 months,No Information,No Information,No Information,"23.66% (Price: 51.9459), 12.93% above, Upmove Bounce Back","2024-04-16 (Price: 28.25), 2025-08-21 (Price: 59.29)",No Information,39.14%/0.1%/9.65%,"-0.0%, 37.23%",2.4 years/11 days/10.7 months,2029-03-04/2025-10-11/2027-01-05,5.64%,8.81%,-3.17%,0.41,0.33,54.4999/58.1145/71.62/No Horizontal Resistance/82.226/92.0468/No Moving Avg Target,52.35/28.5067/52.4418/49.3734/No F-Track Level/No F-Track Level/48.66,94.1%/288/7.3 months (Across ALL Assets),51.67%/60/3.6 months (Across ALL Assets)
TRENDPULSE,"DOL.TO, Long, 2025-08-19 (Price: 196.9)",2025-11-28 (Price: 199.95) (Today),"1.55%, 3.4 months","100.0%, Past 4 years, 44","Daily, is CONFIRMED on 2025-08-19",Already confirmed,"2025-11-28 (Price: 199.95), 1.55% above",3.4 months,No Information,No Information,No Information,No Information,No Information,1.54% above/1.55% above/1.55% above,10.12%/0.29%/3.51%,"-0.0%, 13.61%",3.4 months/4 days/29 days,2026-01-12/2025-08-24/2025-09-30,31.05%,25.35%,5.71%,1.47,1.07,200.7002/203.8112/200.6/No Horizontal Resistance/194.1559/294.0831/No Moving Avg Target,185.49/45.99/132.3972/94.2286/No F-Track Level/No F-Track Level/161.24,88.26%/298/1 month (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
TRENDPULSE,"SLV, Long, 2025-07-31 (Price: 33.32)",2025-11-28 (Price: 51.21) (Today),"53.69%, 4 months","72.22%, Past 20 years, 18","Monthly, is CONFIRMED on 2025-07-31",Already confirmed,"2025-11-28 (Price: 51.21), 53.69% above",4 months,No Information,No Information,No Information,No Information,No Information,56.08% above/54.06% above/53.69% above,30.37%/2.87%/19.11%,"54.87%, 60.6%",1.4 year/2.9 months/7.7 months,2027-08-26/2025-12-04/2026-06-30,3.89%,5.98%,-2.09%,0.2,0.22,36.0589/39.6875/37.48/No Horizontal Resistance/47.5817/54.635/No Moving Avg Target,26.33/18.99/31.6598/28.4154/No F-Track Level/No F-Track Level/29.96,92.45%/53/9.5 months (Across ALL Assets),73.83%/107/6.0 months (Across ALL Assets)
TRENDPULSE,"BPCL.NS, Long, 2025-07-06 (Price: 346.2)",2025-11-28 (Price: 359.1) (Today),"3.73%, 4.8 months","81.25%, Past 10 years, 32","Weekly, is CONFIRMED on 2025-07-04",Already confirmed,"2025-11-28 (Price: 359.1), 3.73% above",4.8 months,No Information,No Information,No Information,No Information,No Information,7.84% above/3.73% above/3.73% above,29.59%/1.78%/11.46%,"32.02%, 47.09%",5.8 months/19 days/2.0 months,2026-03-15/2025-08-02/2025-10-02,12.02%,12.45%,-0.44%,0.38,0.44,363.3369/385.8745/353.07/No Horizontal Resistance/372.4081/393.108/No Moving Avg Target,237.3/145.35/295.7614/248.4289/No F-Track Level/No F-Track Level/298.54,95.35%/129/3.1 months (Across ALL Assets),78.95%/266/2.5 months (Across ALL Assets)
PULSEGAUGE,"TWR.NZ, Long, 2025-07-06 (Price: 1.6)",2025-11-28 (Price: 1.94) (Today),"21.25%, 4.8 months","88.24%, Past 25 years, 17","Weekly, was CONFIRMED on 2025-07-06",No Cancellation Possible,"2025-11-28 (Price: 1.94), 21.25% above",4.8 months,No Information,No Information,No Information,No Information,No Information,No Information,46.09%/20.0%/29.39%,"19.52%, 29.37%",1.1 year/1.1 month/4.6 months,2027-02-25/2025-08-24/2026-01-20,17.75%,-4.18%,21.93%,0.48,-0.09,1.7254/2.0702/7.3695/1.6222/7.3695/7.9211/1.63,1.35/0.6344/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No Moving Avg Support,73.47%/49/5.2 months (Across ALL Assets),72.58%/124/4.9 months (Across ALL Assets)
