Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Current Trading Date/Price[$], Current Price vs Signal",Trading Days between Signal and Current Date,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Min Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Target Exit Date(Win Trades) (Max/Min/Avg.),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Exit Rule/Horizontal/F-Stack 1/F-Stack 2/EMA 200) [$],Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
FRACTAL TRACK,"BIPC.TO, Long, 2025-12-30 (Price: 62.36)",No Exit Yet,"0.0%, 0 days","100.0%, Past 17 years, 4","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 60.29 prior to 2026-01-02,"2025-12-30 (Price: 62.36), 0.0% below",0 days,No Information,No Information,No Information,"38.2% (Price: 58.8572), 5.95% above, Upmove Bounce Back","2025-04-13 (Price: 45.7), 2025-10-19 (Price: 66.99)",No Information,16.58%/15.85%/16.24%,"-0.0%, 8.87%",6.3 months/1.6 month/3.4 months,2026-09-29/2026-03-09/2026-05-26,16.31%,8.39%,7.92%,1.53,0.43,63.5698/72.4873/75.13/66.672/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,53.03/44.9667/No F-Stack Support/No F-Stack Support/59.4945/54.8882/57.05,98.94%/94/0 days (Across ALL Assets),62.9%/124/0 days (Across ALL Assets)
FRACTAL TRACK,"ORCL, Long, 2025-12-30 (Price: 197.21)",No Exit Yet,"0.0%, 0 days","86.21%, Past 20 years, 29","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 177.07 prior to 2026-01-02,"2025-12-30 (Price: 197.21), 0.0% below",0 days,No Information,No Information,No Information,"50% (Price: 174.323), 13.13% above, Upmove Bounce Back","1996-01-21 (Price: 2.9259), 2025-09-14 (Price: 345.72)",No Information,24.18%/5.64%/16.61%,"12.23%, 26.99%",2.6 years/1.4 month/10.1 months,2029-09-15/2026-02-28/2027-03-13,12.55%,10.22%,2.33%,1.29,0.53,233.5164/229.9666/402.89/No Horizontal Resistance/287.7444/314.8727/214.98,189.97/82.7925/140.8739/129.2165/167.408/144.722/No EMA 200 Support,98.94%/94/0 days (Across ALL Assets),62.9%/124/0 days (Across ALL Assets)
DELTADRIFT,"NFLX, Long, 2025-12-30 (Price: 93.78)",No Exit Yet,"0.0%, 0 days","75.0%, Past 15 years, 4","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < nan or > 98.9928 prior to 2026-01-02,"2025-12-30 (Price: 93.78), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,No Information,17.48%/14.69%/16.13%,"53.59%, 53.59%",3.7 months/21 days/2.2 months,2026-06-08/2026-01-29/2026-04-04,-0.62%,18.98%,-19.6%,-0.04,0.8,111.767/108.9067/110.34/No Horizontal Resistance/138.686/152.7047/113.41,85.59/34.8663/77.3488/70.5306/89.0986/75.193/No EMA 200 Support,96.88%/32/0 days (Across ALL Assets),88.57%/105/0 days (Across ALL Assets)
TRENDPULSE,"JPY=X, Long, 2025-12-30 (Price: 156.463)",No Exit Yet,"0.0%, 0 days","73.33%, Past 20 years, 15","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 155.887 prior to 2025-12-31,"2025-12-29 (Price: 156.463), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,0.11% above/0.77% below/0.0% below,18.95%/3.25%/10.93%,"19.82%, 27.01%",1.1 year/5 months/9.2 months,2027-07-26/2026-08-04/2027-02-02,-1.08%,0.88%,-1.96%,0.37,-0.3,172.3127/173.5644/159.0/159.6618/175.8568/187.2285/No EMA 200 Target,142.3/109.702/138.2059/No support/No support/No support/148.69,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
TRENDPULSE,"SOXX, Long, 2025-12-30 (Price: 304.92)",No Exit Yet,"0.0%, 0 days","100.0%, Past 24 years, 7","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 269.38 prior to 2025-12-31,"2025-12-30 (Price: 304.92), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,0.0% below/12.59% above/0.0% below,74.51%/31.99%/47.75%,"-0.0%, 41.23%",3.3 years/1.3 year/1.9 year,2030-09-15/2027-11-07/2028-09-15,16.0%,8.74%,7.26%,0.66,0.45,406.8852/450.5193/469.45/No Horizontal Resistance/320.8469/358.5021/No EMA 200 Target,106.24/110.475/267.2317/244.4067/277.3551/252.7767/245.74,88.89%/9/0 days (Across ALL Assets),100.0%/1/0 days (Across ALL Assets)
TRENDPULSE,"BAC, Long, 2025-12-30 (Price: 55.28)",No Exit Yet,"0.0%, 0 days","76.92%, Past 20 years, 13","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 53.5 prior to 2025-12-31,"2025-12-30 (Price: 55.28), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,3.04% above/0.13% below/0.0% below,30.69%/9.64%/18.15%,"25.08%, 44.87%",1.3 year/5 months/9 months,2027-11-07/2026-08-04/2027-01-25,4.68%,2.37%,2.31%,0.29,0.18,64.3901/65.3133/68.28/No Horizontal Resistance/60.5768/64.246/No EMA 200 Target,26.34/29.49/50.5717/44.5293/49.3976/45.0021/47.62,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
TRENDPULSE,"FBU.NZ, Long, 2025-12-30 (Price: 3.65)",No Exit Yet,"0.0%, 0 days","100.0%, Past 20 years, 10","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 3.28 prior to 2025-12-31,"2025-12-30 (Price: 3.65), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,11.96% above/0.0% below/0.0% below,27.18%/11.21%/20.88%,"-0.0%, 49.28%",6.1 months/5 months/5.3 months,2026-09-21/2026-08-04/2026-08-17,5.5%,0.69%,4.81%,1.23,0.0,4.2647/4.4121/5.82/7.985/12.6329/13.7816/No EMA 200 Target,2.83/2.82/No F-Stack Support/No F-Stack Support/No support/No support/3.22,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
TRENDPULSE,"MFT.NZ, Long, 2025-12-30 (Price: 68.78)",No Exit Yet,"0.0%, 0 days","92.86%, Past 20 years, 14","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 67.06 prior to 2025-12-31,"2025-12-30 (Price: 68.78), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,0.0% below/0.0% below/0.0% below,38.76%/5.7%/13.28%,"24.41%, 40.93%",1.8 year/5 months/8.5 months,2028-07-25/2026-08-04/2027-01-03,9.96%,11.66%,-1.7%,0.82,0.67,106.6365/77.914/69.21/85.45/101.7951/111.6887/No EMA 200 Target,55.51/55.185/65.1894/42.5658/No support/No support/63.84,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
TRENDPULSE,"BDGI.TO, Long, 2025-12-30 (Price: 73.76)",No Exit Yet,"0.0%, 0 days","100.0%, Past 33 years, 6","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 61.31 prior to 2025-12-31,"2025-12-30 (Price: 73.76), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,20.17% above/0.0% below/0.0% below,227.42%/21.67%/158.83%,"-0.0%, 36.34%",1.8 year/1.3 year/1.6 year,2028-07-25/2027-11-07/2028-04-12,16.49%,8.5%,7.99%,0.7,0.42,152.1448/190.913/99.01/No Horizontal Resistance/87.1484/97.3919/No EMA 200 Target,26.66/24.32/73.041/66.9303/68.5456/61.8935/55.31,88.89%/9/0 days (Across ALL Assets),100.0%/1/0 days (Across ALL Assets)
TRENDPULSE,"EFA, Long, 2025-12-30 (Price: 96.44)",No Exit Yet,"0.0%, 0 days","80.0%, Past 20 years, 15","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 95.5568 prior to 2025-12-31,"2025-12-30 (Price: 96.44), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,0.0% below/0.13% below/0.0% below,18.42%/4.43%/10.16%,"13.47%, 23.01%",1.5 year/5 months/8.9 months,2028-02-20/2026-08-04/2027-01-20,4.72%,2.4%,2.32%,0.44,0.03,108.6589/106.2383/110.8/No Horizontal Resistance/98.2071/106.1972/No EMA 200 Target,75.61/66.265/86.3568/75.1989/85.1901/77.6744/90.03,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
FRACTAL TRACK,"NFLX, Short, 2025-12-30 (Price: 93.78)",No Exit Yet,"-0.0%, 0 days","100.0%, Past 23 years, 6","Quarterly, is CONFIRMED on 2025-12-30",No Cancellation Possible,"2025-12-30 (Price: 93.78), 0.0% below",0 days,No Information,No Information,No Information,"23.66% (Price: 106.2331), 11.72% below, Upmove Break Below","2022-06-30 (Price: 16.271), 2025-06-30 (Price: 134.115)",No Information,53.32%/10.52%/29.48%,"0.0%, 53.32%",3.1 months/3 months/3 months,2026-05-13/2026-05-09/2026-05-09,11.77%,5.5%,6.27%,1.3,0.88,184.1652/66.1337/23.07/34.8663/77.3488/70.5306/No EMA 200 Target,No support/34.8663/77.3488/70.5306/89.0986/75.193/No support,75.0%/4/0 days (Across ALL Assets),57.14%/14/0 days (Across ALL Assets)
FRACTAL TRACK,"AMD, Short, 2025-12-30 (Price: 215.34)",No Exit Yet,"-0.0%, 0 days","85.0%, Past 5 years, 40","Daily, is CONFIRMED on 2025-12-30",Already confirmed,"2025-12-30 (Price: 215.34), 0.0% below",0 days,No Information,No Information,No Information,"38.2% (Price: 222.0896), 3.04% below, Upmove Break Below","2025-10-29 (Price: 257.4), 2025-11-25 (Price: 206.58)",No Information,8.59%/0.06%/4.31%,"24.21%, 11.06%",1.8 month/1 day/8 days,2026-03-18/2025-12-31/2026-01-10,20.24%,5.1%,15.14%,0.39,0.6,214.4786/206.0588/184.85/72.6533/210.12/167.5998/162.09,No support/72.6533/210.12/167.5998/No support/185.9012/No EMA 200 Support,66.67%/9/0 days (Across ALL Assets),43.52%/108/0 days (Across ALL Assets)
FRACTAL TRACK,"SFTBY, Short, 2025-12-30 (Price: 57.05)",No Exit Yet,"-0.0%, 0 days","100.0%, Past 13 years, 4","Quarterly, was CONFIRMED on None",No Cancellation Possible,"2025-12-30 (Price: 57.05), 0.0% below",0 days,No Information,No Information,No Information,"50.0% (Price: 53.39), 6.86% above, Upmove Break Below","2022-06-30 (Price: 16.78), 2025-12-30 (Price: 90.0)",No Information,18.34%/16.72%/17.41%,"0.0%, 18.34%",3.1 months/3.1 months/3.1 months,2026-05-13/2026-05-13/2026-05-13,12.53%,5.4%,7.13%,1.47,0.38,51.2594/47.1176/13.12/16.82/48.0625/43.9946/46.01,No support/16.82/48.0625/43.9946/53.39/44.75/No EMA 200 Support,75.0%/4/0 days (Across ALL Assets),57.14%/14/0 days (Across ALL Assets)
FRACTAL TRACK,"KWEB, Short, 2025-12-30 (Price: 34.39)",No Exit Yet,"-0.0%, 0 days","85.71%, Past 12 years, 7","Monthly, was CONFIRMED on 2025-12-22",No Cancellation Possible,"2025-12-30 (Price: 34.39), 0.0% below",0 days,No Information,No Information,No Information,"38.2% (Price: 35.4633), 3.03% below, Upmove Break Below","2024-01-31 (Price: 22.68), 2025-10-31 (Price: 43.365)",No Information,10.4%/3.11%/7.13%,"19.33%, 16.82%",3.1 months/1 month/1.6 month,2026-05-13/2026-02-11/2026-03-09,5.83%,5.4%,0.43%,0.25,0.12,31.4875/31.938/21.98/24.5062/No F-Stack Support/No F-Stack Support/No EMA 200 Target,No support/24.5062/No F-Stack Support/No F-Stack Support/No support/No support/No support,85.71%/7/0 days (Across ALL Assets),36.84%/19/0 days (Across ALL Assets)
TRENDPULSE,"TRI.TO, Short, 2025-12-07 (Price: 184.66)",2025-12-30 (Price: 181.92) (Today),"1.48%, 23 days","88.24%, Past 10 years, 17","Weekly, is CONFIRMED on 2025-12-05",Already confirmed,"2025-12-30 (Price: 181.92), 1.48% below",23 days,No Information,No Information,No Information,No Information,No Information,1.48% below/2.53% below/1.48% below,16.0%/1.62%/4.88%,"15.2%, 17.31%",5.8 months/1.6 month/2.7 months,2026-08-16/2026-02-14/2026-04-03,0.57%,5.4%,-4.83%,0.32,0.43,179.1941/175.6486/135.75/116.89/131.2534/93.0152/No EMA 200 Target,No support/116.89/131.2534/93.0152/No F-Track Level/No F-Track Level/No support,No Data (Across ALL Assets),25.0%/8/0 days (Across ALL Assets)
FRACTAL TRACK,"KWEB, Short, 2025-11-30 (Price: 37.57)",2025-12-30 (Price: 34.39) (Today),"8.46%, 1 month","85.71%, Past 12 years, 7","Monthly, was CONFIRMED on 2025-11-30",Already confirmed,"2025-12-30 (Price: 34.39), 8.46% below",1 month,No Information,No Information,No Information,"23.66% (Price: 37.1791), 7.5% below, Upmove Break Below","2022-10-31 (Price: 17.22), 2025-10-31 (Price: 43.365)",No Information,10.4%/3.11%/7.13%,"19.33%, 16.82%",3.1 months/1 month/1.6 month,2026-04-13/2026-01-12/2026-02-07,5.83%,5.4%,0.43%,0.25,0.12,34.3991/34.8913/21.88/24.5062/No F-Stack Support/No F-Stack Support/36.4,No support/24.5062/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Support,85.71%/7/0 days (Across ALL Assets),36.84%/19/0 days (Across ALL Assets)
TRENDPULSE,"PFE, Short, 2024-03-31 (Price: 27.75)",2025-12-30 (Price: 24.99) (Today),"9.95%, 1.8 year","100.0%, Past 48 years, 5","Quarterly, is CONFIRMED on 2024-03-31",Already confirmed,"2025-12-30 (Price: 24.99), 9.95% below",1.8 year,No Information,No Information,No Information,No Information,No Information,13.2% below/12.01% below/9.95% below,28.35%/7.35%/17.85%,"0.0%, 34.93%",1.7 year/1.3 year/1.5 year,2026-09-03/2026-02-06/2026-05-22,5.58%,5.5%,0.08%,0.53,0.21,25.863/22.7966/18.85/26.1058/21.508/20.5265/No EMA 200 Target,No support/26.1058/21.508/20.5265/No F-Track Level/No F-Track Level/No support,100.0%/1/0 days (Across ALL Assets),No Data (Across ALL Assets)
FRACTAL TRACK,"C6L.SI, Short, 2025-12-30 (Price: 6.41)",No Exit Yet,"-0.0%, 0 days","92.86%, Past 40 years, 14","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price > 7.63 prior to 2025-12-31,"2025-12-30 (Price: 6.41), 0.0% below",0 days,No Information,No Information,No Information,"78.6% (Price: 7.5813), 15.45% below, Upmove Break Below","2023-06-30 (Price: 6.44), 2024-08-31 (Price: 6.4)",No Information,13.97%/3.18%/6.42%,"3.38%, 13.97%",3.1 months/1 month/1.7 month,2026-05-13/2026-02-11/2026-03-13,8.07%,5.5%,2.57%,1.46,-0.19,5.9792/5.9985/6.39/4.7975/No F-Stack Support/No F-Stack Support/No EMA 200 Target,No support/4.7975/No F-Stack Support/No F-Stack Support/No support/No support/No support,85.71%/7/0 days (Across ALL Assets),36.84%/19/0 days (Across ALL Assets)
