Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Current Trading Date/Price[$], Current Price vs Signal",Trading Days between Signal and Current Date,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Min Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Target Exit Date(Win Trades) (Max/Min/Avg.),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Exit Rule/Horizontal/F-Stack 1/F-Stack 2/EMA 200) [$],Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
TRENDPULSE,"AAPL, Long, 2024-09-30 (Price: 233.0)",2026-01-08 (Price: 259.04) (Today),"11.18%, 1.3 year","100.0%, Past 20 years, 20","Monthly, is CONFIRMED on 2024-09-30",Already confirmed,"2026-01-08 (Price: 259.04), 11.18% above",1.3 year,No Information,No Information,No Information,No Information,No Information,11.18% above/11.18% above/11.18% above,49.66%/12.62%/21.67%,"-0.0%, 40.56%",2.5 years/5.1 months/10.5 months,2028-04-25/2025-05-09/2025-12-30,17.77%,21.49%,-3.72%,2.41,1.03,338.9451/283.4911/275.29/No Horizontal Resistance/294.7231/309.0801/No EMA 200 Target,170.33/136.9225/189.8723/119.0319/No F-Track Level/No F-Track Level/197.37,95.24%/63/1 year (Across ALL Assets),74.68%/158/8.8 months (Across ALL Assets)
TRENDPULSE,"PPH, Long, 2024-08-25 (Price: 98.11)",2026-01-08 (Price: 105.5) (Today),"7.53%, 1.4 year","76.19%, Past 10 years, 21","Weekly, is CONFIRMED on 2024-08-23",Already confirmed,"2026-01-08 (Price: 105.5), 7.53% above",1.4 year,No Information,No Information,No Information,No Information,No Information,9.63% above/7.53% above/7.53% above,8.34%/2.28%/4.32%,"20.68%, 31.01%",5.1 months/1.2 month/2.8 months,2025-04-03/2024-10-16/2024-12-24,5.44%,5.52%,-0.08%,-0.1,0.3,103.7121/102.3484/108.69/No Horizontal Resistance/96.0365/100.0174/No EMA 200 Target,85.14/65.948/87.7591/70.617/No F-Track Level/No F-Track Level/87.62,91.25%/160/4.9 months (Across ALL Assets),82.63%/334/3.7 months (Across ALL Assets)
TRENDPULSE,"ASML, Long, 2024-01-31 (Price: 869.82)",2026-01-08 (Price: 1194.3199) (Today),"37.31%, 2 years","93.33%, Past 20 years, 15","Monthly, is CONFIRMED on 2024-01-31",Already confirmed,"2026-01-08 (Price: 1194.3199), 37.31% above",2 years,No Information,No Information,No Information,No Information,No Information,37.31% above/37.31% above/37.31% above,42.83%/5.07%/18.51%,"28.83%, 59.07%",1.4 year/5.1 months/1 year,2026-01-28/2024-09-08/2025-07-05,8.92%,10.16%,-1.24%,0.75,0.49,1035.4337/1030.8237/1286.69/888.525/1034.6774/1091.1724/No EMA 200 Target,588.66/188.78/832.8601/749.8177/No F-Track Level/No F-Track Level/678.52,95.24%/63/1 year (Across ALL Assets),74.68%/158/8.8 months (Across ALL Assets)
FRACTAL TRACK,"BRK-B, Long, 2026-01-08 (Price: 499.77)",No Exit Yet,"0.0%, 0 days","80.0%, Past 29 years, 15","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 473.15 prior to 2026-01-30,"2026-01-08 (Price: 499.77), 0.0% below",0 days,No Information,No Information,No Information,"23.66% (Price: 475.2967), 5.15% above, Upmove Bounce Back","2022-10-31 (Price: 259.85), 2025-05-31 (Price: 542.07)",No Information,27.51%/12.01%/21.3%,"16.03%, 41.66%",4.6 years/7.1 months/1.5 year,2032-08-01/2026-11-12/2028-02-29,8.18%,7.84%,0.34%,0.89,0.47,630.2599/606.221/669.1/512.255/537.7909/627.804/No EMA 200 Target,267.02/268.082/475.0642/401.0818/475.2967/434.262/497.37,88.57%/35/2.2 years (Across ALL Assets),60.29%/68/9.3 months (Across ALL Assets)
FRACTAL TRACK,"DIS, Long, 2026-01-08 (Price: 114.17)",No Exit Yet,"0.0%, 0 days","80.0%, Past 64 years, 20","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 101.89 prior to 2026-01-30,"2026-01-08 (Price: 114.17), 0.0% below",0 days,No Information,No Information,No Information,"50% (Price: 102.395), 11.5% above, Upmove Bounce Back","2025-04-30 (Price: 80.1), 2025-06-30 (Price: 124.69)",No Information,30.57%/6.96%/23.02%,"18.11%, 60.42%",4.2 years/1 month/11.1 months,2032-01-07/2026-02-20/2027-05-05,7.35%,7.97%,-0.62%,0.97,0.4,130.8845/140.4519/140.92/168.455/236.8799/272.4142/No EMA 200 Target,90.95/79.415/109.0737/100.3529/113.8159/107.1333/110.48,88.57%/35/2.2 years (Across ALL Assets),60.29%/68/9.3 months (Across ALL Assets)
FRACTAL TRACK,"IEI, Long, 2026-01-08 (Price: 119.37)",No Exit Yet,"0.0%, 0 days","88.24%, Past 18 years, 17","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 119.0 prior to 2026-01-09,"2026-01-08 (Price: 119.37), 0.0% below",0 days,No Information,No Information,No Information,"23.66% (Price: 119.037), 0.28% above, Upmove Bounce Back","2025-01-19 (Price: 114.51), 2025-11-30 (Price: 120.44)",No Information,15.01%/1.09%/4.1%,"2.66%, 7.33%",9.5 years/4 months/2.4 years,2039-08-01/2026-06-30/2029-06-12,-3.74%,0.69%,-4.43%,0.36,-0.89,121.1128/124.2642/122.93/129.9625/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,119.32/113.8775/No F-Stack Support/No F-Stack Support/No support/No support/118.86,96.55%/87/1.1 year (Across ALL Assets),70.5%/139/7.1 months (Across ALL Assets)
FRACTAL TRACK,"MSFT, Long, 2026-01-08 (Price: 478.11)",No Exit Yet,"0.0%, 0 days","92.31%, Past 39 years, 13","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 464.89 prior to 2026-01-30,"2026-01-08 (Price: 478.11), 0.0% below",0 days,No Information,No Information,No Information,"38.2% (Price: 474.9779), 0.66% above, Upmove Bounce Back","2025-04-30 (Price: 344.79), 2025-07-31 (Price: 555.45)",No Information,27.88%/6.63%/22.32%,"7.72%, 56.13%",14.2 years/3 months/1.8 year,2046-04-17/2026-05-18/2028-08-03,7.9%,16.21%,-8.31%,1.65,0.79,643.6317/584.8242/604.51/554.585/574.7462/615.9561/479.8,375.39/216.39/452.6681/384.4933/474.9779/450.12/No EMA 200 Support,88.57%/35/2.2 years (Across ALL Assets),60.29%/68/9.3 months (Across ALL Assets)
FRACTAL TRACK,"GBPUSD=X, Long, 2026-01-08 (Price: 1.3439)",No Exit Yet,"0.0%, 0 days","83.33%, Past 56 years, 6","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 1.3012 prior to 2026-01-30,"2026-01-08 (Price: 1.3439), 0.0% below",0 days,No Information,No Information,No Information,"23.66% (Price: 1.271), 5.74% above, Upmove Bounce Back","2022-09-30 (Price: 1.0379), 2024-09-30 (Price: 1.3433)",No Information,3.79%/3.79%/3.79%,"0.37%, 7.17%",2.9 years/2.9 years/2.9 years,2030-02-28/2030-02-28/2030-02-28,4.04%,-0.96%,5.0%,0.36,-0.64,1.351/1.3948/1.53/1.4232/2.4421/3.2078/No EMA 200 Target,1.24/1.1912/No F-Stack Support/No F-Stack Support/No support/No support/1.34,88.57%/35/2.2 years (Across ALL Assets),60.29%/68/9.3 months (Across ALL Assets)
FRACTAL TRACK,"MA, Long, 2026-01-08 (Price: 580.07)",No Exit Yet,"0.0%, 0 days","100.0%, Past 19 years, 4","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 524.7 prior to 2026-01-30,"2026-01-08 (Price: 580.07), 0.0% below",0 days,No Information,No Information,No Information,"23.66% (Price: 524.8987), 10.51% above, Upmove Bounce Back","2022-10-31 (Price: 276.87), 2025-08-31 (Price: 601.77)",No Information,26.69%/21.1%/23.74%,"0%, 21.75%",1.9 year/6.1 months/1.1 year,2028-09-24/2026-09-30/2027-08-04,10.35%,18.74%,-8.39%,10.22,1.0,794.6959/717.7786/775.01/592.9033/716.5814/751.3605/No EMA 200 Target,284.34/305.0867/554.0572/515.4888/524.8987/477.6582/562.16,88.57%/35/2.2 years (Across ALL Assets),60.29%/68/9.3 months (Across ALL Assets)
FRACTAL TRACK,"NZDCAD=X, Long, 2026-01-08 (Price: 0.7982)",No Exit Yet,"0.0%, 0 days","76.92%, Past 22 years, 13","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 0.7858 prior to 2026-01-30,"2026-01-08 (Price: 0.7982), 0.0% below",0 days,No Information,No Information,No Information,"78.6% (Price: 0.8038), 0.7% below, Upmove Bounce Back","2023-12-31 (Price: 0.7882), 2024-09-30 (Price: 0.8609)",No Information,20.75%/1.64%/9.84%,"3.81%, 24.45%",7.4 years/1 year/3.2 years,2036-08-01/2027-06-13/2030-08-03,0.56%,-0.19%,0.75%,0.44,-0.46,0.8447/0.8767/0.84/0.8876/No Next Fib Ext/No Next Fib Ext/0.81,0.79/0.7834/No F-Stack Support/No F-Stack Support/No support/No support/No EMA 200 Support,88.57%/35/2.2 years (Across ALL Assets),60.29%/68/9.3 months (Across ALL Assets)
FRACTAL TRACK,"NVO, Long, 2026-01-08 (Price: 57.34)",No Exit Yet,"0.0%, 0 days","100.0%, Past 44 years, 14","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 43.08 prior to 2026-01-30,"2026-01-08 (Price: 57.34), 0.0% below",0 days,No Information,No Information,No Information,"78.6% (Price: 43.8439), 30.78% above, Upmove Bounce Back","2016-11-30 (Price: 15.445), 2024-06-30 (Price: 148.15)",No Information,42.36%/20.21%/26.41%,"-0.0%, 47.55%",3.3 years/4 months/1.3 year,2030-09-24/2026-06-30/2027-11-16,10.33%,9.37%,0.96%,1.75,0.5,70.1498/72.4835/136.96/139.01/159.2295/190.9685/59.34,47.07/45.4025/55.093/52.1958/47.9075/35.154/No EMA 200 Support,88.57%/35/2.2 years (Across ALL Assets),60.29%/68/9.3 months (Across ALL Assets)
TRENDPULSE,"JNK, Long, 2026-01-08 (Price: 97.59)",No Exit Yet,"0.0%, 0 days","100.0%, Past 10 years, 17","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 97.3727 prior to 2026-01-09,"2026-01-08 (Price: 97.59), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,0.44% above/0.09% above/0.0% below,3.5%/0.19%/1.47%,"-0.0%, 19.15%",9.1 months/1.2 month/4.1 months,2027-02-07/2026-03-01/2026-07-03,2.85%,-0.98%,3.83%,0.97,-0.59,98.0292/99.0246/99.32/108.5222/169.7114/218.5371/No EMA 200 Target,96.34/88.8814/No F-Stack Support/No F-Stack Support/No support/No support/96.43,91.25%/160/4.9 months (Across ALL Assets),82.63%/334/3.7 months (Across ALL Assets)
TRENDPULSE,"ACWX, Long, 2026-01-08 (Price: 68.75)",No Exit Yet,"0.0%, 0 days","90.0%, Past 20 years, 10","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 68.01 prior to 2026-01-30,"2026-01-08 (Price: 68.75), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,3.4% above/0.91% above/0.0% below,15.1%/1.97%/6.76%,"10.07%, 26.55%",3.3 years/4.1 months/1.4 year,2030-09-24/2026-07-03/2028-01-06,1.22%,0.78%,0.44%,0.41,-0.09,73.5419/73.3975/79.31/No Horizontal Resistance/67.4663/76.2652/No EMA 200 Target,52.16/45.07/60.1332/51.8814/62.0555/57.6281/62.23,95.24%/63/1 year (Across ALL Assets),74.68%/158/8.8 months (Across ALL Assets)
TRENDPULSE,"^BVSP, Long, 2026-01-08 (Price: 162936.4844)",No Exit Yet,"0.0%, 0 days","88.89%, Past 20 years, 9","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 161124.0 prior to 2026-01-30,"2026-01-08 (Price: 162936.4844), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,2.43% above/0.66% above/0.0% below,14.35%/2.63%/9.45%,"18.7%, 34.07%",3.3 years/8.1 months/1.9 year,2030-09-24/2026-12-25/2028-09-24,6.15%,6.78%,-0.63%,0.48,0.36,180272.9263/178333.9822/194676.18/No Horizontal Resistance/166057.916/178771.431/No EMA 200 Target,120283.0/96132.0/151418.724/142375.45/153960.0442/147153.434/142334.73,95.24%/63/1 year (Across ALL Assets),74.68%/158/8.8 months (Across ALL Assets)
TRENDPULSE,"GS, Long, 2026-01-08 (Price: 934.83)",No Exit Yet,"0.0%, 0 days","100.0%, Past 20 years, 13","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 884.0 prior to 2026-01-30,"2026-01-08 (Price: 934.83), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,6.35% above/2.24% above/0.0% below,53.25%/7.0%/28.8%,"-0.0%, 34.98%",2.5 years/4 months/1.1 year,2029-08-03/2026-06-30/2027-08-04,10.95%,5.86%,5.09%,1.01,0.3,1126.4702/1204.061/1282.21/No Horizontal Resistance/916.0326/973.4919/No EMA 200 Target,303.61/288.555/818.1554/728.9736/765.1133/644.3091/715.37,95.24%/63/1 year (Across ALL Assets),74.68%/158/8.8 months (Across ALL Assets)
TRENDPULSE,"IWM, Long, 2026-01-08 (Price: 258.27)",No Exit Yet,"0.0%, 0 days","100.0%, Past 25 years, 4","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 247.63 prior to 2026-03-31,"2026-01-08 (Price: 258.27), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,4.92% above/3.81% above/0.0% below,22.48%/22.48%/22.48%,"-0.0%, 49.28%",1 year/1 year/1 year,2027-06-13/2027-06-13/2027-06-13,3.33%,4.39%,-1.06%,0.87,0.2,237.7375/316.3291/281.98/No Horizontal Resistance/270.9222/282.5179/No EMA 200 Target,164.92/162.3167/245.3626/196.8345/238.2985/225.6196/225.93,100.0%/9/2.2 years (Across ALL Assets),75.0%/4/6.2 months (Across ALL Assets)
TRENDPULSE,"PPH, Long, 2026-01-08 (Price: 105.5)",No Exit Yet,"0.0%, 0 days","85.0%, Past 20 years, 20","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 103.4 prior to 2026-01-30,"2026-01-08 (Price: 105.5), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,2.26% above/0.0% below/0.0% below,15.31%/2.34%/9.66%,"3.25%, 39.01%",4.4 years/5 months/1.3 year,2032-04-20/2026-08-13/2027-11-16,1.56%,1.67%,-0.11%,1.06,-0.07,117.2632/115.6913/127.92/No Horizontal Resistance/126.5323/135.6093/No EMA 200 Target,82.93/65.915/102.4808/84.9957/100.2743/95.969/90.91,95.24%/63/1 year (Across ALL Assets),74.68%/158/8.8 months (Across ALL Assets)
TRENDPULSE,"AIA.NZ, Long, 2026-01-08 (Price: 8.5)",No Exit Yet,"0.0%, 0 days","100.0%, Past 10 years, 19","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 8.35 prior to 2026-01-09,"2026-01-08 (Price: 8.5), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,2.66% above/0.0% below/0.0% below,12.76%/0.47%/5.95%,"-0.0%, 7.89%",7.5 months/28 days/2.8 months,2026-11-29/2026-02-17/2026-05-09,11.42%,5.83%,5.59%,1.52,0.3,9.293/9.0058/8.63/8.8962/10.792/12.737/No EMA 200 Target,7.47/7.0017/8.0885/7.295/7.764/7.0966/7.86,91.25%/160/4.9 months (Across ALL Assets),82.63%/334/3.7 months (Across ALL Assets)
TRENDPULSE,"CNR.TO, Long, 2026-01-08 (Price: 137.89)",No Exit Yet,"0.0%, 0 days","88.0%, Past 10 years, 25","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 137.85 prior to 2026-01-09,"2026-01-08 (Price: 137.89), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,0.0% below/0.0% below/0.0% below,10.37%/1.53%/6.76%,"5.75%, 17.25%",1.3 year/1.2 month/5 months,2027-11-16/2026-03-01/2026-08-13,8.16%,6.53%,1.63%,1.11,0.37,146.4805/147.2114/156.69/168.08/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,131.11/127.536/No F-Stack Support/No F-Stack Support/No support/No support/136.1,91.25%/160/4.9 months (Across ALL Assets),82.63%/334/3.7 months (Across ALL Assets)
TRENDPULSE,"MTY.TO, Long, 2026-01-08 (Price: 39.97)",No Exit Yet,"0.0%, 0 days","73.91%, Past 10 years, 23","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 38.27 prior to 2026-01-09,"2026-01-08 (Price: 39.97), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,4.58% above/0.17% below/0.0% below,16.17%/2.07%/7.98%,"37.54%, 76.03%",1.1 year/28 days/4.3 months,2027-08-04/2026-02-17/2026-07-13,2.07%,4.23%,-2.16%,-0.11,0.25,40.7854/43.1596/42.06/72.5033/74.4994/87.3544/No EMA 200 Target,33.34/37.115/10.9521/4.4021/No support/No support/39.26,91.25%/160/4.9 months (Across ALL Assets),82.63%/334/3.7 months (Across ALL Assets)
TRENDPULSE,"SJ.TO, Long, 2026-01-08 (Price: 87.62)",No Exit Yet,"0.0%, 0 days","83.33%, Past 10 years, 24","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 86.5651 prior to 2026-01-09,"2026-01-08 (Price: 87.62), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,0.0% below/0.0% below/0.0% below,23.9%/1.55%/7.87%,"6.63%, 46.57%",1 year/1.2 month/2.6 months,2027-06-13/2026-03-01/2026-04-30,13.27%,11.85%,1.42%,0.6,0.66,97.3458/94.5157/97.21/No Horizontal Resistance/108.5192/133.8092/No EMA 200 Target,76.55/38.015/50.2755/47.8005/No support/No support/77.97,91.25%/160/4.9 months (Across ALL Assets),82.63%/334/3.7 months (Across ALL Assets)
FRACTAL TRACK,"SFTBY, Short, 2026-01-08 (Price: 13.87)",No Exit Yet,"-0.0%, 0 days","100.0%, Past 13 years, 4","Quarterly, is CONFIRMED on 2026-01-08",No Cancellation Possible,"2026-01-08 (Price: 13.87), 0.0% below",0 days,No Information,No Information,No Information,"78.6% (Price: 15.8548), 12.52% below, Upmove Break Below","2022-06-30 (Price: 4.195), 2026-01-08 (Price: 58.68)",No Information,18.34%/16.72%/17.41%,"0.0%, 18.34%",3.1 months/3.1 months/3.1 months,2026-05-22/2026-05-22/2026-05-22,12.53%,5.4%,7.13%,1.47,0.38,12.4622/11.4552/-18.82/4.205/12.0052/10.9987/11.74,No support/4.205/12.0052/10.9987/10.4063/No support/No EMA 200 Support,100.0%/2/7.6 months (Across ALL Assets),63.64%/11/4.1 months (Across ALL Assets)
FRACTAL TRACK,"KWEB, Short, 2025-12-31 (Price: 34.05)",No Exit Yet,"-5.49%, 8 days","85.71%, Past 12 years, 7","Monthly, was CONFIRMED on 2025-12-31",Already confirmed,"2026-01-08 (Price: 35.92), 5.49% above",8 days,No Information,No Information,No Information,"38.2% (Price: 35.4633), 1.29% above, Upmove Break Below","2024-01-31 (Price: 22.68), 2025-10-31 (Price: 43.365)",No Information,10.4%/3.11%/7.13%,"19.33%, 16.82%",3.1 months/1 month/1.6 month,2026-05-14/2026-02-12/2026-03-10,5.83%,5.4%,0.43%,0.25,0.12,31.1762/31.6222/21.64/24.5062/No F-Stack Support/No F-Stack Support/No EMA 200 Target,No support/24.5062/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No support,83.33%/6/1.2 month (Across ALL Assets),50.0%/14/1.7 month (Across ALL Assets)
FRACTAL TRACK,"NFLX, Short, 2025-12-31 (Price: 93.76)",2026-01-08 (Price: 90.53) (Today),"3.44%, 8 days","100.0%, Past 23 years, 6","Quarterly, was CONFIRMED on 2025-12-31",Already confirmed,"2026-01-08 (Price: 90.53), 3.44% below",8 days,No Information,No Information,No Information,"23.66% (Price: 106.2331), 14.78% below, Upmove Break Below","2022-06-30 (Price: 16.271), 2025-06-30 (Price: 134.115)",No Information,53.32%/10.52%/29.48%,"0.0%, 53.32%",3.1 months/3 months/3 months,2026-05-14/2026-05-10/2026-05-10,11.77%,5.5%,6.27%,1.3,0.88,184.1259/66.1196/23.05/34.8663/86.4764/77.567/No EMA 200 Target,No support/34.8663/86.4764/77.567/No F-Track Level/No F-Track Level/No support,100.0%/2/7.6 months (Across ALL Assets),63.64%/11/4.1 months (Across ALL Assets)
FRACTAL TRACK,"C6L.SI, Short, 2025-12-31 (Price: 6.4)",No Exit Yet,"-0.94%, 8 days","92.86%, Past 40 years, 14","Monthly, was CONFIRMED on 2025-12-31",Already confirmed,"2026-01-08 (Price: 6.46), 0.94% above",8 days,No Information,No Information,No Information,"78.6% (Price: 7.5813), 14.79% below, Upmove Break Below","2023-06-30 (Price: 6.44), 2024-08-31 (Price: 6.4)",No Information,13.97%/3.18%/6.42%,"3.38%, 13.97%",3.1 months/1 month/1.7 month,2026-05-14/2026-02-12/2026-03-14,8.07%,5.5%,2.57%,1.46,-0.19,5.9699/5.9891/6.38/4.7975/No F-Stack Support/No F-Stack Support/No EMA 200 Target,No support/4.7975/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No support,83.33%/6/1.2 month (Across ALL Assets),50.0%/14/1.7 month (Across ALL Assets)
FRACTAL TRACK,"AMD, Short, 2025-12-30 (Price: 215.34)",2026-01-08 (Price: 204.68) (Today),"4.95%, 9 days","85.0%, Past 5 years, 40","Daily, was CONFIRMED on 2025-12-30",Already confirmed,"2026-01-08 (Price: 204.68), 4.95% below",9 days,No Information,No Information,No Information,"38.2% (Price: 222.0896), 7.84% below, Upmove Break Below","2025-10-29 (Price: 257.4), 2025-11-25 (Price: 206.58)",No Information,8.59%/0.06%/4.31%,"24.21%, 11.06%",1.8 month/1 day/8 days,2026-03-18/2025-12-31/2026-01-10,20.24%,5.1%,15.14%,0.39,0.6,214.4786/206.0588/184.85/72.6533/187.3421/170.075/165.32,No support/72.6533/187.3421/170.075/No F-Track Level/No F-Track Level/No EMA 200 Support,42.86%/7/15 days (Across ALL Assets),28.57%/7/5 days (Across ALL Assets)
FRACTAL TRACK,"UBER, Short, 2025-12-21 (Price: 79.31)",2026-01-08 (Price: 87.59) (Today),"-10.44%, 18 days","90.0%, Past 6 years, 10","Weekly, was CONFIRMED on 2025-12-21",Already confirmed,"2026-01-08 (Price: 87.59), 10.44% above",18 days,No Information,No Information,No Information,"23.66% (Price: 82.5663), 6.08% above, Upmove Break Below","2022-07-03 (Price: 19.895), 2025-09-28 (Price: 101.99)",No Information,11.18%/4.08%/7.12%,"16.62%, 11.18%",21 days/7 days/11 days,2026-01-20/2025-12-31/2026-01-05,12.48%,5.2%,7.28%,0.51,0.43,78.961/73.6631/30.05/34.6025/75.9736/63.3753/No EMA 200 Target,No support/34.6025/75.9736/63.3753/No F-Track Level/No F-Track Level/No support,100.0%/3/18 days (Across ALL Assets),25.0%/4/26 days (Across ALL Assets)
