Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Current Trading Date/Price[$], Current Price vs Signal",Trading Days between Signal and Current Date,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Best/Worst/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max./Min./Avg.),Target Exit Date (Farthest./Earliest./Avg.),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Exit Rule/Horizontal/F-Stack 1/F-Stack 2) [$],Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2) [$],Moving Average (50-days/200-days),Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
SIGMASHELL,"SBUX, Long, 2025-08-01 (Price: 86.86)",2025-10-31 (Price: 80.87) (Today),"-6.9%, 65 days","90.0%, Past 5 years, 10","Daily, was CONFIRMED on 2025-08-01",Already confirmed,"2025-10-31 (Price: 80.87), 6.9% below",65 days,"-3.93, 77.5",No Information,No Information,No Information,No Information,No Information,37.64%/1.22%/13.66%,"7.97%, 25.49%",163 days/30 days/91 days,2026-03-25/2025-09-13/2025-12-10,17.26%,-0.88%,18.14%,0.71,-0.02,87.5549/98.7251/142.4098/117.438/142.4098/150.3462,82.98/71.675/76.529/65.8616/No F-Track Level/No F-Track Level,84.43/91.95,83.21%/137/75 days (Across ALL Assets),76.31%/325/86 days (Across ALL Assets)
SIGMASHELL,"USCI, Long, 2025-08-01 (Price: 73.08)",2025-10-28 (Price: 77.57),"6.14%, 62 days","100.0%, Past 5 years, 9","Daily, was CONFIRMED on 2025-08-01",Already confirmed,"2025-10-31 (Price: 78.1049), 6.88% above",65 days,"-5.26, 80.88",No Information,No Information,No Information,No Information,No Information,48.25%/4.07%/16.35%,"-0.0%, 16.38%",139 days/50 days/83 days,2026-02-18/2025-10-12/2025-11-29,37.12%,20.16%,16.96%,0.95,1.02,75.382/85.0286/75.2881/73.51/75.2881/81.0354,72.78/38.14/67.5442/56.8518/No F-Track Level/No F-Track Level,77.36/73.0,83.21%/137/75 days (Across ALL Assets),76.31%/325/86 days (Across ALL Assets)
PULSEGAUGE,"NVDA, Long, 2025-07-06 (Price: 159.34)",2025-10-31 (Price: 202.49) (Today),"27.08%, 84 days","87.5%, Past 25 years, 8","Weekly, was CONFIRMED on 2025-07-06",No Cancellation Possible,"2025-10-31 (Price: 202.49), 27.08% above",84 days,No Information,No Information,No Information,No Information,No Information,No Information,28.19%/20.58%/23.67%,"16.39%, 16.71%",199 days/14 days/72 days,2026-04-20/2025-07-26/2025-10-18,10.76%,28.46%,-17.7%,1.34,0.83,178.7954/197.0558/176.5924/No Horizontal Resistance/176.5924/239.8943,94.31/13.9695/152.8996/143.3288/No F-Track Level/No F-Track Level,181.92/148.21,63.64%/22/122 days (Across ALL Assets),71.43%/126/144 days (Across ALL Assets)
PULSEGAUGE,"NKE, Long, 2025-07-06 (Price: 76.39)",2025-10-31 (Price: 64.59) (Today),"-15.45%, 84 days","75.0%, Past 25 years, 8","Weekly, was CONFIRMED on 2025-07-06",No Cancellation Possible,"2025-10-31 (Price: 64.59), 15.45% below",84 days,No Information,No Information,No Information,No Information,No Information,No Information,27.77%/20.21%/23.27%,"17.2%, 26.91%",409 days/19 days/172 days,2027-02-18/2025-08-02/2026-03-12,7.89%,11.19%,-3.3%,0.77,0.4,82.3331/94.166/171.1647/176.74/171.1647/206.9588,54.39/71.73/60.8668/56.1303/No F-Track Level/No F-Track Level,71.3/69.18,63.64%/22/122 days (Across ALL Assets),71.43%/126/144 days (Across ALL Assets)
TRENDPULSE,"GOOG, Long, 2025-05-31 (Price: 172.85)",2025-10-31 (Price: 281.82) (Today),"63.04%, 109 days","85.71%, Past 20 years, 7","Monthly, is CONFIRMED on 2025-05-31",Already confirmed,"2025-10-31 (Price: 281.82), 63.04% above",109 days,No Information,No Information,No Information,No Information,No Information,63.04% above/63.04% above/63.04% above,39.1%/1.54%/23.19%,"3.21%, 17.45%",412 days/76 days/164 days,2027-01-17/2025-09-18/2026-01-23,11.85%,23.51%,-11.66%,1.08,0.83,208.1633/212.9339/233.69/No Horizontal Resistance/219.0619/240.3589,156.23/85.8978/138.1748/130.09/No F-Track Level/No F-Track Level,161.79/172.82,90.62%/32/267 days (Across ALL Assets),76.7%/103/188 days (Across ALL Assets)
FRACTAL TRACK,"GBPSGD=X, Long, 2025-03-31 (Price: 1.7372)",2025-10-31 (Price: 1.7098) (Today),"-1.58%, 154 days","100.0%, Past 55 years, 6","Monthly, was CONFIRMED on 2025-03-31",Already confirmed,"2025-10-31 (Price: 1.7098), 1.58% below",154 days,No Information,No Information,No Information,"23.66% (Price: 1.6865), 1.38% above, Upmove Bounce Back","2022-09-30 (Price: 1.4895), 2024-07-31 (Price: 1.7475)",No Information,5.36%/5.36%/5.36%,"-0.0%, 7.18%",782 days/782 days/782 days,2028-05-06/2028-05-06/2028-05-06,4.4%,-2.48%,6.88%,0.41,-0.97,1.7021/1.8303/1.89/1.879/4.0285/5.5304,1.68/1.6718/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level,1.73/1.73,83.72%/43/1335 days (Across ALL Assets),70.54%/112/343 days (Across ALL Assets)
TRENDPULSE,"PFE, Long, 2025-03-02 (Price: 26.43)",2025-10-31 (Price: 24.65) (Today),"-6.73%, 174 days","85.71%, Past 10 years, 14","Weekly, is CONFIRMED on 2025-02-28",Already confirmed,"2025-10-31 (Price: 24.65), 6.73% below",174 days,No Information,No Information,No Information,No Information,No Information,3.45% below/6.73% below/6.73% below,20.77%/0.69%/7.46%,"6.51%, 19.5%",304 days/19 days/78 days,2026-05-16/2025-03-29/2025-06-22,8.51%,2.67%,5.84%,0.88,0.03,28.629/28.4017/31.29/55.39/66.4672/73.1352,25.53/25.2625/21.508/20.5265/No F-Track Level/No F-Track Level,26.3/27.82,96.46%/113/86 days (Across ALL Assets),78.15%/270/77 days (Across ALL Assets)
TRENDPULSE,"PFE, Long, 2024-12-29 (Price: 26.62)",2025-10-31 (Price: 24.65) (Today),"-7.4%, 219 days","85.71%, Past 10 years, 14","Weekly, is CONFIRMED on 2024-12-27",Already confirmed,"2025-10-31 (Price: 24.65), 7.4% below",219 days,No Information,No Information,No Information,No Information,No Information,6.49% below/7.4% below/7.4% below,20.77%/0.69%/7.46%,"6.51%, 19.5%",304 days/19 days/78 days,2026-03-14/2025-01-25/2025-04-20,8.51%,2.67%,5.84%,0.88,0.03,28.8348/28.6059/38.98/55.39/66.4672/73.1352,24.8/24.84/21.508/20.5265/No F-Track Level/No F-Track Level,26.67/27.95,96.46%/113/86 days (Across ALL Assets),78.15%/270/77 days (Across ALL Assets)
TRENDPULSE,"BNS.TO, Long, 2024-09-30 (Price: 73.69)",2025-10-31 (Price: 91.99) (Today),"24.83%, 284 days","100.0%, Past 20 years, 7","Monthly, is CONFIRMED on 2024-09-30",Already confirmed,"2025-10-31 (Price: 91.99), 24.83% above",284 days,No Information,No Information,No Information,No Information,No Information,36.75% above/24.83% above/24.83% above,20.44%/4.28%/14.08%,"0%, 26.01%",719 days/152 days/296 days,2027-08-07/2025-05-08/2025-12-02,6.51%,5.64%,0.87%,2.46,0.16,83.675/84.0656/74.63/81.0275/92.969/100.7509,56.15/54.1533/69.3218/61.3348/No F-Track Level/No F-Track Level,66.97/65.1,90.62%/32/267 days (Across ALL Assets),76.7%/103/188 days (Across ALL Assets)
TRENDPULSE,"ORCL, Long, 2024-09-30 (Price: 170.4)",2025-10-31 (Price: 262.61) (Today),"54.11%, 284 days","85.71%, Past 20 years, 7","Monthly, is CONFIRMED on 2024-09-30",Already confirmed,"2025-10-31 (Price: 262.61), 54.11% above",284 days,No Information,No Information,No Information,No Information,No Information,54.11% above/54.11% above/54.11% above,81.93%/7.78%/27.53%,"3.23%, 28.67%",458 days/87 days/222 days,2026-07-25/2025-02-03/2025-08-17,10.12%,8.42%,1.7%,0.8,0.31,182.8562/217.3111/239.62/No Horizontal Resistance/145.7273/152.3597,61.07/54.8525/117.4897/106.3198/No F-Track Level/No F-Track Level,145.55/126.67,90.62%/32/267 days (Across ALL Assets),76.7%/103/188 days (Across ALL Assets)
FRACTAL TRACK,"FPH.NZ, Long, 2024-06-30 (Price: 30.08)",2025-10-31 (Price: 37.1) (Today),"23.34%, 349 days","100.0%, Past 23 years, 5","Quarterly, was CONFIRMED on 2024-06-30",Already confirmed,"2025-10-31 (Price: 37.1), 23.34% above",349 days,No Information,No Information,No Information,"50% (Price: 19.875), 86.67% above, Upmove Bounce Back","2012-09-30 (Price: 1.86), 2020-09-30 (Price: 37.89)",No Information,619.75%/487.3%/565.36%,"-0.0%, 48.03%",3587 days/3066 days/3326 days,2038-09-20/2036-08-26/2037-09-07,20.2%,14.17%,6.03%,1.15,0.51,42.3767/200.1403/51.7/37.034/38.8108/40.9296,18.5/22.675/28.7839/26.1935/No F-Track Level/No F-Track Level,36.99/36.03,88.89%/9/1658 days (Across ALL Assets),71.43%/14/376 days (Across ALL Assets)
TRENDPULSE,"SFTBY, Long, 2024-03-31 (Price: 29.71)",2025-10-31 (Price: 87.9) (Today),"195.86%, 414 days","75.0%, Past 20 years, 4","Monthly, is CONFIRMED on 2024-03-31",Already confirmed,"2025-10-31 (Price: 87.9), 195.86% above",414 days,No Information,No Information,No Information,No Information,No Information,306.94% above/195.86% above/195.86% above,36.66%/13.53%/21.4%,"49.17%, 64.04%",434 days/11 days/235 days,2025-12-19/2024-04-15/2025-03-06,0.6%,12.79%,-12.19%,0.1,0.43,27.3273/36.0679/32.94/33.06/52.6237/57.2421,16.86/16.82/28.6536/144.0247/No F-Track Level/No F-Track Level,27.07/23.29,90.62%/32/267 days (Across ALL Assets),76.7%/103/188 days (Across ALL Assets)
FRACTAL TRACK,"TRI.TO, Long, 2023-12-31 (Price: 193.73)",2025-10-31 (Price: 214.84) (Today),"10.9%, 479 days","100.0%, Past 23 years, 7","Monthly, was CONFIRMED on 2023-12-31",Already confirmed,"2025-10-31 (Price: 214.84), 10.9% above",479 days,No Information,No Information,No Information,"38.2% (Price: 163.4066), 31.48% above, Upmove Bounce Back","2022-05-31 (Price: 123.811), 2023-04-30 (Price: 187.8816)",No Information,73.06%/34.98%/49.34%,"-0.0%, 19.73%",804 days/478 days/630 days,2027-03-09/2025-11-22/2026-06-30,13.67%,11.09%,2.58%,0.66,0.5,218.4887/289.3164/232.17/No Horizontal Resistance/193.124/293.2329,166.11/92.7882/131.2534/93.0152/No F-Track Level/No F-Track Level,227.71/249.35,83.72%/43/1335 days (Across ALL Assets),70.54%/112/343 days (Across ALL Assets)
TRENDPULSE,"GILD, Long, 2022-12-31 (Price: 85.85)",2025-10-31 (Price: 119.79) (Today),"39.53%, 739 days","100.0%, Past 33 years, 5","Quarterly, is CONFIRMED on 2022-12-31",Already confirmed,"2025-10-31 (Price: 119.79), 39.53% above",739 days,No Information,No Information,No Information,No Information,No Information,94.18% above/39.53% above/39.53% above,74.14%/4.33%/34.77%,"0%, 20.08%",706 days/121 days/451 days,2025-10-18/2023-06-24/2024-10-14,8.87%,17.17%,-8.3%,1.29,0.52,104.986/115.7/90.9/No Horizontal Resistance/123.4541/140.4376,58.26/56.99/75.3922/65.1312/No F-Track Level/No F-Track Level,82.78/67.59,83.33%/6/698 days (Across ALL Assets),100.0%/1/154 days (Across ALL Assets)
FRACTAL TRACK,"AAPL, Long, 2025-10-31 (Price: 270.37)",No Exit Yet,"0.0%, 0 days","87.5%, Past 44 years, 8","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 169.21 prior to 2025-12-31,"2025-10-31 (Price: 270.37), 0.0% below",0 days,No Information,No Information,No Information,"38.2% (Price: 169.2862), 59.71% above, Upmove Bounce Back","2016-06-30 (Price: 22.3675), 2024-12-31 (Price: 260.1)",No Information,3369.7%/144.18%/1288.28%,"19.87%, 60.88%",4165 days/718 days/2367 days,2042-05-07/2028-09-04/2035-03-21,15.43%,17.35%,-1.92%,0.42,0.55,277.3455/3753.4926/413.01/No Horizontal Resistance/275.1059/297.1089,23.9/136.57/248.4166/236.3611/251.7412/236.022,248.25/223.3,88.89%/9/1658 days (Across ALL Assets),71.43%/14/376 days (Across ALL Assets)
FRACTAL TRACK,"DIS, Long, 2025-10-31 (Price: 112.62)",No Exit Yet,"0.0%, 0 days","73.68%, Past 63 years, 19","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 80.1 prior to 2025-12-31,"2025-10-31 (Price: 112.62), 0.0% below",0 days,No Information,No Information,No Information,"61.8% (Price: 81.9228), 37.47% above, Upmove Bounce Back","1990-12-31 (Price: 7.0699), 2021-03-31 (Price: 203.02)",No Information,446.5%/12.97%/114.22%,"23.98%, 60.08%",4371 days/716 days/1500 days,2043-03-02/2028-09-02/2031-10-12,6.23%,11.61%,-5.38%,0.46,0.39,139.829/241.2546/230.19/168.455/236.8799/272.4142,81.05/79.415/109.0737/100.3529/134.0652/140.4105,114.13/110.06,88.89%/9/1658 days (Across ALL Assets),71.43%/14/376 days (Across ALL Assets)
FRACTAL TRACK,"SOXX, Long, 2025-10-31 (Price: 306.55)",No Exit Yet,"0.0%, 0 days","100.0%, Past 24 years, 5","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 148.31 prior to 2025-12-31,"2025-10-31 (Price: 306.55), 0.0% below",0 days,No Information,No Information,No Information,"23.66% (Price: 147.9982), 107.13% above, Upmove Bounce Back","2015-09-30 (Price: 24.2867), 2022-03-31 (Price: 186.34)",No Information,115.45%/0.45%/60.81%,"-0.0%, 41.23%",1043 days/717 days/869 days,2029-12-19/2028-09-03/2029-04-11,9.78%,11.98%,-2.2%,0.68,0.43,387.1113/492.9631/403.78/No Horizontal Resistance/320.8469/358.5021,106.24/110.475/267.2317/244.4067/273.874/249.9586,272.11/229.39,88.89%/9/1658 days (Across ALL Assets),71.43%/14/376 days (Across ALL Assets)
FRACTAL TRACK,"NKE, Long, 2025-10-31 (Price: 64.59)",No Exit Yet,"0.0%, 0 days","100.0%, Past 44 years, 5","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 52.28 prior to 2025-12-31,"2025-10-31 (Price: 64.59), 0.0% below",0 days,No Information,No Information,No Information,"23.66% (Price: 53.1996), 21.41% above, Upmove Bounce Back","2002-12-31 (Price: 4.8162), 2015-12-31 (Price: 68.195)",No Information,134.08%/35.67%/82.89%,"-0.0%, 37.48%",2870 days/717 days/1695 days,2037-03-18/2028-09-03/2032-07-21,13.3%,14.3%,-1.0%,1.27,0.48,101.4257/118.1287/102.62/176.74/188.3051/199.1142,63.48/No Horizontal Support/60.8522/54.2069/150.0085/161.4995,71.3/69.18,88.89%/9/1658 days (Across ALL Assets),71.43%/14/376 days (Across ALL Assets)
FRACTAL TRACK,"SBUX, Long, 2025-10-31 (Price: 80.87)",No Exit Yet,"0.0%, 0 days","100.0%, Past 33 years, 6","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 75.5 prior to 2025-12-31,"2025-10-31 (Price: 80.87), 0.0% below",0 days,No Information,No Information,No Information,"50% (Price: 75.28), 7.43% above, Upmove Bounce Back","2016-12-31 (Price: 50.84), 2019-09-30 (Price: 99.72)",No Information,1221.05%/15.29%/581.66%,"-0.0%, 74.95%",5283 days/717 days/2935 days,2046-10-12/2028-09-03/2037-06-21,20.74%,17.47%,3.27%,0.62,0.57,89.9274/551.2584/110.2/117.438/140.7332/167.7583,77.85/71.675/79.7489/69.0577/78.891/73.984,84.43/91.95,88.89%/9/1658 days (Across ALL Assets),71.43%/14/376 days (Across ALL Assets)
FRACTAL TRACK,"WIPRO.NS, Long, 2025-10-31 (Price: 240.67)",No Exit Yet,"0.0%, 0 days","83.33%, Past 80 years, 6","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 228.0 prior to 2025-12-31,"2025-10-31 (Price: 240.67), 0.0% below",0 days,No Information,No Information,No Information,"50% (Price: 224.8125), 7.05% above, Upmove Bounce Back","2020-03-31 (Price: 79.7), 2021-12-31 (Price: 369.925)",No Information,94.07%/1.52%/60.96%,"6.32%, 83.05%",5935 days/717 days/2456 days,2049-05-14/2028-09-03/2035-07-28,4.25%,22.57%,-18.32%,0.6,0.56,339.4169/387.3824/414.81/366.6625/373.9738/404.5107,182.62/187.6063/184.3156/1117.2371/347.4556/361.5012,246.96/262.2,88.89%/9/1658 days (Across ALL Assets),71.43%/14/376 days (Across ALL Assets)
FRACTAL TRACK,"ASML, Long, 2025-10-31 (Price: 1059.23)",No Exit Yet,"0.0%, 0 days","85.71%, Past 30 years, 7","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 578.51 prior to 2025-12-31,"2025-10-31 (Price: 1059.23), 0.0% below",0 days,No Information,No Information,No Information,"38.2% (Price: 583.1637), 81.64% above, Upmove Bounce Back","2016-03-31 (Price: 77.17), 2021-09-30 (Price: 895.93)",No Information,3807.85%/162.78%/1736.16%,"6.66%, 52.63%",5089 days/914 days/3245 days,2046-01-04/2029-06-15/2038-09-13,19.02%,19.16%,-0.14%,0.69,0.59,1609.0763/19449.1576/1550.49/No Horizontal Resistance/1081.4334/1218.8523,415.35/561.385/998.2461/956.961/1235.8618/1313.1536,924.91/776.73,88.89%/9/1658 days (Across ALL Assets),71.43%/14/376 days (Across ALL Assets)
FRACTAL TRACK,"PFE, Long, 2025-10-31 (Price: 24.65)",No Exit Yet,"0.0%, 0 days","78.57%, Past 48 years, 14","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 20.92 prior to 2025-12-31,"2025-10-31 (Price: 24.65), 0.0% below",0 days,No Information,No Information,No Information,"78.6% (Price: 20.9228), 17.81% above, Upmove Bounce Back","2005-12-31 (Price: 19.2315), 2006-12-31 (Price: 27.1347)",No Information,1467.39%/5.85%/255.06%,"32.45%, 71.63%",8349 days/718 days/3574 days,2058-12-09/2028-09-04/2040-01-02,6.44%,6.41%,0.03%,0.46,0.21,28.2982/87.5223/29.39/55.39/66.4624/71.5868,24.24/23.345/22.7912/20.6368/71.3609/77.2918,24.8/24.67,88.89%/9/1658 days (Across ALL Assets),71.43%/14/376 days (Across ALL Assets)
FRACTAL TRACK,"BAC, Long, 2025-10-31 (Price: 53.45)",No Exit Yet,"0.0%, 0 days","92.86%, Past 39 years, 14","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 33.07 prior to 2025-12-31,"2025-10-31 (Price: 53.45), 0.0% below",0 days,No Information,No Information,No Information,"61.8% (Price: 33.1459), 61.26% above, Upmove Bounce Back","2018-12-31 (Price: 22.66), 2022-03-31 (Price: 50.11)",No Information,590.59%/37.48%/259.03%,"7.22%, 59.29%",4305 days/587 days/2315 days,2042-11-26/2028-02-28/2035-01-05,10.28%,4.52%,5.76%,0.62,0.21,62.2158/191.9015/69.92/No Horizontal Resistance/60.5768/64.246,27.38/29.49/50.5717/44.5293/53.8138/55.585,51.02/45.86,88.89%/9/1658 days (Across ALL Assets),71.43%/14/376 days (Across ALL Assets)
FRACTAL TRACK,"EEM, Long, 2025-10-31 (Price: 55.3)",No Exit Yet,"0.0%, 0 days","80.0%, Past 22 years, 5","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 38.19 prior to 2025-12-31,"2025-10-31 (Price: 55.3), 0.0% below",0 days,No Information,No Information,No Information,"88.6% (Price: 38.6828), 42.96% above, Upmove Bounce Back","2013-06-30 (Price: 36.16), 2021-03-31 (Price: 58.29)",No Information,14.61%/14.61%/14.61%,"5.22%, 19.1%",650 days/650 days/650 days,2028-05-29/2028-05-29/2028-05-29,3.9%,6.2%,-2.3%,0.26,0.2,54.3046/63.3793/68.58/No Horizontal Resistance/59.1317/64.643,34.88/36.64/54.2403/251.522/54.7105/55.6355,52.95/47.42,88.89%/9/1658 days (Across ALL Assets),71.43%/14/376 days (Across ALL Assets)
FRACTAL TRACK,"INFY, Long, 2025-10-31 (Price: 16.57)",No Exit Yet,"0.0%, 0 days","100.0%, Past 26 years, 5","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 15.82 prior to 2025-12-31,"2025-10-31 (Price: 16.57), 0.0% below",0 days,No Information,No Information,No Information,"50% (Price: 15.5656), 6.45% above, Upmove Bounce Back","2012-09-30 (Price: 4.7413), 2022-03-31 (Price: 26.39)",No Information,22.51%/22.51%/22.51%,"-0.0%, 40.77%",783 days/783 days/783 days,2028-12-08/2028-12-08/2028-12-08,5.53%,12.66%,-7.13%,0.48,0.38,17.2212/20.2999/29.56/23.796/25.6134/28.2828,16.27/16.074/16.4829/15.2985/16.6189/15.7269,16.85/18.18,88.89%/9/1658 days (Across ALL Assets),71.43%/14/376 days (Across ALL Assets)
FRACTAL TRACK,"IWM, Long, 2025-10-31 (Price: 246.23)",No Exit Yet,"0.0%, 0 days","100.0%, Past 25 years, 5","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 171.73 prior to 2025-12-31,"2025-10-31 (Price: 246.23), 0.0% below",0 days,No Information,No Information,No Information,"50% (Price: 170.075), 44.78% above, Upmove Bounce Back","2020-03-31 (Price: 95.69), 2021-12-31 (Price: 244.46)",No Information,107.29%/12.13%/53.02%,"-0.0%, 32.09%",2674 days/914 days/1848 days,2036-06-08/2029-06-15/2033-02-27,6.13%,6.14%,-0.01%,0.65,0.2,277.1565/376.7811/335.49/No Horizontal Resistance/245.3626/270.9222,164.92/162.3167/196.8345/160.6663/233.5959/221.8127,241.91/219.2,88.89%/9/1658 days (Across ALL Assets),71.43%/14/376 days (Across ALL Assets)
FRACTAL TRACK,"SUM.NZ, Long, 2025-10-31 (Price: 11.6)",No Exit Yet,"0.0%, 0 days","100.0%, Past 14 years, 4","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 10.5 prior to 2025-12-31,"2025-10-31 (Price: 11.6), 0.0% below",0 days,No Information,No Information,No Information,"50% (Price: 10.74), 8.01% above, Upmove Bounce Back","2023-06-30 (Price: 8.04), 2024-12-31 (Price: 13.44)",No Information,40.92%/21.12%/31.02%,"-0.0%, 38.76%",1109 days/718 days/913 days,2030-03-25/2028-09-04/2029-06-14,7.21%,16.0%,-8.79%,0.81,0.56,10.9597/15.1983/14.84/13.345/16.7981/18.5763,8.8/9.1367/11.1928/8.9354/11.3772/10.74,11.12/11.5,88.89%/9/1658 days (Across ALL Assets),71.43%/14/376 days (Across ALL Assets)
FRACTAL TRACK,"CNQ.TO, Long, 2025-10-31 (Price: 44.87)",No Exit Yet,"0.0%, 0 days","100.0%, Past 52 years, 9","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 34.92 prior to 2025-12-31,"2025-10-31 (Price: 44.87), 0.0% below",0 days,No Information,No Information,No Information,"23.66% (Price: 34.1015), 31.58% above, Upmove Bounce Back","2020-03-31 (Price: 4.7992), 2022-06-30 (Price: 43.1832)",No Information,880.76%/8.06%/414.73%,"-0.0%, 51.66%",2087 days/718 days/1457 days,2034-02-08/2028-09-04/2031-08-11,15.27%,12.92%,2.35%,0.42,0.46,47.1314/230.9594/67.9/51.51/57.5622/59.9244,42.8/34.9317/44.0597/41.1349/61.5996/64.7366,43.83/42.88,88.89%/9/1658 days (Across ALL Assets),71.43%/14/376 days (Across ALL Assets)
TRENDPULSE,"SOXX, Long, 2025-10-31 (Price: 306.55)",No Exit Yet,"0.0%, 0 days","100.0%, Past 24 years, 4","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 269.38 prior to 2025-12-31,"2025-10-31 (Price: 306.55), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,13.07% above/0.0% below/0.0% below,74.51%/31.99%/47.49%,"0%, 41.23%",847 days/324 days/455 days,2029-03-10/2027-02-12/2027-08-21,15.58%,11.98%,3.6%,2.69,0.43,472.6388/452.1306/472.06/No Horizontal Resistance/320.8469/358.5021,106.24/110.475/267.2317/244.4067/273.874/249.9586,272.11/229.39,83.33%/6/698 days (Across ALL Assets),100.0%/1/154 days (Across ALL Assets)
FRACTAL TRACK,"GDX, Short, 2025-10-31 (Price: 72.06)",No Exit Yet,"-0.0%, 0 days","86.36%, Past 19 years, 22","Monthly, is CONFIRMED on 2025-10-31",Already confirmed,"2025-10-31 (Price: 72.06), 0.0% below",0 days,No Information,No Information,No Information,"23.66% (Price: 71.0194), 1.47% above, Upmove Break Below","2023-10-31 (Price: 25.62), 2025-10-31 (Price: 85.09)",No Information,18.82%/3.24%/8.48%,"15.04%, 19.79%",65 days/20 days/33 days,2026-02-02/2025-11-28/2025-12-17,11.13%,5.4%,5.73%,0.63,0.15,67.2248/65.9493/36.38/25.645/50.0225/36.1563,76.4/25.645/50.0225/36.1563/68.7859/58.7664,71.81/53.93,71.43%/7/46 days (Across ALL Assets),50.0%/20/69 days (Across ALL Assets)
FRACTAL TRACK,"LYFT, Short, 2025-10-31 (Price: 20.46)",No Exit Yet,"-0.0%, 0 days","88.73%, Past 5 years, 71","Daily, is CONFIRMED on 2025-10-31",Already confirmed,"2025-10-31 (Price: 20.46), 0.0% below",0 days,No Information,No Information,No Information,"50% (Price: 21.1775), 3.39% below, Downmove Bounce Back","2025-10-31 (Price: 20.635), 2025-10-31 (Price: 19.9)",No Information,19.27%/0.06%/4.76%,"16.51%, 19.27%",10 days/1 days/3 days,2025-11-14/2025-11-01/2025-11-04,24.73%,5.1%,19.63%,0.25,0.15,19.0442/19.4861/20.02/8.8875/No F-Stack Support/No F-Stack Support,20.64/8.8875/No F-Stack Support/No F-Stack Support/20.2114/20.943,19.88/15.35,48.72%/117/7 days (Across ALL Assets),39.83%/118/25 days (Across ALL Assets)
FRACTAL TRACK,"PG, Short, 2025-10-31 (Price: 150.37)",No Exit Yet,"-0.0%, 0 days","87.8%, Past 5 years, 41","Daily, is CONFIRMED on 2025-10-31",Already confirmed,"2025-10-31 (Price: 150.37), 0.0% below",0 days,No Information,No Information,No Information,"61.8% (Price: 156.0546), 3.64% below, Downmove Bounce Back","2025-10-31 (Price: 151.1), 2025-10-31 (Price: 148.53)",No Information,5.11%/0.07%/3.2%,"5.7%, 8.79%",33 days/1 days/15 days,2025-12-17/2025-11-01/2025-11-21,7.68%,5.1%,2.58%,0.26,-0.0,149.4227/145.5582/148.83/121.86/147.1065/128.0678,152.49/121.86/147.1065/128.0678/187.8025/192.6036,153.91/160.91,48.72%/117/7 days (Across ALL Assets),39.83%/118/25 days (Across ALL Assets)
