Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Current Trading Date/Price[$], Current Price vs Signal",Trading Days between Signal and Current Date,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Best/Worst/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max./Min./Avg.),Target Exit Date(Win Trades) (Max/Min/Avg.),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Exit Rule/Horizontal/F-Stack 1/F-Stack 2/Moving Avg) [$],Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/Moving Avg) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
FRACTAL TRACK,"ASML, Long, 2025-10-31 (Price: 1059.23)",No Exit Yet,"-7.38%, 14 days","90.0%, Past 30 years, 30","Monthly, was CONFIRMED on 2025-10-31",Already confirmed,"2025-11-20 (Price: 981.04), 7.38% below",14 days,No Information,No Information,No Information,"38.2% (Price: 692.3064), 41.71% above, Upmove Bounce Back","2008-11-30 (Price: 16.4156), 2024-07-31 (Price: 1110.09)",No Information,569.94%/9.57%/122.25%,"6.56%, 50.14%",2240 days/173 days/587 days,2034-09-18/2026-07-08/2028-02-28,10.68%,20.11%,-9.43%,0.34,0.62,1116.6403/2354.1387/1715.43/No Horizontal Resistance/1091.1724/1155.2236/No Moving Avg Target,662.63/561.385/1034.6774/832.8601/No F-Track Level/No F-Track Level/797.1,84.44%/45/1293 days (Across ALL Assets),76.0%/100/206 days (Across ALL Assets)
FRACTAL TRACK,"SJ.TO, Long, 2025-10-31 (Price: 79.61)",No Exit Yet,"2.88%, 14 days","100.0%, Past 31 years, 16","Monthly, was CONFIRMED on 2025-10-31",Already confirmed,"2025-11-20 (Price: 81.9), 2.88% above",14 days,No Information,No Information,No Information,"23.66% (Price: 74.8871), 9.36% above, Upmove Bounce Back","1996-10-31 (Price: 0.3125), 2024-07-31 (Price: 98.0)",No Information,7355.0%/9.52%/1157.17%,"-0.0%, 70.23%",3717 days/153 days/1242 days,2040-07-27/2026-06-09/2030-10-03,13.79%,17.66%,-3.88%,0.26,0.62,88.7492/1000.833/138.22/84.3925/95.0177/123.2166/No Moving Avg Target,67.6/38.015/66.807/60.0601/No F-Track Level/No F-Track Level/75.23,84.44%/45/1293 days (Across ALL Assets),76.0%/100/206 days (Across ALL Assets)
TRENDPULSE,"^BVSP, Long, 2025-10-26 (Price: 146172.0)",2025-11-20 (Price: 155381.0),"6.3%, 18 days","94.44%, Past 10 years, 36","Weekly, is CONFIRMED on 2025-10-24",Already confirmed,"2025-11-19 (Price: 155381.0), 6.3% above",18 days,No Information,No Information,No Information,No Information,No Information,8.36% above/6.3% above/6.3% above,11.93%/0.93%/6.26%,"15.17%, 43.39%",289 days/19 days/71 days,2026-12-18/2025-11-22/2026-02-05,10.24%,5.05%,5.2%,0.76,0.14,149972.472/155322.3672/157302.0/No Horizontal Resistance/173653.968/192289.6/No Moving Avg Target,132437.0/96132.0/121313.6/110617.73/No F-Track Level/No F-Track Level/134509.56,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"SUM.NZ, Long, 2025-10-24 (Price: 11.9)",2025-11-17 (Price: 12.65),"6.3%, 16 days","90.0%, Past 4 years, 20","Daily, is CONFIRMED on 2025-10-24",Already confirmed,"2025-11-20 (Price: 12.67), 6.47% above",19 days,No Information,No Information,No Information,No Information,No Information,8.29% above/6.47% above/6.47% above,8.54%/1.38%/4.55%,"6.4%, 20.48%",133 days/4 days/16 days,2026-05-04/2025-10-29/2025-11-16,46.12%,9.64%,36.48%,0.79,0.35,12.2951/12.4415/12.58/13.345/19.8479/26.5969/No Moving Avg Target,10.6/9.1367/11.0645/56.4607/No F-Track Level/No F-Track Level/11.53,88.26%/298/30 days (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
FRACTAL TRACK,"IFT.NZ, Long, 2025-10-17 (Price: 12.43)",2025-11-18 (Price: 11.6),"-6.68%, 22 days","88.64%, Past 5 years, 44","Daily, was CONFIRMED on 2025-10-17",Already confirmed,"2025-11-20 (Price: 11.95), 3.86% below",24 days,No Information,No Information,No Information,"23.66% (Price: 11.9317), 0.15% above, Upmove Bounce Back","2025-04-07 (Price: 9.13), 2025-09-12 (Price: 12.8)",No Information,49.32%/1.62%/13.7%,"0.96%, 15.98%",847 days/14 days/200 days,2029-02-24/2025-11-06/2026-08-02,8.65%,17.61%,-8.96%,0.54,0.71,12.6475/14.1329/14.63/No Horizontal Resistance/18.927/29.733/No Moving Avg Target,11.91/7.3167/12.2485/8.121/No F-Track Level/No F-Track Level/11.31,94.1%/288/218 days (Across ALL Assets),51.67%/60/109 days (Across ALL Assets)
TRENDPULSE,"BDGI.TO, Long, 2025-10-12 (Price: 65.01)",2025-11-16 (Price: 71.55),"10.06%, 24 days","85.0%, Past 10 years, 60","Weekly, is CONFIRMED on 2025-10-10",Already confirmed,"2025-11-20 (Price: 71.44), 9.89% above",28 days,No Information,No Information,No Information,No Information,No Information,9.89% above/9.89% above/9.89% above,22.6%/3.01%/13.6%,"47.14%, 54.37%",279 days/19 days/68 days,2026-11-20/2025-11-08/2026-01-18,9.3%,18.14%,-8.84%,0.3,0.62,71.1404/73.8514/82.43/No Horizontal Resistance/63.2847/70.6207/No Moving Avg Target,35.59/24.32/58.5532/50.7492/No F-Track Level/No F-Track Level/46.03,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"^DJI, Long, 2025-09-28 (Price: 46247.2891)",2025-11-16 (Price: 47147.4805),"1.95%, 34 days","93.75%, Past 10 years, 32","Weekly, is CONFIRMED on 2025-09-26",Already confirmed,"2025-11-20 (Price: 45752.2617), 1.07% below",38 days,No Information,No Information,No Information,No Information,No Information,0.18% below/1.07% below/1.07% below,6.98%/0.22%/3.8%,"3.06%, 34.78%",249 days/19 days/101 days,2026-09-23/2025-10-25/2026-02-21,6.99%,9.91%,-2.92%,1.11,0.44,47394.2219/48004.6861/49868.04/No Horizontal Resistance/54129.8938/83218.843/No Moving Avg Target,38314.86/32154.0552/36151.8794/25040.9446/No F-Track Level/No F-Track Level/43246.39,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"TD.TO, Long, 2025-09-28 (Price: 110.35)",2025-11-16 (Price: 114.05),"3.35%, 34 days","84.62%, Past 10 years, 39","Weekly, is CONFIRMED on 2025-09-26",Already confirmed,"2025-11-20 (Price: 114.66), 3.91% above",38 days,No Information,No Information,No Information,No Information,No Information,3.91% above/3.91% above/3.91% above,12.32%/1.31%/5.77%,"9.57%, 31.6%",459 days/19 days/108 days,2027-07-24/2025-10-25/2026-03-03,7.92%,7.82%,0.1%,0.84,0.3,115.2606/116.7172/126.68/No Horizontal Resistance/128.6672/152.0396/No Moving Avg Target,81.05/73.6233/101.1064/83.3451/No F-Track Level/No F-Track Level/91.14,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"BPCL.NS, Long, 2025-09-21 (Price: 329.55)",2025-11-20 (Price: 365.05) (Today),"10.77%, 43 days","81.25%, Past 10 years, 32","Weekly, is CONFIRMED on 2025-09-19",Already confirmed,"2025-11-20 (Price: 365.05), 10.77% above",43 days,No Information,No Information,No Information,No Information,No Information,16.82% above/10.77% above/10.77% above,29.59%/1.78%/11.46%,"32.02%, 47.09%",174 days/19 days/61 days,2026-05-31/2025-10-18/2025-12-18,12.02%,12.45%,-0.44%,0.38,0.44,345.8627/367.3164/385.83/343.7375/372.4081/393.108/No Moving Avg Target,308.2/145.35/295.7614/248.4289/No F-Track Level/No F-Track Level/299.65,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"EEM, Long, 2025-09-21 (Price: 53.01)",2025-11-16 (Price: 54.96),"3.68%, 39 days","91.43%, Past 10 years, 35","Weekly, is CONFIRMED on 2025-09-19",Already confirmed,"2025-11-20 (Price: 53.11), 0.19% above",43 days,No Information,No Information,No Information,No Information,No Information,1.63% above/0.19% above/0.19% above,11.23%/1.19%/4.72%,"22.64%, 35.1%",359 days/19 days/69 days,2027-02-22/2025-10-18/2025-12-29,5.95%,1.15%,4.8%,0.39,-0.07,54.2133/55.5121/58.4/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext/No Moving Avg Target,40.58/36.64/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/45.71,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"GOOG, Long, 2025-09-14 (Price: 241.38)",2025-11-16 (Price: 276.98),"14.75%, 44 days","100.0%, Past 10 years, 26","Weekly, is CONFIRMED on 2025-09-12",Already confirmed,"2025-11-20 (Price: 289.98), 20.13% above",48 days,No Information,No Information,No Information,No Information,No Information,23.31% above/20.13% above/20.13% above,19.02%/3.15%/8.18%,"-0.0%, 15.08%",129 days/24 days/47 days,2026-03-19/2025-10-18/2025-11-21,35.83%,21.1%,14.73%,1.74,0.79,266.3387/261.1249/305.77/No Horizontal Resistance/219.0619/240.3589/No Moving Avg Target,147.74/84.6567/203.7099/185.0665/No F-Track Level/No F-Track Level/182.46,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"^DJI, Long, 2025-09-14 (Price: 45834.2188)",2025-11-16 (Price: 47147.4805),"2.87%, 44 days","93.75%, Past 10 years, 32","Weekly, is CONFIRMED on 2025-09-12",Already confirmed,"2025-11-20 (Price: 45752.2617), 0.18% below",48 days,No Information,No Information,No Information,No Information,No Information,0.18% below/0.18% below/0.18% below,6.98%/0.22%/3.8%,"3.06%, 34.78%",249 days/19 days/101 days,2026-09-09/2025-10-11/2026-02-07,6.99%,9.91%,-2.92%,1.11,0.44,46970.9074/47575.9191/48384.41/No Horizontal Resistance/54129.8938/83218.843/No Moving Avg Target,38314.86/32154.0552/36151.8794/25040.9446/No F-Track Level/No F-Track Level/43178.04,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"DIA, Long, 2025-09-14 (Price: 459.32)",2025-11-16 (Price: 471.8),"2.72%, 44 days","100.0%, Past 10 years, 28","Weekly, is CONFIRMED on 2025-09-12",Already confirmed,"2025-11-20 (Price: 458.1), 0.27% below",48 days,No Information,No Information,No Information,No Information,No Information,0.68% above/0.27% below/0.27% below,8.64%/1.23%/3.89%,"-0.0%, 14.86%",209 days/19 days/87 days,2026-07-13/2025-10-11/2026-01-18,10.29%,9.9%,0.39%,1.56,0.44,470.6652/477.1875/485.54/No Horizontal Resistance/538.1343/826.9871/No Moving Avg Target,383.22/321.6725/359.6128/249.2814/No F-Track Level/No F-Track Level/432.0,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"^NZ50, Long, 2025-09-14 (Price: 13227.9004)",2025-11-16 (Price: 13464.46),"1.79%, 44 days","94.44%, Past 10 years, 36","Weekly, is CONFIRMED on 2025-09-12",Already confirmed,"2025-11-20 (Price: 13296.0498), 0.52% above",48 days,No Information,No Information,No Information,No Information,No Information,0.55% above/0.52% above/0.52% above,7.03%/0.27%/3.75%,"1.46%, 23.79%",189 days/19 days/64 days,2026-06-14/2025-10-11/2025-12-15,12.33%,9.64%,2.69%,1.87,0.54,13550.6612/13723.9467/13792.16/13351.2476/14773.8816/17170.3822/No Moving Avg Target,12017.84/10608.2731/12904.4271/10062.5272/No F-Track Level/No F-Track Level/12690.78,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"EWJ, Long, 2025-09-14 (Price: 80.76)",2025-11-16 (Price: 83.98),"3.99%, 44 days","80.65%, Past 10 years, 31","Weekly, is CONFIRMED on 2025-09-12",Already confirmed,"2025-11-20 (Price: 79.49), 1.57% below",48 days,No Information,No Information,No Information,No Information,No Information,0.39% above/1.57% below/1.57% below,12.51%/1.17%/5.28%,"20.09%, 34.01%",184 days/19 days/70 days,2026-06-07/2025-10-11/2025-12-24,5.16%,4.75%,0.41%,0.52,0.11,82.4963/85.0241/88.13/No Horizontal Resistance/83.4752/89.1379/No Moving Avg Target,71.76/53.915/68.8472/52.3436/No F-Track Level/No F-Track Level/71.51,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
BASELINEDIVERGENCE,"SPY, Long, 2025-09-07 (Price: 647.24)",2025-11-16 (Price: 671.93),"3.81%, 49 days","90.48%, Past 10 years, 21","Weekly, was CONFIRMED on 2025-09-07",Already confirmed,"2025-11-20 (Price: 652.53), 0.82% above",53 days,No Information,"^GSPC, Tangent Case",No Information,No Information,No Information,No Information,10.23%/0.46%/4.63%,"5.53%, 12.25%",124 days/44 days/75 days,2026-03-05/2025-11-09/2025-12-24,8.38%,12.23%,-3.85%,0.78,0.56,701.7376/677.2072/969.1148/No Horizontal Resistance/969.1148/1522.3697/No Moving Avg Target,505.28/412.1625/627.1849/415.8599/No F-Track Level/No F-Track Level/614.33,88.89%/27/87 days (Across ALL Assets),85.45%/55/76 days (Across ALL Assets)
TRENDPULSE,"DIA, Long, 2025-08-24 (Price: 456.64)",2025-11-16 (Price: 471.8),"3.32%, 59 days","100.0%, Past 10 years, 28","Weekly, is CONFIRMED on 2025-08-22",Already confirmed,"2025-11-20 (Price: 458.1), 0.32% above",63 days,No Information,No Information,No Information,No Information,No Information,0.32% above/0.32% above/0.32% above,8.64%/1.23%/3.89%,"-0.0%, 14.86%",209 days/19 days/87 days,2026-06-22/2025-09-20/2025-12-28,10.29%,9.9%,0.39%,1.56,0.44,467.919/474.4033/469.92/No Horizontal Resistance/538.1343/826.9871/No Moving Avg Target,383.22/321.6725/359.6128/249.2814/No F-Track Level/No F-Track Level/430.51,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"GILD, Long, 2025-08-11 (Price: 120.47)",2025-11-17 (Price: 124.09),"3.0%, 70 days","90.91%, Past 4 years, 33","Daily, is CONFIRMED on 2025-08-11",Already confirmed,"2025-11-20 (Price: 124.99), 3.75% above",73 days,No Information,No Information,No Information,No Information,No Information,13.34% above/3.75% above/3.75% above,8.4%/0.41%/3.42%,"16.01%, 27.45%",92 days/5 days/29 days,2025-12-22/2025-08-18/2025-09-22,14.61%,10.38%,4.23%,0.33,0.38,123.9275/124.5901/146.22/No Horizontal Resistance/121.083/140.4376/No Moving Avg Target,110.28/56.99/104.5806/96.4152/No F-Track Level/No F-Track Level/102.65,88.26%/298/30 days (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
BASELINEDIVERGENCE,"QQQ, Long, 2025-08-10 (Price: 574.55)",2025-11-16 (Price: 608.86),"5.97%, 69 days","85.53%, Past 10 years, 76","Weekly, was CONFIRMED on 2025-08-10",Already confirmed,"2025-11-20 (Price: 585.67), 1.94% above",73 days,No Information,"^GSPC, Normal Case",No Information,No Information,No Information,No Information,44.95%/0.81%/10.36%,"13.49%, 27.25%",149 days/44 days/81 days,2026-03-13/2025-10-12/2025-12-05,23.29%,18.13%,5.16%,0.88,0.81,643.9556/634.0734/610.7303/No Horizontal Resistance/610.7303/836.2536/No Moving Avg Target,422.67/256.995/563.3658/526.8888/No F-Track Level/No F-Track Level/543.2,88.89%/27/87 days (Across ALL Assets),85.45%/55/76 days (Across ALL Assets)
BASELINEDIVERGENCE,"^NDX, Long, 2025-08-10 (Price: 23611.2695)",2025-11-16 (Price: 25008.2402),"5.92%, 69 days","85.14%, Past 10 years, 74","Weekly, was CONFIRMED on 2025-08-10",Already confirmed,"2025-11-20 (Price: 24054.3809), 1.88% above",73 days,No Information,"^GSPC, Normal Case",No Information,No Information,No Information,No Information,44.87%/0.79%/10.11%,"13.31%, 27.32%",154 days/44 days/81 days,2026-03-21/2025-10-12/2025-12-05,22.62%,18.15%,4.47%,0.89,0.81,26399.7604/25998.3688/25025.4383/No Horizontal Resistance/25025.4383/33965.62/No Moving Avg Target,17397.7/10555.915/22796.2371/21108.1646/No F-Track Level/No F-Track Level/22320.71,88.89%/27/87 days (Across ALL Assets),85.45%/55/76 days (Across ALL Assets)
BASELINEDIVERGENCE,"SPY, Long, 2025-08-10 (Price: 637.18)",2025-11-16 (Price: 671.93),"5.45%, 69 days","90.48%, Past 10 years, 21","Weekly, was CONFIRMED on 2025-08-10",Already confirmed,"2025-11-20 (Price: 652.53), 2.41% above",73 days,No Information,"^GSPC, Tangent Case",No Information,No Information,No Information,No Information,10.23%/0.46%/4.63%,"5.53%, 12.25%",124 days/44 days/75 days,2026-02-05/2025-10-12/2025-11-26,8.38%,12.23%,-3.85%,0.78,0.56,690.8306/666.6814/969.1148/No Horizontal Resistance/969.1148/1522.3697/No Moving Avg Target,505.28/412.1625/627.1849/415.8599/No F-Track Level/No F-Track Level/614.33,88.89%/27/87 days (Across ALL Assets),85.45%/55/76 days (Across ALL Assets)
TRENDPULSE,"DOL.TO, Long, 2025-08-06 (Price: 194.0)",2025-11-20 (Price: 198.34) (Today),"2.24%, 76 days","100.0%, Past 4 years, 44","Daily, is CONFIRMED on 2025-08-06",Already confirmed,"2025-11-20 (Price: 198.34), 2.24% above",76 days,No Information,No Information,No Information,No Information,No Information,2.93% above/2.24% above/2.24% above,10.12%/0.29%/3.51%,"-0.0%, 13.61%",101 days/4 days/29 days,2025-12-30/2025-08-11/2025-09-17,31.05%,25.35%,5.71%,1.47,1.07,197.7442/200.8094/204.14/No Horizontal Resistance/194.1559/294.0831/No Moving Avg Target,185.49/45.99/132.3972/94.2286/No F-Track Level/No F-Track Level/159.0,88.26%/298/30 days (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
SIGMASHELL,"RINF, Long, 2025-08-01 (Price: 32.47)",2025-11-19 (Price: 32.42),"-0.15%, 78 days","88.89%, Past 5 years, 18","Daily, was CONFIRMED on 2025-08-01",Already confirmed,"2025-11-20 (Price: 32.29), 0.55% below",79 days,"-3.28, 81.82",No Information,No Information,No Information,No Information,No Information,12.59%/0.3%/4.35%,"0.5%, 14.15%",300 days/36 days/78 days,2026-10-09/2025-09-22/2025-11-21,13.43%,-1.35%,14.78%,1.04,-0.39,33.009/33.8824/41.8158/35.1525/41.8158/48.2716/32.71,32.2/28.7133/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No Moving Avg Support,85.95%/121/73 days (Across ALL Assets),74.78%/230/78 days (Across ALL Assets)
TRENDPULSE,"SLV, Long, 2025-07-31 (Price: 33.32)",2025-11-20 (Price: 45.78) (Today),"37.39%, 80 days","72.22%, Past 20 years, 18","Monthly, is CONFIRMED on 2025-07-31",Already confirmed,"2025-11-20 (Price: 45.78), 37.39% above",80 days,No Information,No Information,No Information,No Information,No Information,39.53% above/37.39% above/37.39% above,30.37%/2.87%/19.11%,"54.87%, 60.6%",522 days/87 days/231 days,2027-08-26/2025-12-04/2026-06-30,3.89%,5.98%,-2.09%,0.2,0.22,36.0589/39.6875/37.48/No Horizontal Resistance/47.5817/54.635/No Moving Avg Target,26.33/18.99/31.6598/28.4154/No F-Track Level/No F-Track Level/29.96,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
PULSEGAUGE,"META, Long, 2025-07-06 (Price: 719.01)",2025-11-16 (Price: 609.46),"-15.24%, 94 days","100.0%, Past 13 years, 10","Weekly, was CONFIRMED on 2025-07-06",No Cancellation Possible,"2025-11-20 (Price: 589.15), 18.06% below",98 days,No Information,No Information,No Information,No Information,No Information,No Information,27.47%/20.35%/22.69%,"-0.0%, 16.89%",94 days/34 days/67 days,2025-11-19/2025-08-24/2025-10-11,78.09%,22.84%,55.25%,1.02,0.73,773.511/882.1534/842.484/No Horizontal Resistance/842.484/1305.5879/No Moving Avg Target,501.48/241.8667/556.264/3267.3398/No F-Track Level/No F-Track Level/675.37,73.47%/49/155 days (Across ALL Assets),72.58%/124/147 days (Across ALL Assets)
PULSEGAUGE,"BTC-USD, Long, 2025-07-06 (Price: 109232.0703)",2025-11-20 (Price: 91465.9922) (Today),"-16.26%, 98 days","87.5%, Past 11 years, 8","Weekly, was CONFIRMED on 2025-07-06",No Cancellation Possible,"2025-11-20 (Price: 91465.9922), 16.26% below",98 days,No Information,No Information,No Information,No Information,No Information,No Information,33.15%/20.48%/25.41%,"15.02%, 15.64%",99 days/9 days/44 days,2025-11-26/2025-07-19/2025-09-07,144.79%,63.87%,80.93%,0.46,1.51,123126.3896/136987.9394/107223.5861/109784.5/107223.5861/112399.9298/110409.11,78214.48/18304.4229/87809.6423/72214.6916/No F-Track Level/No F-Track Level/No Moving Avg Support,73.47%/49/155 days (Across ALL Assets),72.58%/124/147 days (Across ALL Assets)
PULSEGAUGE,"ABNB, Long, 2025-07-06 (Price: 136.49)",2025-11-20 (Price: 111.54) (Today),"-18.28%, 98 days","80.0%, Past 4 years, 5","Weekly, was CONFIRMED on 2025-07-06",No Cancellation Possible,"2025-11-20 (Price: 111.54), 18.28% below",98 days,No Information,No Information,No Information,No Information,No Information,No Information,24.16%/21.62%/22.89%,"16.86%, 28.9%",34 days/24 days/29 days,2025-08-24/2025-08-09/2025-08-17,63.36%,-1.9%,65.26%,0.32,0.09,147.5184/167.7326/223.5359/178.025/223.5359/256.334/No Moving Avg Target,106.66/99.795/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/128.41,73.47%/49/155 days (Across ALL Assets),72.58%/124/147 days (Across ALL Assets)
PULSEGAUGE,"DIS, Long, 2025-07-06 (Price: 124.0)",2025-11-20 (Price: 102.7) (Today),"-17.18%, 98 days","76.47%, Past 25 years, 17","Weekly, was CONFIRMED on 2025-07-06",No Cancellation Possible,"2025-11-20 (Price: 102.7), 17.18% below",98 days,No Information,No Information,No Information,No Information,No Information,No Information,25.73%/20.25%/22.1%,"25.68%, 34.0%",499 days/29 days/229 days,2027-06-28/2025-08-17/2026-06-02,2.4%,5.15%,-2.74%,0.06,0.17,127.2488/151.404/207.5364/168.455/207.5364/245.6322/No Moving Avg Target,83.53/79.415/94.0946/88.5027/No F-Track Level/No F-Track Level/109.94,73.47%/49/155 days (Across ALL Assets),72.58%/124/147 days (Across ALL Assets)
PULSEGAUGE,"PYPL, Long, 2025-07-06 (Price: 76.59)",2025-11-16 (Price: 62.81),"-17.99%, 94 days","87.5%, Past 10 years, 8","Weekly, was CONFIRMED on 2025-07-06",No Cancellation Possible,"2025-11-20 (Price: 58.105), 24.14% below",98 days,No Information,No Information,No Information,No Information,No Information,No Information,23.0%/22.43%/22.68%,"15.91%, 27.83%",254 days/119 days/167 days,2026-07-08/2025-12-25/2026-03-04,19.66%,6.78%,12.89%,0.41,0.27,79.1941/93.9606/318.1818/309.65/318.1818/No Next Fib Ext/No Moving Avg Target,58.37/56.966/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/69.65,73.47%/49/155 days (Across ALL Assets),72.58%/124/147 days (Across ALL Assets)
TRENDPULSE,"FSF.NZ, Long, 2025-06-30 (Price: 6.58)",2025-11-20 (Price: 7.912) (Today),"20.24%, 103 days","100.0%, Past 20 years, 9","Monthly, is CONFIRMED on 2025-06-30",Already confirmed,"2025-11-20 (Price: 7.912), 20.24% above",103 days,No Information,No Information,No Information,No Information,No Information,28.65% above/20.24% above/20.24% above,44.06%/6.89%/28.09%,"-0.0%, 15.01%",370 days/130 days/226 days,2026-12-17/2026-01-04/2026-05-23,27.24%,1.15%,26.09%,1.21,-0.07,7.596/8.4283/8.67/No Horizontal Resistance/8.5311/12.0421/No Moving Avg Target,3.0/2.942/6.3611/26.9153/No F-Track Level/No F-Track Level/5.37,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"CSCO, Long, 2025-06-29 (Price: 68.65)",2025-11-16 (Price: 78.0),"13.62%, 99 days","95.83%, Past 10 years, 24","Weekly, is CONFIRMED on 2025-06-27",Already confirmed,"2025-11-20 (Price: 75.44), 9.89% above",103 days,No Information,No Information,No Information,No Information,No Information,13.75% above/9.89% above/9.89% above,14.42%/0.74%/5.37%,"16.99%, 36.88%",199 days/19 days/57 days,2026-04-13/2025-07-26/2025-09-19,13.41%,8.78%,4.63%,0.75,0.32,72.8582/72.3365/74.6/No Horizontal Resistance/78.7458/109.6316/No Moving Avg Target,54.54/40.92/68.2017/52.6706/No F-Track Level/No F-Track Level/59.3,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"CEN.NZ, Long, 2025-06-01 (Price: 9.16)",2025-11-20 (Price: 9.39) (Today),"2.51%, 123 days","100.0%, Past 10 years, 26","Weekly, is CONFIRMED on 2025-05-30",Already confirmed,"2025-11-20 (Price: 9.39), 2.51% above",123 days,No Information,No Information,No Information,No Information,No Information,2.51% above/2.51% above/2.51% above,16.04%/1.09%/5.37%,"-0.0%, 16.12%",204 days/24 days/79 days,2026-03-23/2025-07-05/2025-09-23,15.41%,3.65%,11.76%,1.66,0.08,9.5246/9.6519/9.26/No Horizontal Resistance/11.2606/15.4512/No Moving Avg Target,8.52/6.86/8.6706/33.2031/No F-Track Level/No F-Track Level/8.87,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
SIGMASHELL,"MAR, Long, 2025-04-01 (Price: 238.24)",2025-11-17 (Price: 282.89),"18.74%, 164 days","100.0%, Past 5 years, 7","Daily, was CONFIRMED on 2025-04-01",Already confirmed,"2025-11-20 (Price: 282.38), 18.53% above",167 days,"-8.84, 81.25",No Information,No Information,No Information,No Information,No Information,25.65%/5.05%/17.74%,"-0.0%, 18.06%",131 days/38 days/77 days,2025-10-07/2025-05-26/2025-07-21,27.9%,10.2%,17.7%,1.47,0.37,266.8288/280.5038/372.972/257.95/372.972/399.3723/263.3,237.01/116.955/235.5515/198.7812/No F-Track Level/No F-Track Level/No Moving Avg Support,85.95%/121/73 days (Across ALL Assets),74.78%/230/78 days (Across ALL Assets)
TRENDPULSE,"TCEHY, Long, 2025-03-31 (Price: 63.84)",2025-11-20 (Price: 77.83) (Today),"21.91%, 168 days","100.0%, Past 20 years, 14","Monthly, is CONFIRMED on 2025-03-31",Already confirmed,"2025-11-20 (Price: 77.83), 21.91% above",168 days,No Information,No Information,No Information,No Information,No Information,26.33% above/21.91% above/21.91% above,48.56%/8.58%/32.02%,"-0.0%, 28.74%",434 days/87 days/179 days,2026-12-19/2025-08-04/2025-12-15,29.28%,21.03%,8.25%,1.74,0.72,78.3955/84.2816/72.69/73.09/91.9947/116.3817/No Moving Avg Target,34.84/36.36/58.3318/52.1422/No F-Track Level/No F-Track Level/53.18,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
