Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Current Trading Date/Price[$], Current Price vs Signal",Trading Days between Signal and Current Date,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Min Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Target Exit Date(Win Trades) (Max/Min/Avg.),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Exit Rule/Horizontal/F-Stack 1/F-Stack 2/EMA 200) [$],Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
FRACTAL TRACK,"TRI.TO, Long, 2025-12-24 (Price: 181.76)",No Exit Yet,"0.0%, 0 days","91.67%, Past 20 years, 12","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 177.0 prior to 2025-12-26,"2025-12-24 (Price: 181.76), 0.0% below",0 days,No Information,No Information,No Information,"88.6% (Price: 178.5402), 1.8% above, Upmove Bounce Back","2023-10-29 (Price: 163.01), 2025-07-20 (Price: 299.24)",No Information,17.45%/1.4%/11.27%,"1.51%, 22.04%",1.5 year/1.6 month/5.6 months,2028-02-14/2026-03-03/2026-08-24,9.55%,6.23%,3.32%,1.2,0.33,215.6764/202.2444/263.5/240.8933/308.8111/326.8654/238.36,179.89/116.89/175.5204/No support/161.3528/143.8099/No EMA 200 Support,98.94%/94/0 days (Across ALL Assets),62.9%/124/0 days (Across ALL Assets)
DELTADRIFT,"PG, Long, 2025-12-24 (Price: 144.49)",No Exit Yet,"0.0%, 0 days","100.0%, Past 15 years, 5","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < nan or > 145.589 prior to 2025-12-26,"2025-12-24 (Price: 144.49), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,No Information,9.64%/3.16%/5.41%,"0%, 10.64%",6.8 months/7 days/2 months,2026-10-15/2026-01-03/2026-03-20,7.35%,3.94%,3.41%,1.98,0.16,152.6826/152.3069/152.49/179.4533/198.7009/220.9395/156.61,142.84/121.86/128.0678/119.7966/144.4315/134.6455/No EMA 200 Support,96.88%/32/0 days (Across ALL Assets),88.57%/105/0 days (Across ALL Assets)
TRENDPULSE,"JPY=X, Long, 2025-12-24 (Price: 156.877)",No Exit Yet,"0.0%, 0 days","73.33%, Past 20 years, 15","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 155.887 prior to 2025-12-31,"2025-12-23 (Price: 156.877), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,0.38% above/0.51% below/0.0% below,18.95%/3.25%/10.93%,"19.82%, 27.01%",1.1 year/5 months/9.2 months,2027-07-20/2026-07-29/2027-01-27,-1.08%,0.88%,-1.96%,0.37,-0.3,172.7686/174.0237/159.16/160.2533/175.8568/187.2285/No EMA 200 Target,142.3/109.702/156.7717/138.2059/No support/No support/148.58,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
TRENDPULSE,"GLD, Long, 2025-12-24 (Price: 411.93)",No Exit Yet,"0.0%, 0 days","85.19%, Past 10 years, 27","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 406.98 prior to 2025-12-26,"2025-12-24 (Price: 411.93), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,3.24% above/0.91% above/0.0% below,8.71%/1.73%/6.03%,"3.13%, 23.93%",10.5 months/28 days/3.3 months,2027-03-25/2026-02-02/2026-05-16,4.9%,5.02%,-0.12%,1.33,0.26,438.8702/436.7694/524.35/No Horizontal Resistance/408.5544/581.2346/No EMA 200 Target,236.59/150.8/288.3021/225.9189/351.4892/313.2214/329.53,95.21%/146/0 days (Across ALL Assets),81.88%/276/0 days (Across ALL Assets)
TRENDPULSE,"SOXX, Long, 2025-12-24 (Price: 306.14)",No Exit Yet,"0.0%, 0 days","100.0%, Past 24 years, 7","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 269.38 prior to 2025-12-31,"2025-12-24 (Price: 306.14), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,0.0% below/13.04% above/0.0% below,74.51%/31.99%/47.75%,"-0.0%, 41.23%",3.3 years/1.3 year/1.9 year,2030-09-09/2027-11-01/2028-09-09,16.0%,8.74%,7.26%,0.66,0.45,408.5132/452.3218/471.41/No Horizontal Resistance/320.8469/358.5021/No EMA 200 Target,106.24/110.475/267.2317/244.4067/277.3551/252.7767/244.12,88.89%/9/0 days (Across ALL Assets),100.0%/1/0 days (Across ALL Assets)
TRENDPULSE,"^NSEI, Long, 2025-12-24 (Price: 26142.0996)",No Exit Yet,"0.0%, 0 days","100.0%, Past 10 years, 22","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 26107.0735 prior to 2025-12-26,"2025-12-24 (Price: 26142.0996), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,0.68% above/0.0% below/0.0% below,8.4%/1.59%/4.23%,"-0.0%, 12.99%",8.6 months/1.2 month/3.3 months,2027-01-01/2026-02-14/2026-05-16,8.66%,7.17%,1.49%,1.5,0.46,27843.9503/27247.9104/31433.2/No Horizontal Resistance/31657.0022/45908.3871/No EMA 200 Target,24363.3/15428.8669/22849.1349/17405.6173/25241.664/24575.4193/24862.13,95.21%/146/0 days (Across ALL Assets),81.88%/276/0 days (Across ALL Assets)
TRENDPULSE,"GS, Long, 2025-12-24 (Price: 910.78)",No Exit Yet,"0.0%, 0 days","100.0%, Past 10 years, 14","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 896.52 prior to 2025-12-26,"2025-12-24 (Price: 910.78), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,2.57% above/1.31% above/0.0% below,16.64%/3.18%/8.74%,"0%, 44.52%",1.5 year/1.4 month/6.1 months,2028-02-14/2026-02-22/2026-09-15,9.45%,7.78%,1.67%,2.03,0.4,933.8227/990.3822/1163.09/No Horizontal Resistance/916.0326/973.4919/No EMA 200 Target,470.81/288.555/818.1554/728.9736/732.6/617.9885/698.94,95.21%/146/0 days (Across ALL Assets),81.88%/276/0 days (Across ALL Assets)
TRENDPULSE,"MAR, Long, 2025-12-24 (Price: 315.16)",No Exit Yet,"0.0%, 0 days","81.48%, Past 10 years, 27","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 310.74 prior to 2025-12-26,"2025-12-24 (Price: 315.16), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,1.61% above/0.45% above/0.0% below,16.53%/2.51%/7.6%,"12.52%, 61.32%",10.7 months/28 days/2.5 months,2027-04-02/2026-02-02/2026-04-11,11.8%,10.04%,1.76%,0.46,0.51,361.8037/339.1122/340.32/No Horizontal Resistance/313.5051/355.3234/No EMA 200 Target,260.2/129.12/297.0775/283.8827/272.7581/245.7602/265.81,95.21%/146/0 days (Across ALL Assets),81.88%/276/0 days (Across ALL Assets)
TRENDPULSE,"FBU.NZ, Long, 2025-12-24 (Price: 3.63)",No Exit Yet,"0.0%, 0 days","100.0%, Past 20 years, 10","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 3.28 prior to 2025-12-31,"2025-12-24 (Price: 3.63), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,11.35% above/8.36% above/0.0% below,27.18%/11.21%/20.88%,"-0.0%, 49.28%",6.1 months/5 months/5.3 months,2026-09-15/2026-07-29/2026-08-11,5.5%,0.69%,4.81%,1.23,0.0,4.2413/4.3879/5.81/7.985/12.6329/13.7816/No EMA 200 Target,2.83/2.82/No F-Stack Support/No F-Stack Support/No support/No support/3.22,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
TRENDPULSE,"MFT.NZ, Long, 2025-12-24 (Price: 69.01)",No Exit Yet,"0.0%, 0 days","90.91%, Past 10 years, 22","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 68.29 prior to 2025-12-26,"2025-12-24 (Price: 69.01), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,1.1% above/0.0% below/0.0% below,13.53%/1.78%/5.86%,"5.83%, 27.74%",1.2 year/28 days/4.4 months,2027-09-10/2026-02-02/2026-07-03,9.15%,10.41%,-1.26%,1.17,0.61,74.3169/73.054/69.02/85.45/105.252/119.9356/No EMA 200 Target,58.66/55.185/54.7158/45.8971/No support/No support/63.83,95.21%/146/0 days (Across ALL Assets),81.88%/276/0 days (Across ALL Assets)
TRENDPULSE,"MFT.NZ, Long, 2025-12-24 (Price: 69.01)",No Exit Yet,"0.0%, 0 days","92.86%, Past 20 years, 14","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 67.06 prior to 2025-12-31,"2025-12-24 (Price: 69.01), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,0.0% below/0.0% below/0.0% below,38.76%/5.7%/13.28%,"24.41%, 40.93%",1.8 year/5 months/8.5 months,2028-07-19/2026-07-29/2026-12-28,9.96%,11.66%,-1.7%,0.82,0.67,106.9931/78.1745/69.3/85.45/105.252/119.9356/No EMA 200 Target,55.51/55.185/54.7158/45.8971/No support/No support/63.83,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
TRENDPULSE,"BDGI.TO, Long, 2025-12-24 (Price: 74.83)",No Exit Yet,"0.0%, 0 days","100.0%, Past 33 years, 6","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 61.31 prior to 2025-12-31,"2025-12-24 (Price: 74.83), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,21.91% above/0.0% below/0.0% below,227.42%/21.67%/158.83%,"-0.0%, 36.34%",1.8 year/1.3 year/1.6 year,2028-07-19/2027-11-01/2028-04-06,16.49%,8.5%,7.99%,0.7,0.42,154.3518/193.6825/100.73/No Horizontal Resistance/87.1484/97.3919/No EMA 200 Target,26.66/24.32/73.041/66.9303/68.5456/61.8935/54.96,88.89%/9/0 days (Across ALL Assets),100.0%/1/0 days (Across ALL Assets)
TRENDPULSE,"DOL.TO, Long, 2025-12-24 (Price: 205.3)",No Exit Yet,"0.0%, 0 days","100.0%, Past 10 years, 14","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 203.6331 prior to 2025-12-26,"2025-12-24 (Price: 205.3), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,0.0% below/0.49% above/0.0% below,14.72%/3.73%/8.72%,"0%, 10.74%",4.4 months/1.2 month/1.7 month,2026-07-03/2026-02-14/2026-03-07,11.66%,19.11%,-7.45%,2.37,1.22,244.7587/223.2022/212.24/No Horizontal Resistance/252.753/384.8349/No EMA 200 Target,174.88/53.2967/171.1219/120.6711/167.5471/141.4827/182.17,95.21%/146/0 days (Across ALL Assets),81.88%/276/0 days (Across ALL Assets)
TRENDPULSE,"TD.TO, Long, 2025-12-24 (Price: 129.16)",No Exit Yet,"0.0%, 0 days","90.0%, Past 10 years, 30","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 128.25 prior to 2025-12-26,"2025-12-24 (Price: 129.16), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,2.67% above/0.19% above/0.0% below,12.32%/1.31%/6.58%,"9.57%, 31.6%",1.8 year/28 days/4.7 months,2028-07-19/2026-02-02/2026-07-16,7.49%,5.65%,1.84%,1.01,0.31,138.5241/137.6587/146.24/No Horizontal Resistance/127.7222/133.1838/No EMA 200 Target,81.05/73.6233/116.5496/105.2485/110.6126/98.8795/102.19,95.21%/146/0 days (Across ALL Assets),81.88%/276/0 days (Across ALL Assets)
TRENDPULSE,"EFA, Long, 2025-12-24 (Price: 96.41)",No Exit Yet,"0.0%, 0 days","80.0%, Past 20 years, 15","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 95.5568 prior to 2025-12-31,"2025-12-24 (Price: 96.41), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,0.0% below/0.12% above/0.0% below,18.42%/4.43%/10.16%,"13.47%, 23.01%",1.5 year/5 months/8.9 months,2028-02-14/2026-07-29/2027-01-14,4.72%,2.4%,2.32%,0.44,0.03,108.6251/106.2053/110.76/No Horizontal Resistance/98.2071/106.1972/No EMA 200 Target,75.61/66.265/86.3568/75.1989/85.1901/77.6744/89.83,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
FRACTAL TRACK,"NFLX, Short, 2025-12-24 (Price: 93.64)",No Exit Yet,"-0.0%, 0 days","100.0%, Past 23 years, 6","Quarterly, is CONFIRMED on 2025-12-24",No Cancellation Possible,"2025-12-24 (Price: 93.64), 0.0% below",0 days,No Information,No Information,No Information,"23.66% (Price: 106.2331), 11.85% below, Upmove Break Below","2022-06-30 (Price: 16.271), 2025-06-30 (Price: 134.115)",No Information,53.32%/10.52%/29.48%,"0.0%, 53.32%",3.1 months/3 months/3 months,2026-05-07/2026-05-03/2026-05-03,11.77%,5.5%,6.27%,1.3,0.88,183.8902/66.0349/22.93/34.8663/77.3488/70.5306/No EMA 200 Target,No support/34.8663/77.3488/70.5306/89.0986/75.193/No support,75.0%/4/0 days (Across ALL Assets),57.14%/14/0 days (Across ALL Assets)
FRACTAL TRACK,"SFTBY, Short, 2025-12-24 (Price: 55.93)",No Exit Yet,"-0.0%, 0 days","100.0%, Past 13 years, 4","Quarterly, was CONFIRMED on None",No Cancellation Possible,"2025-12-24 (Price: 55.93), 0.0% below",0 days,No Information,No Information,No Information,"50.0% (Price: 53.39), 4.76% above, Upmove Break Below","2022-06-30 (Price: 16.78), 2025-12-24 (Price: 90.0)",No Information,18.34%/16.72%/17.41%,"0.0%, 18.34%",3.1 months/3.1 months/3.1 months,2026-05-07/2026-05-07/2026-05-07,12.53%,5.4%,7.13%,1.47,0.38,50.2531/46.1926/12.0/16.82/48.0625/43.9946/45.55,No support/16.82/48.0625/43.9946/53.39/44.75/No EMA 200 Support,75.0%/4/0 days (Across ALL Assets),57.14%/14/0 days (Across ALL Assets)
FRACTAL TRACK,"KWEB, Short, 2025-12-24 (Price: 34.51)",No Exit Yet,"-0.0%, 0 days","85.71%, Past 12 years, 7","Monthly, was CONFIRMED on 2025-12-22",No Cancellation Possible,"2025-12-24 (Price: 34.51), 0.0% below",0 days,No Information,No Information,No Information,"38.2% (Price: 35.4633), 2.69% below, Upmove Break Below","2024-01-31 (Price: 22.68), 2025-10-31 (Price: 43.365)",No Information,10.4%/3.11%/7.13%,"19.33%, 16.82%",3.1 months/1 month/1.6 month,2026-05-07/2026-02-05/2026-03-03,5.83%,5.4%,0.43%,0.25,0.12,31.5974/32.0494/22.1/24.5062/No F-Stack Support/No F-Stack Support/No EMA 200 Target,No support/24.5062/No F-Stack Support/No F-Stack Support/No support/No support/No support,85.71%/7/0 days (Across ALL Assets),36.84%/19/0 days (Across ALL Assets)
FRACTAL TRACK,"UBER, Short, 2025-12-21 (Price: 79.31)",No Exit Yet,"-2.32%, 3 days","90.0%, Past 6 years, 10","Weekly, was CONFIRMED on 2025-12-21",Already confirmed,"2025-12-24 (Price: 81.15), 2.32% above",3 days,No Information,No Information,No Information,"23.66% (Price: 82.5663), 1.72% below, Upmove Break Below","2022-07-03 (Price: 19.895), 2025-09-28 (Price: 101.99)",No Information,11.18%/4.08%/7.12%,"16.62%, 11.18%",21 days/7 days/11 days,2026-01-20/2025-12-31/2026-01-05,12.48%,5.2%,7.28%,0.51,0.43,78.961/73.6631/30.05/34.6025/75.9736/63.3753/No EMA 200 Target,No support/34.6025/75.9736/63.3753/No F-Track Level/No F-Track Level/No support,100.0%/1/0 days (Across ALL Assets),43.75%/16/0 days (Across ALL Assets)
FRACTAL TRACK,"KWEB, Short, 2025-11-30 (Price: 37.57)",2025-12-24 (Price: 34.51) (Today),"8.14%, 24 days","85.71%, Past 12 years, 7","Monthly, was CONFIRMED on 2025-11-30",Already confirmed,"2025-12-24 (Price: 34.51), 8.14% below",24 days,No Information,No Information,No Information,"23.66% (Price: 37.1791), 7.18% below, Upmove Break Below","2022-10-31 (Price: 17.22), 2025-10-31 (Price: 43.365)",No Information,10.4%/3.11%/7.13%,"19.33%, 16.82%",3.1 months/1 month/1.6 month,2026-04-13/2026-01-12/2026-02-07,5.83%,5.4%,0.43%,0.25,0.12,34.3991/34.8913/21.88/24.5062/No F-Stack Support/No F-Stack Support/36.42,No support/24.5062/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Support,85.71%/7/0 days (Across ALL Assets),36.84%/19/0 days (Across ALL Assets)
TRENDPULSE,"PFE, Short, 2024-03-31 (Price: 27.75)",2025-12-24 (Price: 25.03) (Today),"9.8%, 1.8 year","100.0%, Past 48 years, 5","Quarterly, is CONFIRMED on 2024-03-31",Already confirmed,"2025-12-24 (Price: 25.03), 9.8% below",1.8 year,No Information,No Information,No Information,No Information,No Information,13.06% below/11.87% below/9.8% below,28.35%/7.35%/17.85%,"0.0%, 34.93%",1.7 year/1.3 year/1.5 year,2026-09-03/2026-02-06/2026-05-22,5.58%,5.5%,0.08%,0.53,0.21,25.863/22.7966/18.85/26.1058/21.508/20.5265/No EMA 200 Target,No support/26.1058/21.508/20.5265/No F-Track Level/No F-Track Level/No support,100.0%/1/0 days (Across ALL Assets),No Data (Across ALL Assets)
FRACTAL TRACK,"C6L.SI, Short, 2025-12-24 (Price: 6.4)",No Exit Yet,"-0.0%, 0 days","92.86%, Past 40 years, 14","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price > 7.63 prior to 2025-12-31,"2025-12-24 (Price: 6.4), 0.0% below",0 days,No Information,No Information,No Information,"78.6% (Price: 7.5813), 15.58% below, Upmove Break Below","2023-06-30 (Price: 6.44), 2024-08-31 (Price: 6.4)",No Information,13.97%/3.18%/6.42%,"3.38%, 13.97%",3.1 months/1 month/1.7 month,2026-05-07/2026-02-05/2026-03-07,8.07%,5.5%,2.57%,1.46,-0.19,5.9699/5.9891/6.38/4.7975/No F-Stack Support/No F-Stack Support/No EMA 200 Target,No support/4.7975/No F-Stack Support/No F-Stack Support/No support/No support/No support,85.71%/7/0 days (Across ALL Assets),36.84%/19/0 days (Across ALL Assets)
