Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Current Trading Date/Price[$], Current Price vs Signal",Trading Days between Signal and Current Date,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Best/Worst/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max./Min./Avg.),Target Exit Date(Win Trades) (Max/Min/Avg.),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Exit Rule/Horizontal/F-Stack 1/F-Stack 2/Moving Avg) [$],Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/Moving Avg) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
FRACTAL TRACK,"GBPSGD=X, Long, 2025-11-23 (Price: 1.7105)",No Exit Yet,"0.24%, 3 days","100.0%, Past 20 years, 20","Weekly, was CONFIRMED on 2025-11-23",Already confirmed,"2025-11-27 (Price: 1.7146), 0.24% above",3 days,No Information,No Information,No Information,"23.66% (Price: 1.7383), 1.36% below, Upmove Bounce Back","2025-01-26 (Price: 1.6606), 2025-04-06 (Price: 1.7624)",No Information,5.2%/3.01%/3.87%,"-0.0%, 8.33%",2.2 years/9.1 months/1.5 year,2028-12-25/2026-12-24/2028-01-28,1.71%,-2.66%,4.37%,0.4,-0.87,1.7052/1.7767/1.77/1.8874/4.0285/5.5304/1.73,1.71/1.6718/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No Moving Avg Support,94.55%/55/1.5 year (Across ALL Assets),74.31%/144/5.2 months (Across ALL Assets)
FRACTAL TRACK,"KXS.TO, Long, 2025-11-23 (Price: 176.3)",No Exit Yet,"0.2%, 3 days","82.35%, Past 11 years, 17","Weekly, was CONFIRMED on 2025-11-23",Already confirmed,"2025-11-27 (Price: 176.66), 0.2% above",3 days,No Information,No Information,No Information,"50% (Price: 165.965), 6.44% above, Upmove Bounce Back","2022-06-19 (Price: 119.48), 2025-08-03 (Price: 212.45)",No Information,156.2%/6.23%/51.99%,"14.59%, 37.82%",1.0 year/3.0 months/9.8 months,2027-05-18/2026-03-31/2027-01-24,15.07%,24.7%,-9.62%,0.27,0.8,180.2139/267.9584/232.08/209.885/227.7644/245.4058/182.94,169.84/126.33/176.1333/151.1683/No F-Track Level/No F-Track Level/No Moving Avg Support,94.55%/55/1.5 year (Across ALL Assets),74.31%/144/5.2 months (Across ALL Assets)
DELTADRIFT,"ETH-USD, Long, 2025-11-23 (Price: 2801.676)",2025-11-25 (Price: 2957.9363),"5.58%, 1 day","90.91%, Past 4 years, 11","Daily, was CONFIRMED on 2025-11-23",Already confirmed,"2025-11-27 (Price: 3027.0298), 8.04% above",3 days,No Information,No Information,No Information,No Information,No Information,No Information,18.77%/4.94%/10.33%,"24.06%, 28.71%",24 days/0 days/8 days,2025-12-27/2025-11-23/2025-12-04,25.9%,-3.87%,29.77%,0.6,0.18,2965.0137/3091.0891/3028.05/4922.7188/4887.278/5344.0381/3516.72,2765.7/1370.4997/2637.9184/2471.5754/No F-Track Level/No F-Track Level/No Moving Avg Support,83.04%/112/11 days (Across ALL Assets),78.16%/467/11 days (Across ALL Assets)
OSCILLATOR DELTA,"WMT, Long, 2025-11-21 (Price: 105.32)",No Exit Yet,"3.59%, 3 days","94.44%, Past 6 years, 18","Daily, is Confirmed on 2025-11-21",No Cancellation Possible,"2025-11-26 (Price: 109.1), 3.59% above",3 days,No Information,No Information,No Information,No Information,No Information,No Information,23.28%/5.07%/9.04%,"14.16%, 23.42%",7.7 months/6 days/2.1 months,2026-10-23/2025-11-29/2026-02-20,23.6%,16.53%,7.07%,0.57,0.68,110.2068/114.8409/122.17/No Horizontal Resistance/137.8139/No Next Fib Ext/No Moving Avg Target,No Recent Minima/42.9289/85.5556/53.2582/No F-Track Level/No F-Track Level/97.93,68.21%/151/1.5 month (Across ALL Assets),63.74%/353/1.4 month (Across ALL Assets)
TRENDPULSE,"MTY.TO, Long, 2025-11-21 (Price: 36.56)",No Exit Yet,"2.02%, 3 days","88.24%, Past 4 years, 34","Daily, is CONFIRMED on 2025-11-21",Already confirmed,"2025-11-26 (Price: 37.3), 2.02% above",3 days,No Information,No Information,No Information,No Information,No Information,6.69% above/2.02% above/2.02% above,10.03%/0.53%/3.45%,"1.08%, 22.19%",3.7 months/4 days/1.0 month,2026-04-29/2025-11-26/2026-01-04,28.2%,-6.94%,35.14%,1.34,-0.03,37.4667/37.8213/39.02/72.5033/No Next Fib Ext/No Next Fib Ext/40.28,33.34/No Horizontal Support/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No Moving Avg Support,88.26%/298/1 month (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
FRACTAL TRACK,"BIPC.TO, Long, 2025-11-21 (Price: 62.44)",No Exit Yet,"2.71%, 3 days","95.0%, Past 5 years, 20","Daily, was CONFIRMED on 2025-11-21",Already confirmed,"2025-11-26 (Price: 64.13), 2.71% above",3 days,No Information,No Information,No Information,"23.66% (Price: 61.9528), 3.51% above, Upmove Bounce Back","2025-04-09 (Price: 45.7), 2025-10-16 (Price: 66.99)",No Information,18.49%/5.22%/10.88%,"2.3%, 12.67%",3.7 months/13 days/1.7 month,2026-04-29/2025-12-09/2026-02-02,47.75%,4.17%,43.58%,0.53,0.14,62.6086/69.2335/75.21/66.672/No Next Fib Ext/No Next Fib Ext/No Moving Avg Target,61.84/44.9667/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/56.3,94.1%/288/7.3 months (Across ALL Assets),51.67%/60/3.6 months (Across ALL Assets)
OSCILLATOR DELTA,"EFN.TO, Long, 2025-11-20 (Price: 36.25)",No Exit Yet,"1.85%, 4 days","79.17%, Past 6 years, 24","Daily, is Confirmed on 2025-11-20",No Cancellation Possible,"2025-11-26 (Price: 36.92), 1.85% above",4 days,No Information,No Information,No Information,No Information,No Information,No Information,14.65%/5.03%/6.97%,"11.05%, 13.79%",1.8 month/2 days/22 days,2026-02-07/2025-11-22/2025-12-21,11.74%,21.39%,-9.65%,0.13,0.78,37.5622/38.7766/38.06/No Horizontal Resistance/45.1741/70.5281/No Moving Avg Target,No Recent Minima/11.7733/29.5041/177.9303/No F-Track Level/No F-Track Level/33.55,68.21%/151/1.5 month (Across ALL Assets),63.74%/353/1.4 month (Across ALL Assets)
FRACTAL TRACK,"TSM, Long, 2025-11-20 (Price: 277.5)",No Exit Yet,"4.49%, 4 days","100.0%, Past 5 years, 40","Daily, was CONFIRMED on 2025-11-20",Already confirmed,"2025-11-26 (Price: 289.96), 4.49% above",4 days,No Information,No Information,No Information,"23.66% (Price: 269.4634), 7.61% above, Upmove Bounce Back","2025-04-07 (Price: 134.25), 2025-10-16 (Price: 311.37)",No Information,80.74%/3.58%/25.44%,"-0.0%, 57.14%",2.2 years/1 month/7.1 months,2029-01-08/2026-01-02/2026-09-23,11.13%,26.78%,-15.65%,0.69,0.86,280.608/348.096/383.77/No Horizontal Resistance/334.306/349.9895/No Moving Avg Target,227.33/83.575/274.027/233.1074/No F-Track Level/No F-Track Level/225.73,94.1%/288/7.3 months (Across ALL Assets),51.67%/60/3.6 months (Across ALL Assets)
FRACTAL TRACK,"FRW.NZ, Long, 2025-11-20 (Price: 13.84)",No Exit Yet,"-0.22%, 5 days","91.67%, Past 5 years, 24","Daily, was CONFIRMED on 2025-11-20",Already confirmed,"2025-11-27 (Price: 13.81), 0.22% below",5 days,No Information,No Information,No Information,"23.66% (Price: 13.6615), 1.09% above, Upmove Bounce Back","2025-04-07 (Price: 9.73), 2025-10-31 (Price: 14.88)",No Information,26.84%/1.54%/11.53%,"4.41%, 43.52%",3.1 years/1.2 month/8.4 months,2030-04-02/2026-01-09/2026-11-21,8.14%,11.02%,-2.89%,0.53,0.42,14.2137/15.4358/16.93/No Horizontal Resistance/16.2179/21.849/No Moving Avg Target,13.67/7.405/11.0078/7.8689/No F-Track Level/No F-Track Level/11.72,94.1%/288/7.3 months (Across ALL Assets),51.67%/60/3.6 months (Across ALL Assets)
FRACTAL TRACK,"BN.TO, Long, 2025-11-20 (Price: 61.6)",No Exit Yet,"6.2%, 4 days","93.18%, Past 1 years, 44","Daily, was CONFIRMED on 2025-11-20",Already confirmed,"2025-11-26 (Price: 65.42), 6.2% above",4 days,No Information,No Information,No Information,"23.66% (Price: 58.5318), 11.77% above, Upmove Bounce Back","2023-10-31 (Price: 26.7133), 2025-09-23 (Price: 68.3933)",No Information,40.79%/1.8%/13.46%,"3.46%, 37.68%",2.0 year/15 days/6.1 months,2028-09-16/2025-12-11/2026-08-12,8.09%,22.75%,-14.66%,0.5,0.84,63.1893/69.8914/86.61/No Horizontal Resistance/69.5978/79.2394/No Moving Avg Target,60.2/26.2374/59.2857/53.7251/No F-Track Level/No F-Track Level/57.04,94.1%/288/7.3 months (Across ALL Assets),51.67%/60/3.6 months (Across ALL Assets)
BAND MATRIX,"QQQ, Long, 2025-11-20 (Price: 585.67)",No Exit Yet,"4.88%, 4 days","100.0%, Past 5 years, 6","Daily, was CONFIRMED on 2025-11-20",No Cancellation Possible,"2025-11-26 (Price: 614.27), 4.88% above",4 days,No Information,No Information,No Information,No Information,No Information,No Information,16.61%/1.3%/11.24%,"0%, 35.62%",1.3 year/1.3 month/5.3 months,2027-10-23/2026-01-16/2026-07-09,16.16%,16.62%,-0.46%,1.87,0.69,630.8252/651.4993/641.16/No Horizontal Resistance/836.2536/910.0135/No Moving Avg Target,563.28/256.995/563.3658/526.8888/No F-Track Level/No F-Track Level/544.74,82.61%/69/4.1 months (Across ALL Assets),75.98%/254/3.7 months (Across ALL Assets)
BAND MATRIX,"MSFT, Long, 2025-11-20 (Price: 478.43)",No Exit Yet,"1.48%, 4 days","100.0%, Past 5 years, 5","Daily, was CONFIRMED on 2025-11-20",No Cancellation Possible,"2025-11-26 (Price: 485.5), 1.48% above",4 days,No Information,No Information,No Information,No Information,No Information,No Information,27.97%/11.17%/20.93%,"0%, 37.56%",1.3 year/1.5 month/7 months,2027-10-04/2026-01-22/2026-09-20,24.07%,18.64%,5.43%,3.13,0.73,528.9522/578.5654/553.76/No Horizontal Resistance/553.3726/615.9924/No Moving Avg Target,450.18/216.39/386.873/350.287/No F-Track Level/No F-Track Level/467.58,82.61%/69/4.1 months (Across ALL Assets),75.98%/254/3.7 months (Across ALL Assets)
BAND MATRIX,"^NDX, Long, 2025-11-20 (Price: 24054.3809)",No Exit Yet,"4.92%, 4 days","100.0%, Past 5 years, 6","Daily, was CONFIRMED on 2025-11-20",No Cancellation Possible,"2025-11-26 (Price: 25236.9395), 4.92% above",4 days,No Information,No Information,No Information,No Information,No Information,No Information,16.58%/1.28%/11.19%,"0%, 35.56%",1.3 year/1.3 month/5.3 months,2027-10-23/2026-01-16/2026-07-09,16.1%,16.65%,-0.55%,2.17,0.69,25901.7574/26746.0661/26323.91/No Horizontal Resistance/33965.62/36701.6323/No Moving Avg Target,23142.58/10555.915/22796.2371/21108.1646/No F-Track Level/No F-Track Level/22383.98,82.61%/69/4.1 months (Across ALL Assets),75.98%/254/3.7 months (Across ALL Assets)
BAND MATRIX,"^DJI, Long, 2025-11-20 (Price: 45752.2617)",No Exit Yet,"3.66%, 4 days","85.71%, Past 5 years, 7","Daily, was CONFIRMED on 2025-11-20",No Cancellation Possible,"2025-11-26 (Price: 47427.1211), 3.66% above",4 days,No Information,No Information,No Information,No Information,No Information,No Information,13.32%/1.83%/7.11%,"2.57%, 21.94%",6.7 months/1.3 month/3.6 months,2026-09-05/2026-01-14/2026-04-26,10.49%,11.05%,-0.56%,1.13,0.55,47568.6265/49005.2475/48286.94/No Horizontal Resistance/54129.8938/83218.843/No Moving Avg Target,45479.6/32154.0552/36151.8794/25040.9446/No F-Track Level/No F-Track Level/43933.0,82.61%/69/4.1 months (Across ALL Assets),75.98%/254/3.7 months (Across ALL Assets)
BAND MATRIX,"DIA, Long, 2025-11-20 (Price: 458.1)",No Exit Yet,"3.55%, 4 days","100.0%, Past 5 years, 6","Daily, was CONFIRMED on 2025-11-20",No Cancellation Possible,"2025-11-26 (Price: 474.35), 3.55% above",4 days,No Information,No Information,No Information,No Information,No Information,No Information,13.22%/1.05%/6.03%,"0%, 21.9%",1.1 year/1.3 month/5.2 months,2027-05-27/2026-01-14/2026-07-03,9.38%,11.05%,-1.67%,1.41,0.55,474.4084/485.7234/480.07/No Horizontal Resistance/538.1343/826.9871/No Moving Avg Target,454.87/321.6725/359.6128/249.2814/No F-Track Level/No F-Track Level/439.5,82.61%/69/4.1 months (Across ALL Assets),75.98%/254/3.7 months (Across ALL Assets)
BAND MATRIX,"EFA, Long, 2025-11-20 (Price: 91.24)",No Exit Yet,"3.98%, 4 days","75.0%, Past 5 years, 4","Daily, was CONFIRMED on 2025-11-20",No Cancellation Possible,"2025-11-26 (Price: 94.87), 3.98% above",4 days,No Information,No Information,No Information,No Information,No Information,No Information,22.46%/13.8%/16.71%,"16.49%, 26.41%",1.0 year/3.8 months/8.8 months,2027-05-05/2026-05-04/2026-12-05,7.02%,7.76%,-0.74%,0.45,0.3,93.6031/106.4862/100.04/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext/No Moving Avg Target,90.58/66.265/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/88.55,82.61%/69/4.1 months (Across ALL Assets),75.98%/254/3.7 months (Across ALL Assets)
TRENDPULSE,"ATZ.TO, Long, 2025-11-18 (Price: 99.89)",2025-11-24 (Price: 108.23),"8.35%, 4 days","91.89%, Past 4 years, 37","Daily, is CONFIRMED on 2025-11-18",Already confirmed,"2025-11-26 (Price: 110.92), 11.04% above",8 days,No Information,No Information,No Information,No Information,No Information,11.04% above/11.04% above/11.04% above,18.96%/1.32%/6.21%,"50.85%, 58.96%",1.1 month/5 days/13 days,2026-01-04/2025-11-25/2025-12-06,16.69%,30.38%,-13.7%,0.13,0.89,105.0743/106.0932/119.34/No Horizontal Resistance/99.4929/119.4832/No Moving Avg Target,94.11/32.3325/82.0832/66.1919/No F-Track Level/No F-Track Level/71.14,88.26%/298/1 month (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
OSCILLATOR DELTA,"ATD.TO, Long, 2025-11-11 (Price: 70.4)",2025-11-25 (Price: 74.41),"5.7%, 14 days","91.18%, Past 6 years, 34","Daily, is Confirmed on 2025-11-11",No Cancellation Possible,"2025-11-26 (Price: 75.73), 7.57% above",15 days,No Information,No Information,No Information,No Information,No Information,No Information,12.15%/5.08%/7.16%,"16.41%, 19.68%",2.9 months/3 days/26 days,2026-03-15/2025-11-15/2025-12-18,35.12%,10.15%,24.97%,0.34,0.37,72.6598/75.4406/73.92/85.51/85.3936/96.14/71.37,No Recent Minima/45.49/59.8475/53.4732/No F-Track Level/No F-Track Level/No Moving Avg Support,68.21%/151/1.5 month (Across ALL Assets),63.74%/353/1.4 month (Across ALL Assets)
OSCILLATOR DELTA,"MAR, Long, 2025-11-04 (Price: 272.24)",2025-11-25 (Price: 304.12),"11.71%, 21 days","90.32%, Past 6 years, 31","Daily, is Confirmed on 2025-11-04",No Cancellation Possible,"2025-11-26 (Price: 304.65), 11.9% above",22 days,No Information,No Information,No Information,No Information,No Information,No Information,18.37%/5.48%/7.86%,"12.16%, 19.79%",2.3 months/1 day/15 days,2026-02-11/2025-11-05/2025-11-25,64.8%,11.5%,53.3%,0.39,0.41,287.6216/293.6381/302.19/276.35/372.972/399.3723/No Moving Avg Target,No Recent Minima/129.12/235.5515/198.7812/No F-Track Level/No F-Track Level/263.31,68.21%/151/1.5 month (Across ALL Assets),63.74%/353/1.4 month (Across ALL Assets)
TRENDPULSE,"^BVSP, Long, 2025-10-26 (Price: 146172.0)",2025-11-23 (Price: 154770.0),"5.88%, 28 days","94.44%, Past 10 years, 36","Weekly, is CONFIRMED on 2025-10-24",Already confirmed,"2025-11-26 (Price: 158555.0), 8.47% above",1.1 month,No Information,No Information,No Information,No Information,No Information,10.57% above/8.47% above/8.47% above,11.93%/0.93%/6.26%,"15.17%, 43.39%",9.6 months/19 days/2.4 months,2026-12-18/2025-11-22/2026-02-05,10.24%,5.05%,5.2%,0.76,0.14,149972.472/155322.3672/157302.0/No Horizontal Resistance/173653.968/192289.6/No Moving Avg Target,132437.0/96132.0/121313.6/110617.73/No F-Track Level/No F-Track Level/134509.56,95.35%/129/3.1 months (Across ALL Assets),78.95%/266/2.5 months (Across ALL Assets)
TRENDPULSE,"UPS, Long, 2025-10-26 (Price: 87.22)",2025-11-23 (Price: 94.66),"8.53%, 28 days","91.43%, Past 10 years, 35","Weekly, is CONFIRMED on 2025-10-24",Already confirmed,"2025-11-26 (Price: 95.67), 9.69% above",1.1 month,No Information,No Information,No Information,No Information,No Information,10.72% above/9.69% above/9.69% above,31.22%/1.77%/7.51%,"13.76%, 27.26%",8.1 months/19 days/3.6 months,2026-10-14/2025-11-22/2026-04-01,13.13%,2.3%,10.84%,0.5,0.04,85.8332/93.7702/115.44/221.2667/228.7501/295.6013/100.59,82.87/No Horizontal Support/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No Moving Avg Support,95.35%/129/3.1 months (Across ALL Assets),78.95%/266/2.5 months (Across ALL Assets)
FRACTAL TRACK,"CNQ.TO, Long, 2025-10-23 (Price: 43.68)",2025-11-25 (Price: 46.84),"7.23%, 1.1 month","100.0%, Past 5 years, 38","Daily, was CONFIRMED on 2025-10-23",Already confirmed,"2025-11-26 (Price: 46.8), 7.14% above",1.1 month,No Information,No Information,No Information,"78.6% (Price: 41.8591), 11.8% above, Upmove Bounce Back","2025-08-19 (Price: 40.62), 2025-10-09 (Price: 46.41)",No Information,101.9%/7.41%/37.34%,"-0.0%, 18.38%",11.9 months/24 days/5.8 months,2027-03-25/2025-11-26/2026-06-30,29.0%,31.99%,-2.99%,0.39,1.09,44.2959/59.9901/47.15/51.51/65.8353/68.6522/No Moving Avg Target,41.91/34.9317/41.121/33.7618/No F-Track Level/No F-Track Level/43.01,94.1%/288/7.3 months (Across ALL Assets),51.67%/60/3.6 months (Across ALL Assets)
FRACTAL TRACK,"BYD.TO, Long, 2025-10-21 (Price: 212.17)",2025-11-26 (Price: 235.85) (Today),"11.16%, 1.2 month","97.14%, Past 5 years, 35","Daily, was CONFIRMED on 2025-10-21",Already confirmed,"2025-11-26 (Price: 235.85), 11.16% above",1.2 month,No Information,No Information,No Information,"50% (Price: 213.83), 10.3% above, Upmove Bounce Back","2025-08-08 (Price: 186.1), 2025-09-29 (Price: 241.56)",No Information,33.99%/3.04%/14.2%,"0.61%, 12.07%",4.6 months/12 days/2.5 months,2026-05-07/2025-11-07/2026-02-06,29.12%,2.66%,26.46%,0.58,0.08,215.9042/242.2981/245.45/256.6133/367.2583/388.6839/216.2,209.51/196.0/147.1212/139.9966/No F-Track Level/No F-Track Level/No Moving Avg Support,94.1%/288/7.3 months (Across ALL Assets),51.67%/60/3.6 months (Across ALL Assets)
FRACTAL TRACK,"BTI, Long, 2025-10-08 (Price: 51.6)",2025-11-26 (Price: 57.81) (Today),"12.03%, 1.6 month","100.0%, Past 5 years, 26","Daily, was CONFIRMED on 2025-10-08",Already confirmed,"2025-11-26 (Price: 57.81), 12.03% above",1.6 month,No Information,No Information,No Information,"38.2% (Price: 49.9425), 15.75% above, Upmove Bounce Back","2025-01-13 (Price: 34.82), 2025-08-21 (Price: 59.29)",No Information,39.14%/0.1%/9.65%,"-0.0%, 37.23%",2.4 years/11 days/10.7 months,2029-03-16/2025-10-23/2027-01-17,5.64%,8.81%,-3.17%,0.41,0.33,53.0603/56.5794/66.28/No Horizontal Resistance/82.226/92.0468/No Moving Avg Target,51.18/28.5067/49.3734/41.6622/No F-Track Level/No F-Track Level/48.58,94.1%/288/7.3 months (Across ALL Assets),51.67%/60/3.6 months (Across ALL Assets)
OSCILLATOR DELTA,"JETS, Long, 2025-10-03 (Price: 24.97)",2025-11-26 (Price: 26.26) (Today),"5.17%, 1.8 month","73.53%, Past 6 years, 34","Daily, is Confirmed on 2025-10-03",No Cancellation Possible,"2025-11-26 (Price: 26.26), 5.17% above",1.8 month,No Information,No Information,No Information,No Information,No Information,No Information,14.34%/5.37%/8.01%,"20.15%, 27.83%",1.6 month/2 days/11 days,2025-12-11/2025-10-05/2025-10-18,-15.52%,-4.09%,-11.42%,-0.08,-0.02,25.7391/26.9701/26.22/27.271/No Next Fib Ext/No Next Fib Ext/No Moving Avg Target,No Recent Minima/14.732/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/23.55,68.21%/151/1.5 month (Across ALL Assets),63.74%/353/1.4 month (Across ALL Assets)
TRENDPULSE,"BPCL.NS, Long, 2025-09-21 (Price: 329.55)",2025-11-23 (Price: 364.55),"10.62%, 2.1 months","81.25%, Past 10 years, 32","Weekly, is CONFIRMED on 2025-09-19",Already confirmed,"2025-11-27 (Price: 363.95), 10.44% above",2.2 months,No Information,No Information,No Information,No Information,No Information,16.46% above/10.44% above/10.44% above,29.59%/1.78%/11.46%,"32.02%, 47.09%",5.8 months/19 days/2.0 months,2026-05-31/2025-10-18/2025-12-18,12.02%,12.45%,-0.44%,0.38,0.44,345.8627/367.3164/385.83/343.7375/372.4081/393.108/No Moving Avg Target,308.2/145.35/295.7614/248.4289/No F-Track Level/No F-Track Level/299.65,95.35%/129/3.1 months (Across ALL Assets),78.95%/266/2.5 months (Across ALL Assets)
TRENDPULSE,"SLV, Long, 2025-07-31 (Price: 33.32)",2025-11-27 (Price: 48.4),"45.26%, 4.0 months","72.22%, Past 20 years, 18","Monthly, is CONFIRMED on 2025-07-31",Already confirmed,"2025-11-26 (Price: 48.4), 45.26% above",4.0 months,No Information,No Information,No Information,No Information,No Information,47.52% above/45.26% above/45.26% above,30.37%/2.87%/19.11%,"54.87%, 60.6%",1.4 year/2.9 months/7.7 months,2027-08-26/2025-12-04/2026-06-30,3.89%,5.98%,-2.09%,0.2,0.22,36.0589/39.6875/37.48/No Horizontal Resistance/47.5817/54.635/No Moving Avg Target,26.33/18.99/31.6598/28.4154/No F-Track Level/No F-Track Level/29.96,92.45%/53/9.5 months (Across ALL Assets),73.83%/107/6.0 months (Across ALL Assets)
TRENDPULSE,"BPCL.NS, Long, 2025-07-06 (Price: 346.2)",2025-11-27 (Price: 363.95) (Today),"5.13%, 4.8 months","81.25%, Past 10 years, 32","Weekly, is CONFIRMED on 2025-07-04",Already confirmed,"2025-11-27 (Price: 363.95), 5.13% above",4.8 months,No Information,No Information,No Information,No Information,No Information,9.29% above/5.13% above/5.13% above,29.59%/1.78%/11.46%,"32.02%, 47.09%",5.8 months/19 days/2.0 months,2026-03-15/2025-08-02/2025-10-02,12.02%,12.45%,-0.44%,0.38,0.44,363.3369/385.8745/353.07/No Horizontal Resistance/372.4081/393.108/No Moving Avg Target,237.3/145.35/295.7614/248.4289/No F-Track Level/No F-Track Level/298.54,95.35%/129/3.1 months (Across ALL Assets),78.95%/266/2.5 months (Across ALL Assets)
PULSEGAUGE,"BTC-USD, Long, 2025-07-06 (Price: 109232.0703)",2025-11-23 (Price: 86805.0078),"-20.53%, 4.7 months","87.5%, Past 11 years, 8","Weekly, was CONFIRMED on 2025-07-06",No Cancellation Possible,"2025-11-27 (Price: 91496.7969), 16.24% below",4.8 months,No Information,No Information,No Information,No Information,No Information,No Information,33.15%/20.48%/25.41%,"15.02%, 15.64%",3.3 months/9 days/1.5 month,2025-11-26/2025-07-19/2025-09-07,144.79%,63.87%,80.93%,0.46,1.51,123126.3896/136987.9394/107223.5861/109784.5/107223.5861/112399.9298/109923.56,78214.48/18304.4229/87809.6423/72214.6916/No F-Track Level/No F-Track Level/No Moving Avg Support,73.47%/49/5.2 months (Across ALL Assets),72.58%/124/4.9 months (Across ALL Assets)
PULSEGAUGE,"ABNB, Long, 2025-07-06 (Price: 136.49)",2025-11-23 (Price: 114.26),"-16.29%, 4.7 months","80.0%, Past 4 years, 5","Weekly, was CONFIRMED on 2025-07-06",No Cancellation Possible,"2025-11-27 (Price: 116.74), 14.47% below",4.8 months,No Information,No Information,No Information,No Information,No Information,No Information,24.16%/21.62%/22.89%,"16.86%, 28.9%",1.1 month/24 days/29 days,2025-08-24/2025-08-09/2025-08-17,63.36%,-1.9%,65.26%,0.32,0.09,147.5184/167.7326/223.5359/178.025/223.5359/256.334/No Moving Avg Target,106.66/99.795/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/128.04,73.47%/49/5.2 months (Across ALL Assets),72.58%/124/4.9 months (Across ALL Assets)
PULSEGAUGE,"DIS, Long, 2025-07-06 (Price: 124.0)",2025-11-23 (Price: 104.28),"-15.9%, 4.7 months","76.47%, Past 25 years, 17","Weekly, was CONFIRMED on 2025-07-06",No Cancellation Possible,"2025-11-27 (Price: 103.43), 16.59% below",4.8 months,No Information,No Information,No Information,No Information,No Information,No Information,25.73%/20.25%/22.1%,"25.68%, 34.0%",1.4 year/29 days/7.6 months,2027-06-28/2025-08-17/2026-06-02,2.4%,5.15%,-2.74%,0.06,0.17,127.2488/151.404/207.5364/168.455/207.5364/245.6322/No Moving Avg Target,83.53/79.415/94.0946/88.5027/No F-Track Level/No F-Track Level/109.79,73.47%/49/5.2 months (Across ALL Assets),72.58%/124/4.9 months (Across ALL Assets)
PULSEGAUGE,"RHHBY, Long, 2025-07-06 (Price: 40.44)",2025-11-23 (Price: 49.01),"21.19%, 4.7 months","80.0%, Past 24 years, 15","Weekly, was CONFIRMED on 2025-07-06",No Cancellation Possible,"2025-11-27 (Price: 48.47), 19.86% above",4.8 months,No Information,No Information,No Information,No Information,No Information,No Information,23.13%/20.69%/21.85%,"16.04%, 28.69%",1.6 year/2.3 months/7.3 months,2027-11-06/2025-10-13/2026-05-20,7.26%,6.39%,0.87%,0.26,0.21,41.1113/49.2761/58.6089/52.46/58.6089/65.2057/41.32,37.65/34.5167/31.0544/179.717/No F-Track Level/No F-Track Level/No Moving Avg Support,73.47%/49/5.2 months (Across ALL Assets),72.58%/124/4.9 months (Across ALL Assets)
PULSEGAUGE,"TWR.NZ, Long, 2025-07-06 (Price: 1.6)",2025-11-27 (Price: 1.945) (Today),"21.56%, 4.8 months","88.24%, Past 25 years, 17","Weekly, was CONFIRMED on 2025-07-06",No Cancellation Possible,"2025-11-27 (Price: 1.945), 21.56% above",4.8 months,No Information,No Information,No Information,No Information,No Information,No Information,46.09%/20.0%/29.39%,"19.52%, 29.37%",1.1 year/1.1 month/4.6 months,2027-02-25/2025-08-24/2026-01-20,17.75%,-4.18%,21.93%,0.48,-0.09,1.7254/2.0702/7.3695/1.6222/7.3695/7.9211/1.62,1.35/0.6344/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No Moving Avg Support,73.47%/49/5.2 months (Across ALL Assets),72.58%/124/4.9 months (Across ALL Assets)
