Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Current Trading Date/Price[$], Current Price vs Signal",Trading Days between Signal and Current Date,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Best/Worst/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max./Min./Avg.),Target Exit Date (Farthest./Earliest./Avg.),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Exit Rule/Horizontal/F-Stack 1/F-Stack 2) [$],Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2) [$],Moving Average (50-days/200-days),Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
TRENDPULSE,"ACWX, Long, 2025-10-31 (Price: 66.35)",No Exit Yet,"-2.17%, 12 days","91.67%, Past 20 years, 12","Monthly, is CONFIRMED on 2025-10-31",Already confirmed,"2025-11-18 (Price: 64.91), 2.17% below",12 days,No Information,No Information,No Information,No Information,No Information,2.17% below/2.17% below/2.17% below,15.1%/1.81%/6.09%,"10.07%, 26.55%",849 days/88 days/315 days,2029-03-13/2026-03-07/2027-01-30,2.59%,1.11%,1.48%,0.53,-0.09,69.9329/70.3907/76.63/No Horizontal Resistance/69.6679/76.9985,52.16/45.07/61.9685/307.3483/No F-Track Level/No F-Track Level,64.86/59.62,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"TSM, Long, 2025-10-31 (Price: 300.43)",No Exit Yet,"-9.02%, 12 days","96.55%, Past 20 years, 29","Monthly, is CONFIRMED on 2025-10-31",Already confirmed,"2025-11-18 (Price: 273.33), 9.02% below",12 days,No Information,No Information,No Information,No Information,No Information,9.02% below/9.02% below/9.02% below,62.44%/5.05%/21.09%,"28.26%, 49.81%",392 days/107 days/247 days,2027-05-21/2026-04-03/2026-10-23,11.28%,15.19%,-3.91%,0.91,0.52,354.6276/363.7907/420.14/No Horizontal Resistance/334.306/349.9895,166.0/83.575/274.027/233.1074/No F-Track Level/No F-Track Level,274.27/218.77,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"BAC, Long, 2025-10-31 (Price: 53.45)",No Exit Yet,"-3.81%, 12 days","75.0%, Past 20 years, 16","Monthly, is CONFIRMED on 2025-10-31",Already confirmed,"2025-11-18 (Price: 51.415), 3.81% below",12 days,No Information,No Information,No Information,No Information,No Information,1.33% above/3.81% below/3.81% below,30.69%/9.64%/20.1%,"25.08%, 44.87%",412 days/88 days/206 days,2027-06-19/2026-03-07/2026-08-25,4.84%,3.94%,0.9%,0.33,0.19,59.5593/64.1935/71.3/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext,26.34/29.49/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level,51.02/45.86,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"CSCO, Long, 2025-10-31 (Price: 73.11)",2025-11-18 (Price: 77.175) (Today),"5.56%, 12 days","88.0%, Past 4 years, 25","Daily, is CONFIRMED on 2025-10-31",Already confirmed,"2025-11-18 (Price: 77.175), 5.56% above",12 days,No Information,No Information,No Information,No Information,No Information,5.85% above/5.56% above/5.56% above,7.42%/1.03%/3.28%,"17.72%, 27.08%",34 days/4 days/14 days,2025-12-19/2025-11-05/2025-11-20,14.5%,7.19%,7.31%,0.19,0.26,74.3894/75.508/76.36/No Horizontal Resistance/78.7458/109.6316,67.46/40.92/68.2017/52.6706/No F-Track Level/No F-Track Level,68.79/64.73,88.26%/298/30 days (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
TRENDPULSE,"PPH, Long, 2025-10-31 (Price: 92.54)",No Exit Yet,"6.86%, 12 days","81.48%, Past 20 years, 27","Monthly, is CONFIRMED on 2025-10-31",Already confirmed,"2025-11-18 (Price: 98.89), 6.86% above",12 days,No Information,No Information,No Information,No Information,No Information,9.44% above/6.86% above/6.86% above,15.31%/0.84%/7.86%,"30.19%, 39.01%",1129 days/106 days/305 days,2030-04-23/2026-04-02/2027-01-15,1.99%,2.01%,-0.01%,0.18,-0.1,98.296/99.8136/96.67/No Horizontal Resistance/100.0174/110.0139,82.93/65.915/87.7591/70.617/No F-Track Level/No F-Track Level,90.45/88.68,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"VGT, Long, 2025-10-31 (Price: 793.21)",No Exit Yet,"-8.2%, 12 days","82.61%, Past 20 years, 23","Monthly, is CONFIRMED on 2025-10-31",Already confirmed,"2025-11-18 (Price: 728.195), 8.2% below",12 days,No Information,No Information,No Information,No Information,No Information,2.47% below/8.2% below/8.2% below,27.2%/4.39%/14.49%,"23.72%, 51.21%",434 days/84 days/188 days,2027-07-21/2026-03-01/2026-07-30,6.59%,13.32%,-6.73%,0.5,0.59,878.718/908.1461/1090.34/No Horizontal Resistance/946.1588/993.4664,542.38/311.83/702.1644/626.0547/No F-Track Level/No F-Track Level,739.53/644.77,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"FRW.NZ, Long, 2025-10-31 (Price: 14.72)",No Exit Yet,"-7.13%, 12 days","95.65%, Past 20 years, 23","Monthly, is CONFIRMED on 2025-10-31",Already confirmed,"2025-11-18 (Price: 13.67), 7.13% below",12 days,No Information,No Information,No Information,No Information,No Information,12.42% above/7.13% below/7.13% below,25.1%/4.41%/14.42%,"3.66%, 17.71%",501 days/86 days/235 days,2027-10-26/2026-03-04/2026-10-06,10.04%,9.85%,0.19%,1.67,0.39,15.8122/16.8426/18.51/No Horizontal Resistance/16.2179/21.849,7.7/7.405/11.0078/7.8689/No F-Track Level/No F-Track Level,13.01/11.41,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"BDGI.TO, Long, 2025-10-31 (Price: 73.59)",No Exit Yet,"-4.38%, 12 days","89.66%, Past 20 years, 29","Monthly, is CONFIRMED on 2025-10-31",Already confirmed,"2025-11-18 (Price: 70.37), 4.38% below",12 days,No Information,No Information,No Information,No Information,No Information,22.11% above/4.38% below/4.38% below,159.21%/3.87%/50.82%,"37.81%, 54.03%",413 days/106 days/179 days,2027-06-21/2026-04-02/2026-07-17,17.99%,19.81%,-1.82%,0.67,0.65,111.6287/110.9884/96.66/No Horizontal Resistance/63.2847/69.0016,35.88/24.32/58.5532/53.241/No F-Track Level/No F-Track Level,62.34/48.39,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"RY.TO, Long, 2025-10-31 (Price: 205.47)",No Exit Yet,"0.13%, 12 days","78.95%, Past 20 years, 19","Monthly, is CONFIRMED on 2025-10-31",Already confirmed,"2025-11-18 (Price: 205.73), 0.13% above",12 days,No Information,No Information,No Information,No Information,No Information,3.08% above/0.13% above/0.13% above,16.93%/2.86%/10.78%,"16.54%, 21.22%",653 days/84 days/209 days,2028-06-02/2026-03-01/2026-08-29,5.05%,9.0%,-3.95%,0.4,0.37,220.0584/227.6197/272.86/No Horizontal Resistance/221.431/339.4883,162.1/118.8425/148.4673/103.3737/No F-Track Level/No F-Track Level,202.23/179.57,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"MSE.PA, Long, 2025-10-31 (Price: 62.93)",No Exit Yet,"-2.18%, 12 days","100.0%, Past 20 years, 10","Monthly, is CONFIRMED on 2025-10-31",Already confirmed,"2025-11-18 (Price: 61.56), 2.18% below",12 days,No Information,No Information,No Information,No Information,No Information,3.62% above/2.18% below/2.18% below,14.35%/2.24%/8.34%,"-0.0%, 28.4%",893 days/107 days/478 days,2029-05-16/2026-04-03/2027-09-23,5.98%,2.81%,3.17%,0.92,-0.0,63.9243/68.1784/83.41/No Horizontal Resistance/81.1364/117.7989,52.08/33.6667/58.4776/44.4738/No F-Track Level/No F-Track Level,61.21/59.09,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"^NZ50, Long, 2025-10-31 (Price: 13548.3203)",No Exit Yet,"-1.52%, 12 days","83.33%, Past 20 years, 12","Monthly, is CONFIRMED on 2025-10-31",Already confirmed,"2025-11-18 (Price: 13342.8203), 1.52% below",12 days,No Information,No Information,No Information,No Information,No Information,1.52% below/1.52% below/1.52% below,16.11%/2.05%/8.79%,"10.24%, 18.13%",304 days/130 days/205 days,2027-01-14/2026-05-07/2026-08-23,6.21%,8.68%,-2.47%,0.51,0.45,14269.0909/14739.2177/14426.63/No Horizontal Resistance/14773.8816/17170.3822,11903.31/10608.2731/12904.4271/10062.5272/No F-Track Level/No F-Track Level,13260.08/12757.79,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"EFA, Long, 2025-10-31 (Price: 94.49)",No Exit Yet,"-2.04%, 12 days","80.0%, Past 20 years, 20","Monthly, is CONFIRMED on 2025-10-31",Already confirmed,"2025-11-18 (Price: 92.56), 2.04% below",12 days,No Information,No Information,No Information,No Information,No Information,2.04% below/2.04% below/2.04% below,18.42%/4.43%/11.81%,"14.7%, 23.01%",391 days/84 days/167 days,2027-05-20/2026-03-01/2026-06-29,6.85%,3.37%,3.48%,0.51,0.03,101.6618/105.6493/107.68/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext,75.61/66.265/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level,93.4/87.2,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
FRACTAL TRACK,"BRK-B, Long, 2025-10-31 (Price: 477.54)",No Exit Yet,"5.28%, 12 days","92.31%, Past 29 years, 26","Monthly, was CONFIRMED on 2025-10-31",Already confirmed,"2025-11-18 (Price: 502.7622), 5.28% above",12 days,No Information,No Information,No Information,"23.66% (Price: 451.5539), 11.34% above, Upmove Bounce Back","2020-03-31 (Price: 159.5), 2025-05-31 (Price: 542.07)",No Information,204.24%/9.94%/55.24%,"11.32%, 45.86%",3131 days/238 days/873 days,2038-03-31/2026-10-10/2029-04-17,5.06%,11.04%,-5.98%,0.48,0.46,510.2992/741.3331/707.08/488.245/630.85/709.9376,267.02/268.082/449.7662/405.99/No F-Track Level/No F-Track Level,493.94/496.37,84.44%/45/1293 days (Across ALL Assets),76.0%/100/206 days (Across ALL Assets)
FRACTAL TRACK,"ASML, Long, 2025-10-31 (Price: 1059.23)",No Exit Yet,"-5.79%, 12 days","90.0%, Past 30 years, 30","Monthly, was CONFIRMED on 2025-10-31",Already confirmed,"2025-11-18 (Price: 997.92), 5.79% below",12 days,No Information,No Information,No Information,"38.2% (Price: 692.3064), 44.14% above, Upmove Bounce Back","2008-11-30 (Price: 16.4156), 2024-07-31 (Price: 1110.09)",No Information,569.94%/9.57%/122.25%,"6.56%, 50.14%",2240 days/173 days/587 days,2034-09-18/2026-07-08/2028-02-28,10.68%,20.11%,-9.43%,0.34,0.62,1116.6403/2354.1387/1715.43/No Horizontal Resistance/1091.1724/1155.2236,662.63/561.385/1034.6774/832.8601/No F-Track Level/No F-Track Level,988.56/794.34,84.44%/45/1293 days (Across ALL Assets),76.0%/100/206 days (Across ALL Assets)
FRACTAL TRACK,"SJ.TO, Long, 2025-10-31 (Price: 79.61)",No Exit Yet,"3.85%, 12 days","100.0%, Past 31 years, 16","Monthly, was CONFIRMED on 2025-10-31",Already confirmed,"2025-11-18 (Price: 82.675), 3.85% above",12 days,No Information,No Information,No Information,"23.66% (Price: 74.8871), 10.4% above, Upmove Bounce Back","1996-10-31 (Price: 0.3125), 2024-07-31 (Price: 98.0)",No Information,7355.0%/9.52%/1157.17%,"-0.0%, 70.23%",3717 days/153 days/1242 days,2040-07-27/2026-06-09/2030-10-03,13.79%,17.66%,-3.88%,0.26,0.62,88.7492/1000.833/138.22/84.3925/95.0177/123.2166,67.6/38.015/66.807/60.0601/No F-Track Level/No F-Track Level,80.29/75.12,84.44%/45/1293 days (Across ALL Assets),76.0%/100/206 days (Across ALL Assets)
TRENDPULSE,"^BVSP, Long, 2025-10-26 (Price: 146172.0)",2025-11-18 (Price: 156240.8125) (Today),"6.89%, 16 days","94.44%, Past 10 years, 36","Weekly, is CONFIRMED on 2025-10-24",Already confirmed,"2025-11-18 (Price: 156240.8125), 6.89% above",16 days,No Information,No Information,No Information,No Information,No Information,8.96% above/6.89% above/6.89% above,11.93%/0.93%/6.26%,"15.17%, 43.39%",289 days/19 days/71 days,2026-12-18/2025-11-22/2026-02-05,10.24%,5.05%,5.2%,0.76,0.14,149972.472/155322.3672/157302.0/No Horizontal Resistance/173653.968/192289.6,132437.0/96132.0/121313.6/110617.73/No F-Track Level/No F-Track Level,142372.54/134509.56,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"UPS, Long, 2025-10-26 (Price: 87.22)",2025-11-18 (Price: 93.0726) (Today),"6.71%, 16 days","91.43%, Past 10 years, 35","Weekly, is CONFIRMED on 2025-10-24",Already confirmed,"2025-11-18 (Price: 93.0726), 6.71% above",16 days,No Information,No Information,No Information,No Information,No Information,7.71% above/6.71% above/6.71% above,31.22%/1.77%/7.51%,"13.76%, 27.26%",244 days/19 days/109 days,2026-10-14/2025-11-22/2026-04-01,13.13%,2.3%,10.84%,0.5,0.04,85.8332/93.7702/115.44/221.2667/228.7501/295.6013,82.87/No Horizontal Support/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level,85.54/100.59,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"SUM.NZ, Long, 2025-10-24 (Price: 11.9)",2025-11-17 (Price: 12.65),"6.3%, 16 days","90.0%, Past 4 years, 20","Daily, is CONFIRMED on 2025-10-24",Already confirmed,"2025-11-18 (Price: 12.6), 5.88% above",17 days,No Information,No Information,No Information,No Information,No Information,7.69% above/5.88% above/5.88% above,8.54%/1.38%/4.55%,"6.4%, 20.48%",133 days/4 days/16 days,2026-05-04/2025-10-29/2025-11-16,46.12%,9.64%,36.48%,0.79,0.35,12.2951/12.4415/12.58/13.345/19.8479/26.5969,10.6/9.1367/11.0645/56.4607/No F-Track Level/No F-Track Level,11.05/11.53,88.26%/298/30 days (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
TRENDPULSE,"CEN.NZ, Long, 2025-10-22 (Price: 9.45)",2025-11-14 (Price: 9.6),"1.59%, 17 days","70.27%, Past 4 years, 37","Daily, is CONFIRMED on 2025-10-22",Already confirmed,"2025-11-18 (Price: 9.47), 0.21% above",19 days,No Information,No Information,No Information,No Information,No Information,1.83% above/0.21% above/0.21% above,7.56%/1.51%/3.12%,"7.04%, 16.17%",78 days/5 days/26 days,2026-02-11/2025-10-29/2025-11-28,5.05%,4.18%,0.87%,0.27,0.12,9.5247/9.7448/10.22/No Horizontal Resistance/11.2606/15.4512,8.95/6.86/8.6706/33.2031/No F-Track Level/No F-Track Level,9.11/9.12,88.26%/298/30 days (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
FRACTAL TRACK,"IFT.NZ, Long, 2025-10-17 (Price: 12.43)",2025-11-18 (Price: 11.6) (Today),"-6.68%, 22 days","88.64%, Past 5 years, 44","Daily, was CONFIRMED on 2025-10-17",Already confirmed,"2025-11-18 (Price: 11.6), 6.68% below",22 days,No Information,No Information,No Information,"23.66% (Price: 11.9317), 2.78% below, Upmove Bounce Back","2025-04-07 (Price: 9.13), 2025-09-12 (Price: 12.8)",No Information,49.32%/1.62%/13.7%,"0.96%, 15.98%",847 days/14 days/200 days,2029-02-24/2025-11-06/2026-08-02,8.65%,17.61%,-8.96%,0.54,0.71,12.6475/14.1329/14.63/No Horizontal Resistance/18.927/29.733,11.91/7.3167/12.2485/8.121/No F-Track Level/No F-Track Level,12.32/11.3,94.1%/288/218 days (Across ALL Assets),51.67%/60/109 days (Across ALL Assets)
FRACTAL TRACK,"DBC, Long, 2025-10-16 (Price: 22.14)",2025-11-14 (Price: 22.97),"3.75%, 21 days","100.0%, Past 5 years, 25","Daily, was CONFIRMED on 2025-10-16",Already confirmed,"2025-11-18 (Price: 22.915), 3.5% above",23 days,No Information,No Information,No Information,"38.2% (Price: 22.4428), 2.1% above, Upmove Bounce Back","2025-08-19 (Price: 21.59), 2025-09-26 (Price: 22.97)",No Information,29.66%/0.04%/14.35%,"-0.0%, 9.05%",60 days/22 days/46 days,2026-01-10/2025-11-16/2025-12-21,93.76%,11.54%,82.22%,0.27,0.5,22.2263/25.3171/22.97/28.58/60.6441/65.878,22.07/19.55/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level,22.61/22.06,94.1%/288/218 days (Across ALL Assets),51.67%/60/109 days (Across ALL Assets)
TRENDPULSE,"BDGI.TO, Long, 2025-10-12 (Price: 65.01)",2025-11-16 (Price: 71.55),"10.06%, 24 days","85.0%, Past 10 years, 60","Weekly, is CONFIRMED on 2025-10-10",Already confirmed,"2025-11-18 (Price: 70.37), 8.24% above",26 days,No Information,No Information,No Information,No Information,No Information,8.24% above/8.24% above/8.24% above,22.6%/3.01%/13.6%,"47.14%, 54.37%",279 days/19 days/68 days,2026-11-20/2025-11-08/2026-01-18,9.3%,18.14%,-8.84%,0.3,0.62,71.1404/73.8514/82.43/No Horizontal Resistance/63.2847/70.6207,35.59/24.32/58.5532/50.7492/No F-Track Level/No F-Track Level,57.75/46.03,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
OSCILLATOR DELTA,"BTC-USD, Long, 2025-10-11 (Price: 110807.8828)",2025-11-13 (Price: 99697.4922),"-10.03%, 23 days","84.21%, Past 6 years, 57","Daily, is Confirmed on 2025-10-11",No Cancellation Possible,"2025-11-18 (Price: 91647.0625), 17.29% below",26 days,No Information,No Information,No Information,No Information,No Information,No Information,19.05%/5.04%/8.14%,"14.07%, 15.29%",30 days/0 days/8 days,2025-11-23/2025-10-11/2025-10-22,54.01%,49.41%,4.61%,0.19,0.92,115827.4799/119827.6445/116348.28/123774.3633/134811.0702/174387.6923,No Recent Minima/18304.4229/107223.5861/87809.6423/No F-Track Level/No F-Track Level,109466.66/110424.73,68.21%/151/44 days (Across ALL Assets),63.74%/353/43 days (Across ALL Assets)
TRENDPULSE,"PPH, Long, 2025-10-01 (Price: 94.26)",2025-11-14 (Price: 98.86),"4.88%, 32 days","96.0%, Past 4 years, 25","Daily, is CONFIRMED on 2025-10-01",Already confirmed,"2025-11-18 (Price: 98.89), 4.91% above",34 days,No Information,No Information,No Information,No Information,No Information,9.44% above/4.91% above/4.91% above,5.58%/0.68%/1.93%,"8.41%, 20.52%",87 days/4 days/29 days,2026-02-04/2025-10-06/2025-11-12,12.0%,7.54%,4.46%,0.55,0.28,95.3251/96.0792/102.72/No Horizontal Resistance/100.0174/110.0139,85.99/65.915/87.7591/70.617/No F-Track Level/No F-Track Level,87.67/88.07,88.26%/298/30 days (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
TRENDPULSE,"^DJI, Long, 2025-09-28 (Price: 46247.2891)",2025-11-16 (Price: 47147.4805),"1.95%, 34 days","93.75%, Past 10 years, 32","Weekly, is CONFIRMED on 2025-09-26",Already confirmed,"2025-11-18 (Price: 46038.4414), 0.45% below",36 days,No Information,No Information,No Information,No Information,No Information,0.45% above/0.45% below/0.45% below,6.98%/0.22%/3.8%,"3.06%, 34.78%",249 days/19 days/101 days,2026-09-23/2025-10-25/2026-02-21,6.99%,9.91%,-2.92%,1.11,0.44,47394.2219/48004.6861/49868.04/No Horizontal Resistance/54129.8938/83218.843,38314.86/32154.0552/36151.8794/25040.9446/No F-Track Level/No F-Track Level,45145.09/43246.39,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"TD.TO, Long, 2025-09-28 (Price: 110.35)",2025-11-16 (Price: 114.05),"3.35%, 34 days","84.62%, Past 10 years, 39","Weekly, is CONFIRMED on 2025-09-26",Already confirmed,"2025-11-18 (Price: 114.15), 3.44% above",36 days,No Information,No Information,No Information,No Information,No Information,3.44% above/3.44% above/3.44% above,12.32%/1.31%/5.77%,"9.57%, 31.6%",459 days/19 days/108 days,2027-07-24/2025-10-25/2026-03-03,7.92%,7.82%,0.1%,0.84,0.3,115.2606/116.7172/126.68/No Horizontal Resistance/128.6672/152.0396,81.05/73.6233/101.1064/83.3451/No F-Track Level/No F-Track Level,103.64/91.14,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"BPCL.NS, Long, 2025-09-21 (Price: 329.55)",2025-11-18 (Price: 371.85) (Today),"12.84%, 41 days","81.25%, Past 10 years, 32","Weekly, is CONFIRMED on 2025-09-19",Already confirmed,"2025-11-18 (Price: 371.85), 12.84% above",41 days,No Information,No Information,No Information,No Information,No Information,18.99% above/12.84% above/12.84% above,29.59%/1.78%/11.46%,"32.02%, 47.09%",174 days/19 days/61 days,2026-05-31/2025-10-18/2025-12-18,12.02%,12.45%,-0.44%,0.38,0.44,345.8627/367.3164/385.83/343.7375/372.4081/393.108,308.2/145.35/295.7614/248.4289/No F-Track Level/No F-Track Level,325.08/299.65,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"EEM, Long, 2025-09-21 (Price: 53.01)",2025-11-16 (Price: 54.96),"3.68%, 39 days","91.43%, Past 10 years, 35","Weekly, is CONFIRMED on 2025-09-19",Already confirmed,"2025-11-18 (Price: 53.76), 1.41% above",41 days,No Information,No Information,No Information,No Information,No Information,2.87% above/1.41% above/1.41% above,11.23%/1.19%/4.72%,"22.64%, 35.1%",359 days/19 days/69 days,2027-02-22/2025-10-18/2025-12-29,5.95%,1.15%,4.8%,0.39,-0.07,54.2133/55.5121/58.4/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext,40.58/36.64/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level,50.07/45.71,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
OSCILLATOR DELTA,"GILD, Long, 2025-09-18 (Price: 113.62)",2025-11-13 (Price: 125.2),"10.19%, 40 days","84.85%, Past 6 years, 33","Daily, is Confirmed on 2025-09-18",No Cancellation Possible,"2025-11-18 (Price: 126.23), 11.1% above",43 days,No Information,No Information,No Information,No Information,No Information,No Information,14.18%/5.02%/6.91%,"11.58%, 14.94%",153 days/3 days/46 days,2026-04-27/2025-09-22/2025-11-23,9.0%,10.38%,-1.38%,0.18,0.38,117.4376/121.4711/124.98/120.895/121.083/140.4376,No Recent Minima/56.9733/104.5806/96.4152/No F-Track Level/No F-Track Level,117.82/111.53,68.21%/151/44 days (Across ALL Assets),63.74%/353/43 days (Across ALL Assets)
FRACTAL TRACK,"GILD, Long, 2025-09-18 (Price: 113.62)",2025-11-13 (Price: 125.2),"10.19%, 40 days","100.0%, Past 5 years, 28","Daily, was CONFIRMED on 2025-09-18",Already confirmed,"2025-11-18 (Price: 126.23), 11.1% above",43 days,No Information,No Information,No Information,"23.66% (Price: 107.6908), 17.22% above, Upmove Bounce Back","2024-05-31 (Price: 62.07), 2025-08-12 (Price: 121.83)",No Information,29.99%/0.5%/11.55%,"-0.0%, 27.82%",471 days/7 days/193 days,2027-08-01/2025-09-28/2026-06-24,10.34%,14.55%,-4.21%,0.57,0.58,116.3355/126.7431/149.48/120.895/121.083/140.4376,110.86/56.9733/104.5806/96.4152/No F-Track Level/No F-Track Level,117.82/111.53,94.1%/288/218 days (Across ALL Assets),51.67%/60/109 days (Across ALL Assets)
TRENDPULSE,"GOOG, Long, 2025-09-14 (Price: 241.38)",2025-11-16 (Price: 276.98),"14.75%, 44 days","100.0%, Past 10 years, 26","Weekly, is CONFIRMED on 2025-09-12",Already confirmed,"2025-11-18 (Price: 281.35), 16.56% above",46 days,No Information,No Information,No Information,No Information,No Information,19.64% above/16.56% above/16.56% above,19.02%/3.15%/8.18%,"-0.0%, 15.08%",129 days/24 days/47 days,2026-03-19/2025-10-18/2025-11-21,35.83%,21.1%,14.73%,1.74,0.79,266.3387/261.1249/305.77/No Horizontal Resistance/219.0619/240.3589,147.74/84.6567/203.7099/185.0665/No F-Track Level/No F-Track Level,202.01/182.46,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"^DJI, Long, 2025-09-14 (Price: 45834.2188)",2025-11-16 (Price: 47147.4805),"2.87%, 44 days","93.75%, Past 10 years, 32","Weekly, is CONFIRMED on 2025-09-12",Already confirmed,"2025-11-18 (Price: 46038.4414), 0.45% above",46 days,No Information,No Information,No Information,No Information,No Information,0.45% above/0.45% above/0.45% above,6.98%/0.22%/3.8%,"3.06%, 34.78%",249 days/19 days/101 days,2026-09-09/2025-10-11/2026-02-07,6.99%,9.91%,-2.92%,1.11,0.44,46970.9074/47575.9191/48384.41/No Horizontal Resistance/54129.8938/83218.843,38314.86/32154.0552/36151.8794/25040.9446/No F-Track Level/No F-Track Level,44806.51/43178.04,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"DIA, Long, 2025-09-14 (Price: 459.32)",2025-11-16 (Price: 471.8),"2.72%, 44 days","100.0%, Past 10 years, 28","Weekly, is CONFIRMED on 2025-09-12",Already confirmed,"2025-11-18 (Price: 460.87), 0.34% above",46 days,No Information,No Information,No Information,No Information,No Information,1.29% above/0.34% above/0.34% above,8.64%/1.23%/3.89%,"-0.0%, 14.86%",209 days/19 days/87 days,2026-07-13/2025-10-11/2026-01-18,10.29%,9.9%,0.39%,1.56,0.44,470.6652/477.1875/485.54/No Horizontal Resistance/538.1343/826.9871,383.22/321.6725/359.6128/249.2814/No F-Track Level/No F-Track Level,448.29/432.0,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"^NZ50, Long, 2025-09-14 (Price: 13227.9004)",2025-11-16 (Price: 13464.46),"1.79%, 44 days","94.44%, Past 10 years, 36","Weekly, is CONFIRMED on 2025-09-12",Already confirmed,"2025-11-18 (Price: 13342.8203), 0.87% above",46 days,No Information,No Information,No Information,No Information,No Information,0.9% above/0.87% above/0.87% above,7.03%/0.27%/3.75%,"1.46%, 23.79%",189 days/19 days/64 days,2026-06-14/2025-10-11/2025-12-15,12.33%,9.64%,2.69%,1.87,0.54,13550.6612/13723.9467/13792.16/13351.2476/14773.8816/17170.3822,12017.84/10608.2731/12904.4271/10062.5272/No F-Track Level/No F-Track Level,12928.17/12690.78,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
