Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Current Trading Date/Price[$], Current Price vs Signal",Trading Days between Signal and Current Date,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Min Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Target Exit Date(Win Trades) (Max/Min/Avg.),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Exit Rule/Horizontal/F-Stack 1/F-Stack 2/EMA 200) [$],Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
TRENDPULSE,"AAPL, Long, 2024-07-31 (Price: 222.08)",2025-12-18 (Price: 272.19) (Today),"22.56%, 1.4 year","100.0%, Past 20 years, 20","Monthly, is CONFIRMED on 2024-07-31",Already confirmed,"2025-12-18 (Price: 272.19), 22.56% above",1.4 year,No Information,No Information,No Information,No Information,No Information,29.23% above/22.56% above/22.56% above,49.66%/12.62%/21.67%,"-0.0%, 40.56%",2.5 years/5.1 months/10.5 months,2028-02-24/2025-03-09/2025-10-30,17.77%,21.49%,-3.72%,2.41,1.03,323.0598/270.2047/323.37/No Horizontal Resistance/294.7231/309.0801/No EMA 200 Target,170.33/136.9225/189.8723/119.0319/No F-Track Level/No F-Track Level/189.12,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
TRENDPULSE,"CNQ.TO, Long, 2024-04-07 (Price: 55.16)",2025-12-18 (Price: 43.41) (Today),"-21.3%, 1.7 year","95.45%, Past 10 years, 22","Weekly, is CONFIRMED on 2024-04-05",Already confirmed,"2025-12-18 (Price: 43.41), 21.3% below",1.7 year,No Information,No Information,No Information,No Information,No Information,13.86% below/21.3% below/21.3% below,19.11%/1.41%/7.08%,"22.31%, 71.02%",3.5 months/28 days/1.8 month,2024-09-06/2024-05-17/2024-06-24,2.78%,3.8%,-1.02%,0.61,0.23,56.3128/59.0653/64.58/No Horizontal Resistance/65.8353/68.6522/No EMA 200 Target,40.81/13.9251/48.4386/46.0303/No F-Track Level/No F-Track Level/43.33,95.21%/146/0 days (Across ALL Assets),81.88%/276/0 days (Across ALL Assets)
TRENDPULSE,"^BVSP, Long, 2023-12-31 (Price: 134185.0)",2025-12-18 (Price: 157923.3438) (Today),"17.69%, 2 years","88.89%, Past 20 years, 9","Monthly, is CONFIRMED on 2023-12-31",Already confirmed,"2025-12-18 (Price: 157923.3438), 17.69% above",2 years,No Information,No Information,No Information,No Information,No Information,24.03% above/17.69% above/17.69% above,14.35%/2.63%/9.45%,"18.7%, 34.07%",3.3 years/8.1 months/1.9 year,2028-09-15/2024-12-16/2026-09-16,6.15%,6.78%,-0.63%,0.48,0.36,148462.284/146865.4825/161963.8/No Horizontal Resistance/173653.968/192289.6/No EMA 200 Target,101882.0/90496.5/121313.6/110617.73/No F-Track Level/No F-Track Level/115493.12,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
TRENDPULSE,"GILD, Long, 2022-12-31 (Price: 85.85)",2025-12-18 (Price: 121.47) (Today),"41.49%, 3 years","100.0%, Past 33 years, 7","Quarterly, is CONFIRMED on 2022-12-31",Already confirmed,"2025-12-18 (Price: 121.47), 41.49% above",3 years,No Information,No Information,No Information,No Information,No Information,96.9% above/42.47% above/41.49% above,48.53%/11.57%/42.07%,"-0.0%, 24.28%",3 years/1.5 year/2.3 years,2027-04-13/2025-02-20/2026-04-11,9.69%,12.1%,-2.41%,1.59,0.53,107.2181/121.9671/90.9/No Horizontal Resistance/123.4541/140.4376/No EMA 200 Target,58.26/56.99/75.3922/65.1312/No F-Track Level/No F-Track Level/67.59,88.89%/9/0 days (Across ALL Assets),100.0%/1/0 days (Across ALL Assets)
FRACTAL TRACK,"AAPL, Long, 2025-12-18 (Price: 272.19)",No Exit Yet,"0.0%, 0 days","100.0%, Past 45 years, 5","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 169.21 prior to 2025-12-31,"2025-12-18 (Price: 272.19), 0.0% below",0 days,No Information,No Information,No Information,"38.2% (Price: 169.2862), 60.79% above, Upmove Bounce Back","2016-06-30 (Price: 22.3675), 2024-12-31 (Price: 260.1)",No Information,37.72%/33.07%/35.65%,"-0.0%, 10.93%",1 year/9.1 months/10.6 months,2027-05-23/2027-01-17/2027-03-23,12.11%,12.37%,-0.26%,1.91,0.56,390.6199/369.2257/414.83/No Horizontal Resistance/297.1089/321.9834/No EMA 200 Target,23.9/136.57/248.4166/236.3611/260.3676/243.0054/229.72,93.33%/15/0 days (Across ALL Assets),77.78%/9/0 days (Across ALL Assets)
FRACTAL TRACK,"HDB, Long, 2025-12-18 (Price: 35.15)",No Exit Yet,"0.0%, 0 days","88.89%, Past 25 years, 9","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 33.78 prior to 2025-12-31,"2025-12-18 (Price: 35.15), 0.0% below",0 days,No Information,No Information,No Information,"38.2% (Price: 34.562), 1.7% above, Upmove Bounce Back","2024-02-29 (Price: 26.08), 2025-07-31 (Price: 39.805)",No Information,26.63%/20.05%/23.77%,"32.26%, 39.31%",3.3 years/4.1 months/1.4 year,2030-09-03/2026-06-12/2027-12-16,8.78%,11.88%,-3.1%,0.83,0.59,40.7635/43.5052/43.38/39.3812/45.6752/50.9526/35.92,26.75/25.6925/29.7659/26.539/34.562/32.9425/No EMA 200 Support,84.62%/39/0 days (Across ALL Assets),68.29%/82/0 days (Across ALL Assets)
FRACTAL TRACK,"CVS, Long, 2025-12-18 (Price: 77.79)",No Exit Yet,"0.0%, 0 days","90.91%, Past 20 years, 11","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 74.14 prior to 2025-12-19,"2025-12-18 (Price: 77.79), 0.0% below",0 days,No Information,No Information,No Information,"23.66% (Price: 75.3098), 3.29% above, Upmove Bounce Back","2024-12-29 (Price: 43.56), 2025-11-02 (Price: 85.15)",No Information,19.47%/0.13%/12.94%,"6.64%, 50.05%",6.2 years/2.1 months/2.3 years,2034-10-24/2026-03-19/2029-03-29,4.71%,3.7%,1.01%,0.98,0.17,78.7546/87.856/102.74/106.045/119.2488/124.7126/No EMA 200 Target,75.63/58.425/74.001/62.2235/No support/No support/70.32,98.94%/94/0 days (Across ALL Assets),62.9%/124/0 days (Across ALL Assets)
FRACTAL TRACK,"TCS.NS, Long, 2025-12-18 (Price: 3280.8)",No Exit Yet,"0.0%, 0 days","87.5%, Past 21 years, 8","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 2866.6001 prior to 2025-12-31,"2025-12-18 (Price: 3280.8), 0.0% below",0 days,No Information,No Information,No Information,"50% (Price: 2809.1), 16.79% above, Upmove Bounce Back","2016-11-30 (Price: 1025.95), 2024-08-31 (Price: 4592.25)",No Information,26.36%/7.31%/19.71%,"10.18%, 12.85%",1.3 year/3 months/8.3 months,2027-10-26/2026-04-27/2026-12-13,7.28%,13.73%,-6.45%,0.82,0.62,3415.3128/3927.4457/5420.58/4543.575/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,2888.4/2923.4601/No F-Stack Support/No F-Stack Support/No support/3116.0412/3254.96,84.62%/39/0 days (Across ALL Assets),68.29%/82/0 days (Across ALL Assets)
FRACTAL TRACK,"FPH.NZ, Long, 2025-12-18 (Price: 36.91)",No Exit Yet,"0.0%, 0 days","85.71%, Past 24 years, 7","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 34.75 prior to 2025-12-31,"2025-12-18 (Price: 36.91), 0.0% below",0 days,No Information,No Information,No Information,"23.66% (Price: 34.9549), 5.59% above, Upmove Bounce Back","2023-10-31 (Price: 20.29), 2025-01-31 (Price: 39.5)",No Information,22.73%/20.64%/21.31%,"10.15%, 45.89%",6.4 years/4 months/3.3 years,2035-02-06/2026-06-09/2030-09-03,4.68%,9.29%,-4.61%,0.75,0.49,46.0046/44.7755/48.44/39.1438/40.9296/48.5677/No EMA 200 Target,33.54/22.5167/30.9793/26.1935/35.1507/31.8879/36.28,84.62%/39/0 days (Across ALL Assets),68.29%/82/0 days (Across ALL Assets)
FRACTAL TRACK,"SUM.NZ, Long, 2025-12-18 (Price: 12.15)",No Exit Yet,"0.0%, 0 days","100.0%, Past 14 years, 4","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 10.5 prior to 2025-12-31,"2025-12-18 (Price: 12.15), 0.0% below",0 days,No Information,No Information,No Information,"50% (Price: 10.74), 13.13% above, Upmove Bounce Back","2023-06-30 (Price: 8.04), 2024-12-31 (Price: 13.44)",No Information,48.88%/41.01%/44.94%,"-0.0%, 38.76%",1.3 year/1 year/1.1 year,2027-10-26/2027-05-23/2027-07-14,11.55%,11.73%,-0.18%,0.86,0.59,12.4732/17.6102/15.39/13.345/16.7981/18.5763/No EMA 200 Target,8.8/9.1367/11.1928/8.9354/No support/11.3772/11.42,93.33%/15/0 days (Across ALL Assets),77.78%/9/0 days (Across ALL Assets)
DELTADRIFT,"PG, Long, 2025-12-18 (Price: 145.52)",No Exit Yet,"0.0%, 0 days","100.0%, Past 15 years, 5","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < nan or > 146.9136 prior to 2025-12-19,"2025-12-18 (Price: 145.52), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,No Information,9.64%/3.16%/5.41%,"0%, 10.64%",6.8 months/7 days/2 months,2026-10-09/2025-12-28/2026-03-14,7.35%,3.94%,3.41%,1.98,0.16,153.771/153.3926/153.58/179.4533/198.7009/220.9395/157.24,142.84/121.86/128.0678/119.7966/144.4315/134.6455/No EMA 200 Support,96.88%/32/0 days (Across ALL Assets),88.57%/105/0 days (Across ALL Assets)
TRENDPULSE,"SOXX, Long, 2025-12-18 (Price: 292.04)",No Exit Yet,"0.0%, 0 days","100.0%, Past 24 years, 7","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 269.38 prior to 2025-12-31,"2025-12-18 (Price: 292.04), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,0.0% below/7.83% above/0.0% below,74.51%/31.99%/47.75%,"-0.0%, 41.23%",3.3 years/1.3 year/1.9 year,2030-09-03/2027-10-26/2028-09-03,16.0%,8.74%,7.26%,0.66,0.45,389.6982/431.4891/448.85/No Horizontal Resistance/320.8469/358.5021/No EMA 200 Target,106.24/110.475/267.2317/244.4067/277.3551/252.7767/241.52,88.89%/9/0 days (Across ALL Assets),100.0%/1/0 days (Across ALL Assets)
TRENDPULSE,"RHHBY, Long, 2025-12-18 (Price: 50.28)",No Exit Yet,"0.0%, 0 days","87.5%, Past 10 years, 32","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 50.25 prior to 2025-12-19,"2025-12-18 (Price: 50.28), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,0.48% above/0.0% below/0.0% below,18.53%/3.11%/9.28%,"21.59%, 44.18%",1.2 year/1.2 month/4.5 months,2027-09-04/2026-02-08/2026-07-01,3.03%,4.77%,-1.74%,0.42,0.23,52.1957/54.946/56.18/52.46/52.5578/54.7393/No EMA 200 Target,38.23/34.5167/44.2574/33.9225/46.0253/42.8207/41.91,95.21%/146/0 days (Across ALL Assets),81.88%/276/0 days (Across ALL Assets)
TRENDPULSE,"FBU.NZ, Long, 2025-12-18 (Price: 3.65)",No Exit Yet,"0.0%, 0 days","88.89%, Past 10 years, 18","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 3.63 prior to 2025-12-19,"2025-12-18 (Price: 3.65), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,0.27% above/0.0% below/0.0% below,5.66%/3.22%/4.85%,"41.61%, 51.08%",1.1 year/3.5 months/10 months,2027-07-14/2026-05-19/2027-02-25,-4.06%,-3.73%,-0.33%,-0.25,-0.19,3.5336/3.827/3.96/7.985/12.6329/13.7816/No EMA 200 Target,2.94/2.82/No F-Stack Support/No F-Stack Support/No support/No support/3.21,95.21%/146/0 days (Across ALL Assets),81.88%/276/0 days (Across ALL Assets)
TRENDPULSE,"FBU.NZ, Long, 2025-12-18 (Price: 3.65)",No Exit Yet,"0.0%, 0 days","100.0%, Past 20 years, 10","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 3.28 prior to 2025-12-31,"2025-12-18 (Price: 3.65), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,11.96% above/8.96% above/0.0% below,27.18%/11.21%/20.88%,"-0.0%, 49.28%",6.1 months/5 months/5.3 months,2026-09-09/2026-07-23/2026-08-05,5.5%,0.69%,4.81%,1.23,0.0,4.2647/4.4121/5.82/7.985/12.6329/13.7816/No EMA 200 Target,2.83/2.82/No F-Stack Support/No F-Stack Support/No support/No support/3.21,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
TRENDPULSE,"MFT.NZ, Long, 2025-12-18 (Price: 67.75)",No Exit Yet,"0.0%, 0 days","92.86%, Past 20 years, 14","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 67.06 prior to 2025-12-31,"2025-12-18 (Price: 67.75), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,0.0% below/0.0% below/0.0% below,38.76%/5.7%/13.28%,"24.41%, 40.93%",1.8 year/5 months/8.5 months,2028-07-13/2026-07-23/2026-12-22,9.96%,11.66%,-1.7%,0.82,0.67,105.0396/76.7472/68.8/85.45/101.7951/111.6887/No EMA 200 Target,55.51/55.185/65.1894/42.5658/No support/No support/63.83,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
TRENDPULSE,"BDGI.TO, Long, 2025-12-18 (Price: 74.12)",No Exit Yet,"0.0%, 0 days","100.0%, Past 33 years, 6","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 61.31 prior to 2025-12-31,"2025-12-18 (Price: 74.12), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,20.76% above/0.0% below/0.0% below,227.42%/21.67%/158.83%,"-0.0%, 36.34%",1.8 year/1.3 year/1.6 year,2028-07-13/2027-10-26/2028-03-31,16.49%,8.5%,7.99%,0.7,0.42,152.8873/191.8448/99.59/No Horizontal Resistance/87.1484/97.3919/No EMA 200 Target,26.66/24.32/73.041/66.9303/68.5456/61.8935/54.26,88.89%/9/0 days (Across ALL Assets),100.0%/1/0 days (Across ALL Assets)
FRACTAL TRACK,"NFLX, Short, 2025-12-18 (Price: 94.0)",No Exit Yet,"-0.0%, 0 days","100.0%, Past 23 years, 6","Quarterly, is CONFIRMED on 2025-12-18",No Cancellation Possible,"2025-12-18 (Price: 94.0), 0.0% below",0 days,No Information,No Information,No Information,"23.66% (Price: 106.2331), 11.52% below, Upmove Break Below","2022-06-30 (Price: 16.271), 2025-06-30 (Price: 134.115)",No Information,53.32%/10.52%/29.48%,"0.0%, 53.32%",3.1 months/3 months/3 months,2026-05-01/2026-04-27/2026-04-27,11.77%,5.5%,6.27%,1.3,0.88,184.5972/66.2888/23.29/34.8663/77.3488/70.5306/No EMA 200 Target,No support/34.8663/77.3488/70.5306/89.0986/75.193/No support,75.0%/4/0 days (Across ALL Assets),57.14%/14/0 days (Across ALL Assets)
FRACTAL TRACK,"UBER, Short, 2025-12-18 (Price: 79.69)",No Exit Yet,"-0.0%, 0 days","90.0%, Past 6 years, 10","Weekly, was CONFIRMED on 2025-12-16",No Cancellation Possible,"2025-12-18 (Price: 79.69), 0.0% below",0 days,No Information,No Information,No Information,"23.66% (Price: 82.5663), 3.48% below, Upmove Break Below","2022-07-03 (Price: 19.895), 2025-09-28 (Price: 101.99)",No Information,11.18%/4.08%/7.12%,"16.62%, 11.18%",21 days/7 days/11 days,2026-01-17/2025-12-28/2026-01-02,12.48%,5.2%,7.28%,0.51,0.43,79.3394/74.0161/30.43/34.6025/71.0872/363.4563/No EMA 200 Target,No support/34.6025/71.0872/No support/70.6297/60.9425/No support,100.0%/1/0 days (Across ALL Assets),43.75%/16/0 days (Across ALL Assets)
FRACTAL TRACK,"SFTBY, Short, 2025-12-18 (Price: 52.5)",No Exit Yet,"-0.0%, 0 days","100.0%, Past 13 years, 4","Quarterly, was CONFIRMED on None",No Cancellation Possible,"2025-12-18 (Price: 52.5), 0.0% below",0 days,No Information,No Information,No Information,"50.0% (Price: 53.39), 1.67% below, Upmove Break Below","2022-06-30 (Price: 16.78), 2025-12-18 (Price: 90.0)",No Information,18.34%/16.72%/17.41%,"0.0%, 18.34%",3.1 months/3.1 months/3.1 months,2026-05-01/2026-05-01/2026-05-01,12.53%,5.4%,7.13%,1.47,0.38,47.1713/43.3597/8.57/16.82/48.0625/43.9946/44.82,No support/16.82/48.0625/43.9946/No support/44.75/No EMA 200 Support,75.0%/4/0 days (Across ALL Assets),57.14%/14/0 days (Across ALL Assets)
FRACTAL TRACK,"AMD, Short, 2025-12-02 (Price: 215.24)",2025-12-15 (Price: 207.58),"3.56%, 13 days","85.0%, Past 5 years, 40","Daily, was CONFIRMED on 2025-12-02",Already confirmed,"2025-12-18 (Price: 201.06), 6.59% below",16 days,No Information,No Information,No Information,"38.2% (Price: 222.0575), 9.46% below, Upmove Break Below","2025-09-08 (Price: 149.22), 2025-10-29 (Price: 267.08)",No Information,8.59%/0.06%/4.31%,"24.21%, 11.06%",1.8 month/1 day/8 days,2026-02-18/2025-12-03/2025-12-13,20.24%,5.1%,15.14%,0.39,0.6,214.379/205.9632/144.52/72.6533/187.3421/170.075/158.03,No support/72.6533/187.3421/170.075/No F-Track Level/No F-Track Level/No EMA 200 Support,66.67%/9/0 days (Across ALL Assets),43.52%/108/0 days (Across ALL Assets)
TRENDPULSE,"NVO, Short, 2025-11-30 (Price: 49.35)",No Exit Yet,"3.53%, 18 days","100.0%, Past 20 years, 6","Monthly, is CONFIRMED on 2025-11-30",Already confirmed,"2025-12-18 (Price: 47.61), 3.53% below",18 days,No Information,No Information,No Information,No Information,No Information,3.74% below/5.87% above/3.53% below,15.1%/15.1%/15.1%,"0.0%, 34.17%",5 months/5 months/5 months,2026-07-05/2026-07-05/2026-07-05,3.32%,5.5%,-2.18%,0.43,0.53,48.6147/41.8982/46.91/45.4025/45.3824/37.3162/No EMA 200 Target,No support/45.4025/45.3824/37.3162/No F-Track Level/No F-Track Level/No support,100.0%/1/0 days (Across ALL Assets),0.0%/7/0 days (Across ALL Assets)
FRACTAL TRACK,"META, Short, 2025-11-30 (Price: 647.95)",No Exit Yet,"-2.55%, 18 days","100.0%, Past 13 years, 4","Monthly, was CONFIRMED on 2025-11-30",Already confirmed,"2025-12-18 (Price: 664.45), 2.55% above",18 days,No Information,No Information,No Information,"23.66% (Price: 628.6993), 5.69% above, Upmove Break Below","2022-11-30 (Price: 88.09), 2025-08-31 (Price: 796.25)",No Information,32.63%/3.19%/14.4%,"0.0%, 32.63%",3.1 months/28 days/1.7 month,2026-04-13/2026-01-09/2026-02-11,10.6%,5.4%,5.2%,0.76,0.8,559.6344/554.6452/223.05/280.19/556.264/2054.9119/No EMA 200 Target,No support/280.19/556.264/No support/No F-Track Level/No F-Track Level/No support,85.71%/7/0 days (Across ALL Assets),36.84%/19/0 days (Across ALL Assets)
FRACTAL TRACK,"KWEB, Short, 2025-11-30 (Price: 37.57)",2025-12-18 (Price: 36.19) (Today),"3.67%, 18 days","85.71%, Past 12 years, 7","Monthly, was CONFIRMED on 2025-11-30",Already confirmed,"2025-12-18 (Price: 36.19), 3.67% below",18 days,No Information,No Information,No Information,"23.66% (Price: 37.1791), 2.66% below, Upmove Break Below","2022-10-31 (Price: 17.22), 2025-10-31 (Price: 43.365)",No Information,10.4%/3.11%/7.13%,"19.33%, 16.82%",3.1 months/1 month/1.6 month,2026-04-13/2026-01-12/2026-02-07,5.83%,5.4%,0.43%,0.25,0.12,34.3991/34.8913/21.88/24.5062/No F-Stack Support/No F-Stack Support/36.45,No support/24.5062/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Support,85.71%/7/0 days (Across ALL Assets),36.84%/19/0 days (Across ALL Assets)
FRACTAL TRACK,"UBER, Short, 2025-11-23 (Price: 83.87)",2025-12-18 (Price: 79.69) (Today),"4.98%, 25 days","90.0%, Past 6 years, 10","Weekly, was CONFIRMED on 2025-11-23",Already confirmed,"2025-12-18 (Price: 79.69), 4.98% below",25 days,No Information,No Information,No Information,"38.2% (Price: 83.9787), 5.11% below, Upmove Break Below","2024-08-11 (Price: 54.84), 2025-09-28 (Price: 101.99)",No Information,11.18%/4.08%/7.12%,"16.62%, 11.18%",21 days/7 days/11 days,2025-12-23/2025-12-03/2025-12-08,12.48%,5.2%,7.28%,0.51,0.43,83.501/77.8985/55.58/34.6025/75.9736/63.3753/No EMA 200 Target,No support/34.6025/75.9736/63.3753/No F-Track Level/No F-Track Level/No support,100.0%/1/0 days (Across ALL Assets),43.75%/16/0 days (Across ALL Assets)
TRENDPULSE,"PFE, Short, 2024-03-31 (Price: 27.75)",2025-12-18 (Price: 25.04) (Today),"9.77%, 1.7 year","100.0%, Past 48 years, 5","Quarterly, is CONFIRMED on 2024-03-31",Already confirmed,"2025-12-18 (Price: 25.04), 9.77% below",1.7 year,No Information,No Information,No Information,No Information,No Information,13.03% below/11.83% below/9.77% below,28.35%/7.35%/17.85%,"0.0%, 34.93%",1.7 year/1.3 year/1.5 year,2026-09-03/2026-02-06/2026-05-22,5.58%,5.5%,0.08%,0.53,0.21,25.863/22.7966/18.85/26.1058/21.508/20.5265/No EMA 200 Target,No support/26.1058/21.508/20.5265/No F-Track Level/No F-Track Level/No support,100.0%/1/0 days (Across ALL Assets),No Data (Across ALL Assets)
FRACTAL TRACK,"C6L.SI, Short, 2025-12-18 (Price: 6.31)",No Exit Yet,"-0.0%, 0 days","92.86%, Past 40 years, 14","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price > 7.63 prior to 2025-12-31,"2025-12-18 (Price: 6.31), 0.0% below",0 days,No Information,No Information,No Information,"78.6% (Price: 7.5813), 16.77% below, Upmove Break Below","2023-06-30 (Price: 6.44), 2024-08-31 (Price: 6.4)",No Information,13.97%/3.18%/6.42%,"3.38%, 13.97%",3.1 months/1 month/1.7 month,2026-05-01/2026-01-30/2026-03-01,8.07%,5.5%,2.57%,1.46,-0.19,5.886/5.9049/6.29/4.7975/No F-Stack Support/No F-Stack Support/No EMA 200 Target,No support/4.7975/No F-Stack Support/No F-Stack Support/No support/No support/No support,85.71%/7/0 days (Across ALL Assets),36.84%/19/0 days (Across ALL Assets)
