Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Current Trading Date/Price[$], Current Price vs Signal",Trading Days between Signal and Current Date,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Best/Worst/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max./Min./Avg.),Target Exit Date (Farthest./Earliest./Avg.),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Exit Rule/Horizontal/F-Stack 1/F-Stack 2) [$],Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2) [$],Moving Average (50-days/200-days),Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
TRENDPULSE,"SLV, Long, 2025-07-31 (Price: 33.32)",2025-11-07 (Price: 43.92) (Today),"31.81%, 71 days","72.22%, Past 20 years, 18","Monthly, is CONFIRMED on 2025-07-31",Already confirmed,"2025-11-07 (Price: 43.92), 31.81% above",71 days,No Information,No Information,No Information,No Information,No Information,33.86% above/32.13% above/31.81% above,30.37%/2.87%/19.11%,"54.87%, 60.6%",522 days/87 days/231 days,2027-08-26/2025-12-04/2026-06-30,3.89%,5.98%,-2.09%,0.2,0.22,36.0589/39.6875/37.48/No Horizontal Resistance/47.5817/54.635,26.33/18.99/31.6598/28.4154/No F-Track Level/No F-Track Level,33.01/29.96,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"AMD, Long, 2025-07-31 (Price: 176.31)",2025-11-07 (Price: 233.54) (Today),"32.46%, 71 days","100.0%, Past 20 years, 21","Monthly, is CONFIRMED on 2025-07-31",Already confirmed,"2025-11-07 (Price: 233.54), 32.46% above",71 days,No Information,No Information,No Information,No Information,No Information,110.91% above/62.0% above/32.46% above,190.68%/42.09%/96.91%,"-0.0%, 58.95%",653 days/109 days/254 days,2028-03-02/2026-01-04/2026-08-02,29.08%,11.7%,17.38%,1.47,0.49,279.9274/347.172/178.82/No Horizontal Resistance/219.0648/251.3512,97.35/73.114/170.075/140.6278/No F-Track Level/No F-Track Level,136.59/123.49,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"BAC, Long, 2025-07-31 (Price: 47.27)",2025-11-07 (Price: 53.2) (Today),"12.54%, 71 days","75.0%, Past 20 years, 16","Monthly, is CONFIRMED on 2025-07-31",Already confirmed,"2025-11-07 (Price: 53.2), 12.54% above",71 days,No Information,No Information,No Information,No Information,No Information,20.55% above/10.93% above/12.54% above,30.69%/9.64%/20.1%,"25.08%, 44.87%",412 days/88 days/206 days,2027-03-19/2025-12-05/2026-05-25,4.84%,3.94%,0.9%,0.33,0.19,52.673/56.7713/52.62/48.715/No Next Fib Ext/No Next Fib Ext,26.34/29.49/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level,46.1/44.14,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"BDGI.TO, Long, 2025-07-31 (Price: 52.29)",2025-11-07 (Price: 72.95) (Today),"39.51%, 71 days","89.66%, Past 20 years, 29","Monthly, is CONFIRMED on 2025-07-31",Already confirmed,"2025-11-07 (Price: 72.95), 39.51% above",71 days,No Information,No Information,No Information,No Information,No Information,63.53% above/50.04% above/39.51% above,159.21%/3.87%/50.82%,"37.81%, 54.03%",413 days/106 days/179 days,2027-03-21/2025-12-31/2026-04-16,17.99%,19.81%,-1.82%,0.67,0.65,79.3187/78.8638/64.4/No Horizontal Resistance/50.7492/58.5532,35.88/24.32/46.0323/42.8299/No F-Track Level/No F-Track Level,48.55/41.26,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"EFN.TO, Long, 2025-07-31 (Price: 36.04)",2025-11-07 (Price: 36.81) (Today),"2.14%, 71 days","80.0%, Past 20 years, 10","Monthly, is CONFIRMED on 2025-07-31",Already confirmed,"2025-11-07 (Price: 36.81), 2.14% above",71 days,No Information,No Information,No Information,No Information,No Information,7.92% above/2.14% above/2.14% above,38.62%/14.85%/28.42%,"56.02%, 79.06%",500 days/130 days/316 days,2027-07-25/2026-02-04/2026-10-31,5.85%,15.7%,-9.85%,0.22,0.57,39.2728/46.2826/50.92/No Horizontal Resistance/45.1741/70.5281,11.47/11.7733/29.5041/177.9303/No F-Track Level/No F-Track Level,33.96/30.37,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"TRI.TO, Long, 2025-07-31 (Price: 278.08)",2025-11-07 (Price: 192.99) (Today),"-30.6%, 71 days","100.0%, Past 20 years, 9","Monthly, is CONFIRMED on 2025-07-31",Already confirmed,"2025-11-07 (Price: 192.99), 30.6% below",71 days,No Information,No Information,No Information,No Information,No Information,29.52% below/30.13% below/30.6% below,32.32%/6.96%/20.49%,"-0.0%, 18.1%",413 days/109 days/220 days,2027-03-21/2026-01-04/2026-06-14,18.05%,10.32%,7.73%,1.22,0.45,304.581/335.0586/362.56/No Horizontal Resistance/293.2329/455.2123,166.11/117.9612/193.124/131.2534/No F-Track Level/No F-Track Level,272.78/249.41,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"DBC, Long, 2025-07-29 (Price: 22.69)",2025-11-07 (Price: 22.9) (Today),"0.93%, 73 days","85.71%, Past 4 years, 21","Daily, is CONFIRMED on 2025-07-29",Already confirmed,"2025-11-07 (Price: 22.9), 0.93% above",73 days,No Information,No Information,No Information,No Information,No Information,2.23% above/0.93% above/0.93% above,5.33%/1.09%/2.64%,"7.94%, 13.15%",71 days/4 days/19 days,2025-11-08/2025-08-03/2025-08-25,11.28%,6.28%,5.0%,0.33,0.21,23.112/23.289/23.69/28.58/61.3269/86.3141,22.17/19.55/22.4363/93.8694/No F-Track Level/No F-Track Level,22.0/21.98,88.26%/298/30 days (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
BASELINEDIVERGENCE,"HDFCBANK.NS, Long, 2025-07-27 (Price: 1002.3)",2025-11-07 (Price: 982.3) (Today),"-2.0%, 74 days","86.21%, Past 10 years, 29","Weekly, was CONFIRMED on 2025-07-27",Already confirmed,"2025-11-07 (Price: 982.3), 2.0% below",74 days,No Information,"^NSEI, Normal Case",No Information,No Information,No Information,No Information,11.87%/0.05%/6.52%,"1.95%, 12.56%",100 days/44 days/66 days,2025-12-18/2025-09-28/2025-10-30,59.88%,13.58%,46.3%,1.19,0.56,1105.6371/1067.65/1263.3223/No Horizontal Resistance/1263.3223/2016.6114,818.38/640.9/797.7641/510.0332/No F-Track Level/No F-Track Level,974.21/943.32,88.89%/27/87 days (Across ALL Assets),85.45%/55/76 days (Across ALL Assets)
BASELINEDIVERGENCE,"HDFCBANK.NS, Long, 2025-07-27 (Price: 1002.3)",2025-11-06 (Price: 985.25) (Today),"-1.7%, 73 days","86.21%, Past 10 years, 29","Weekly, was CONFIRMED on 2025-07-27",Already confirmed,"2025-11-06 (Price: 985.25), 1.7% below",73 days,No Information,"^NSEI, Normal Case",No Information,No Information,No Information,No Information,11.87%/0.05%/6.52%,"1.95%, 12.56%",100 days/44 days/66 days,2025-12-18/2025-09-28/2025-10-30,59.88%,13.58%,46.3%,1.19,0.56,1105.6371/1067.65/1263.3223/No Horizontal Resistance/1263.3223/2016.6114,818.38/640.9/797.7641/510.0332/No F-Track Level/No F-Track Level,974.21/942.52,88.89%/27/87 days (Across ALL Assets),85.45%/55/76 days (Across ALL Assets)
TRENDPULSE,"GNE.NZ, Long, 2025-07-20 (Price: 2.38)",2025-11-07 (Price: 2.52) (Today),"5.88%, 79 days","86.96%, Past 10 years, 23","Weekly, is CONFIRMED on 2025-07-18",Already confirmed,"2025-11-07 (Price: 2.52), 5.88% above",79 days,No Information,No Information,No Information,No Information,No Information,6.78% above/5.88% above/5.88% above,9.3%/0.78%/5.31%,"22.37%, 34.69%",309 days/19 days/101 days,2026-10-10/2025-08-16/2025-12-13,5.76%,3.37%,2.39%,0.38,0.06,2.4892/2.5064/2.54/3.575/No Next Fib Ext/No Next Fib Ext,2.14/2.0733/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level,2.3/2.22,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"PFE, Long, 2025-07-13 (Price: 25.65)",2025-11-07 (Price: 24.43) (Today),"-4.76%, 84 days","80.56%, Past 10 years, 36","Weekly, is CONFIRMED on 2025-07-11",Already confirmed,"2025-11-07 (Price: 24.43), 4.76% below",84 days,No Information,No Information,No Information,No Information,No Information,3.74% below/4.64% below/4.76% below,20.77%/1.93%/7.05%,"41.05%, 50.99%",304 days/19 days/71 days,2026-09-26/2025-08-09/2025-10-23,4.98%,2.87%,2.11%,0.23,0.04,26.4092/27.4583/27.4/55.39/66.4672/73.1352,21.91/25.244/21.508/20.5265/No F-Track Level/No F-Track Level,23.89/25.65,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"EURUSD=X, Long, 2025-07-06 (Price: 1.1771)",2025-11-07 (Price: 1.1569) (Today),"-1.72%, 89 days","88.57%, Past 10 years, 35","Weekly, is CONFIRMED on 2025-07-04",Already confirmed,"2025-11-07 (Price: 1.1569), 1.72% below",89 days,No Information,No Information,No Information,No Information,No Information,1.05% below/1.85% below/1.72% below,5.31%/0.82%/2.41%,"13.11%, 20.04%",319 days/19 days/71 days,2026-10-11/2025-08-02/2025-10-16,3.88%,-1.08%,4.95%,0.46,-0.67,1.1903/1.2055/1.23/1.2286/1.6296/1.7649,1.03/1.0069/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level,1.14/1.09,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"HDB, Long, 2025-06-30 (Price: 38.335)",2025-11-07 (Price: 35.81) (Today),"-6.59%, 94 days","100.0%, Past 25 years, 6","Quarterly, is CONFIRMED on 2025-06-30",Already confirmed,"2025-11-07 (Price: 35.81), 6.59% below",94 days,No Information,No Information,No Information,No Information,No Information,7.8% above/5.71% below/6.59% below,63.19%/27.72%/46.13%,"-0.0%, 15.59%",718 days/456 days/587 days,2028-05-04/2027-04-21/2027-10-28,19.68%,17.43%,2.25%,1.57,0.58,47.0677/56.0189/39.66/38.8512/40.717/47.4928,19.23/25.6925/32.7076/21.1884/No F-Track Level/No F-Track Level,37.0/32.86,86.67%/15/609 days (Across ALL Assets),100.0%/1/155 days (Across ALL Assets)
TRENDPULSE,"GLD, Long, 2025-06-30 (Price: 304.83)",2025-11-07 (Price: 368.31) (Today),"20.82%, 94 days","100.0%, Past 20 years, 4","Quarterly, is CONFIRMED on 2025-06-30",Already confirmed,"2025-11-07 (Price: 368.31), 20.82% above",94 days,No Information,No Information,No Information,No Information,No Information,27.82% above/25.98% above/20.82% above,33.06%/15.19%/24.12%,"-0.0%, 10.36%",586 days/392 days/489 days,2027-10-26/2027-01-18/2027-06-08,10.81%,10.5%,0.31%,0.74,0.5,359.6994/378.355/413.54/No Horizontal Resistance/424.4974/624.146,154.67/150.8/301.1087/224.8487/No F-Track Level/No F-Track Level,306.13/268.69,86.67%/15/609 days (Across ALL Assets),100.0%/1/155 days (Across ALL Assets)
TRENDPULSE,"GDX, Long, 2025-06-30 (Price: 52.06)",2025-11-07 (Price: 72.55) (Today),"39.36%, 94 days","100.0%, Past 19 years, 4","Quarterly, is CONFIRMED on 2025-06-30",Already confirmed,"2025-11-07 (Price: 72.55), 39.36% above",94 days,No Information,No Information,No Information,No Information,No Information,57.82% above/39.73% above/39.36% above,44.96%/44.96%/44.96%,"-0.0%, 21.31%",522 days/522 days/522 days,2027-07-26/2027-07-26/2027-07-26,19.89%,3.19%,16.7%,0.53,0.13,72.2645/75.4662/67.96/No Horizontal Resistance/72.73/88.5521,24.12/25.645/50.0225/36.1563/No F-Track Level/No F-Track Level,50.42/42.59,86.67%/15/609 days (Across ALL Assets),100.0%/1/155 days (Across ALL Assets)
TRENDPULSE,"JETS, Long, 2025-06-30 (Price: 22.97)",2025-11-07 (Price: 25.24) (Today),"9.88%, 94 days","80.0%, Past 20 years, 5","Monthly, is CONFIRMED on 2025-06-30",Already confirmed,"2025-11-07 (Price: 25.24), 9.88% above",94 days,No Information,No Information,No Information,No Information,No Information,11.09% above/10.17% above/9.88% above,7.48%/7.48%/7.48%,"3.13%, 30.25%",86 days/86 days/86 days,2025-11-01/2025-11-01/2025-11-01,2.81%,0.17%,2.64%,0.19,0.02,21.5964/24.6882/26.61/27.271/No Next Fib Ext/No Next Fib Ext,19.82/14.732/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level,21.74/22.89,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"FSF.NZ, Long, 2025-06-30 (Price: 6.58)",2025-11-07 (Price: 8.28) (Today),"25.84%, 94 days","100.0%, Past 20 years, 9","Monthly, is CONFIRMED on 2025-06-30",Already confirmed,"2025-11-07 (Price: 8.28), 25.84% above",94 days,No Information,No Information,No Information,No Information,No Information,34.63% above/29.37% above/25.84% above,44.06%/6.89%/28.09%,"-0.0%, 15.01%",370 days/130 days/226 days,2026-12-17/2026-01-04/2026-05-23,27.24%,1.15%,26.09%,1.21,-0.07,7.596/8.4283/8.67/No Horizontal Resistance/8.5311/12.0421,3.0/2.942/6.3611/26.9153/No F-Track Level/No F-Track Level,6.09/5.37,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
FRACTAL TRACK,"ASHR, Long, 2025-06-30 (Price: 27.54)",2025-11-07 (Price: 33.26) (Today),"20.77%, 94 days","100.0%, Past 12 years, 8","Monthly, was CONFIRMED on 2025-06-30",Already confirmed,"2025-11-07 (Price: 33.26), 20.77% above",94 days,No Information,No Information,No Information,"88.6% (Price: 23.1742), 43.52% above, Upmove Bounce Back","2024-02-29 (Price: 21.56), 2024-10-31 (Price: 35.72)",No Information,6.41%/6.41%/6.41%,"-0.0%, 12.65%",173 days/173 days/173 days,2026-03-07/2026-03-07/2026-03-07,9.59%,2.03%,7.56%,0.36,0.04,28.6196/29.3053/36.04/39.9467/60.2967/80.3432,25.82/23.36/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level,32.42/28.49,84.44%/45/1293 days (Across ALL Assets),76.0%/100/206 days (Across ALL Assets)
TRENDPULSE,"HDFCBANK.NS, Long, 2025-06-29 (Price: 1007.45)",2025-11-07 (Price: 982.3) (Today),"-2.5%, 94 days","100.0%, Past 10 years, 31","Weekly, is CONFIRMED on 2025-06-27",Already confirmed,"2025-11-07 (Price: 982.3), 2.5% below",94 days,No Information,No Information,No Information,No Information,No Information,0.01% below/0.79% below/2.5% below,11.89%/1.08%/5.97%,"-0.0%, 23.57%",354 days/19 days/104 days,2026-11-23/2025-07-26/2025-11-26,11.86%,15.07%,-3.2%,1.45,0.63,1071.1208/1067.5948/1152.92/No Horizontal Resistance/1263.3223/2016.6114,818.38/640.9/797.7641/510.0332/No F-Track Level/No F-Track Level,969.18/892.58,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"CSCO, Long, 2025-06-29 (Price: 68.65)",2025-11-07 (Price: 71.07) (Today),"3.53%, 94 days","95.83%, Past 10 years, 24","Weekly, is CONFIRMED on 2025-06-27",Already confirmed,"2025-11-07 (Price: 71.07), 3.53% above",94 days,No Information,No Information,No Information,No Information,No Information,7.16% above/3.53% above/3.53% above,14.42%/0.74%/5.37%,"16.99%, 36.88%",199 days/19 days/57 days,2026-04-13/2025-07-26/2025-09-19,13.41%,8.78%,4.63%,0.75,0.32,72.8582/72.3365/74.6/No Horizontal Resistance/78.7458/109.6316,54.54/40.92/68.2017/52.6706/No F-Track Level/No F-Track Level,62.22/59.3,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"COIN, Long, 2025-06-29 (Price: 353.43)",2025-11-07 (Price: 309.14) (Today),"-12.53%, 94 days","100.0%, Past 10 years, 9","Weekly, is CONFIRMED on 2025-06-27",Already confirmed,"2025-11-07 (Price: 309.14), 12.53% below",94 days,No Information,No Information,No Information,No Information,No Information,0.25% above/12.53% below/12.53% below,63.87%/2.91%/33.17%,"-0.0%, 53.28%",194 days/24 days/91 days,2026-04-05/2025-08-02/2025-11-07,63.98%,0.11%,63.87%,1.08,0.47,347.1389/470.6627/381.98/No Horizontal Resistance/359.5789/523.2877,160.55/86.505/234.936/157.903/No F-Track Level/No F-Track Level,245.45/237.22,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"USO, Long, 2025-06-22 (Price: 83.12)",2025-11-07 (Price: 71.26) (Today),"-14.27%, 99 days","87.5%, Past 10 years, 24","Weekly, is CONFIRMED on 2025-06-20",Already confirmed,"2025-11-07 (Price: 71.26), 14.27% below",99 days,No Information,No Information,No Information,No Information,No Information,11.17% below/13.41% below/14.27% below,11.52%/0.56%/5.28%,"70.35%, 78.81%",314 days/24 days/83 days,2026-09-19/2025-07-26/2025-10-20,-0.4%,-8.69%,8.29%,-0.01,-0.2,82.5382/87.5087/86.24/83.47/No Next Fib Ext/No Next Fib Ext,64.01/44.03/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level,69.26/72.76,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"CNQ.TO, Long, 2025-06-15 (Price: 45.9)",2025-11-07 (Price: 44.4) (Today),"-3.27%, 104 days","70.0%, Past 10 years, 30","Weekly, is CONFIRMED on 2025-06-13",Already confirmed,"2025-11-07 (Price: 44.4), 3.27% below",104 days,No Information,No Information,No Information,No Information,No Information,2.66% above/0.84% above/3.27% below,19.11%/1.41%/7.62%,"22.31%, 71.02%",129 days/19 days/45 days,2025-12-18/2025-07-12/2025-08-19,1.12%,5.6%,-4.49%,0.03,0.24,46.4783/49.3976/47.29/51.51/65.8353/68.6522,37.72/13.9251/41.121/33.7618/No F-Track Level/No F-Track Level,41.34/44.38,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"NOVA.F, Long, 2025-06-15 (Price: 68.5)",2025-11-07 (Price: 39.15) (Today),"-42.85%, 104 days","100.0%, Past 10 years, 24","Weekly, is CONFIRMED on 2025-06-13",Already confirmed,"2025-11-07 (Price: 39.15), 42.85% below",104 days,No Information,No Information,No Information,No Information,No Information,37.36% below/43.34% below/42.85% below,21.94%/2.36%/10.6%,"-0.0%, 9.84%",129 days/24 days/51 days,2025-12-18/2025-07-19/2025-08-27,40.73%,12.08%,28.66%,1.44,0.44,76.3227/75.761/98.2/126.5/138.0871/146.706,51.0/26.875/61.5779/44.5645/No F-Track Level/No F-Track Level,59.5/85.62,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
BASELINEDIVERGENCE,"HDFCBANK.NS, Long, 2025-06-15 (Price: 958.8)",2025-11-07 (Price: 982.3) (Today),"2.45%, 104 days","86.21%, Past 10 years, 29","Weekly, was CONFIRMED on 2025-06-15",Already confirmed,"2025-11-07 (Price: 982.3), 2.45% above",104 days,No Information,"^NSEI, Normal Case",No Information,No Information,No Information,No Information,11.87%/0.05%/6.52%,"1.95%, 12.56%",100 days/44 days/66 days,2025-11-06/2025-08-17/2025-09-18,59.88%,13.58%,46.3%,1.19,0.56,1057.6523/1021.3138/1098.0619/No Horizontal Resistance/1098.0619/1305.7899,818.38/640.9/765.1075/697.8792/No F-Track Level/No F-Track Level,974.21/943.32,88.89%/27/87 days (Across ALL Assets),85.45%/55/76 days (Across ALL Assets)
BASELINEDIVERGENCE,"HDFCBANK.NS, Long, 2025-06-15 (Price: 958.8)",2025-11-06 (Price: 985.25) (Today),"2.76%, 103 days","86.21%, Past 10 years, 29","Weekly, was CONFIRMED on 2025-06-15",Already confirmed,"2025-11-06 (Price: 985.25), 2.76% above",103 days,No Information,"^NSEI, Normal Case",No Information,No Information,No Information,No Information,11.87%/0.05%/6.52%,"1.95%, 12.56%",100 days/44 days/66 days,2025-11-06/2025-08-17/2025-09-18,59.88%,13.58%,46.3%,1.19,0.56,1057.6523/1021.3138/1098.0619/No Horizontal Resistance/1098.0619/1305.7899,818.38/640.9/765.1075/697.8792/No F-Track Level/No F-Track Level,974.21/942.52,88.89%/27/87 days (Across ALL Assets),85.45%/55/76 days (Across ALL Assets)
TRENDPULSE,"TCS.NS, Long, 2025-06-10 (Price: 3462.8999)",2025-11-07 (Price: 2991.8) (Today),"-13.6%, 108 days","96.97%, Past 4 years, 33","Daily, is CONFIRMED on 2025-06-10",Already confirmed,"2025-11-07 (Price: 2991.8), 13.6% below",108 days,No Information,No Information,No Information,No Information,No Information,11.6% below/13.6% below/13.6% below,13.38%/0.84%/4.51%,"12.98%, 25.8%",93 days/5 days/15 days,2025-10-22/2025-06-17/2025-07-01,36.95%,5.27%,31.68%,0.86,0.17,3561.5925/3619.0767/4063.59/4543.575/5142.5725/5692.579,3371.1/2911.025/3006.8346/2637.2425/No F-Track Level/No F-Track Level,3444.71/3955.18,88.26%/298/30 days (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
TRENDPULSE,"NVO, Long, 2025-06-08 (Price: 74.63)",2025-11-07 (Price: 45.68) (Today),"-38.79%, 109 days","93.33%, Past 10 years, 30","Weekly, is CONFIRMED on 2025-06-06",Already confirmed,"2025-11-07 (Price: 45.68), 38.79% below",109 days,No Information,No Information,No Information,No Information,No Information,32.18% below/38.79% below/38.79% below,21.72%/1.43%/8.14%,"16.75%, 27.09%",149 days/19 days/64 days,2026-01-09/2025-07-05/2025-09-08,16.89%,10.67%,6.22%,0.78,0.39,79.3615/80.7049/113.35/139.01/157.4212/189.8872,58.08/31.6225/70.5125/51.1046/No F-Track Level/No F-Track Level,66.39/94.1,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"CEN.NZ, Long, 2025-06-01 (Price: 9.16)",2025-11-07 (Price: 9.52) (Today),"3.93%, 114 days","100.0%, Past 10 years, 26","Weekly, is CONFIRMED on 2025-05-30",Already confirmed,"2025-11-07 (Price: 9.52), 3.93% above",114 days,No Information,No Information,No Information,No Information,No Information,3.93% above/3.93% above/3.93% above,16.04%/1.09%/5.37%,"-0.0%, 16.12%",204 days/24 days/79 days,2026-03-23/2025-07-05/2025-09-23,15.41%,3.65%,11.76%,1.66,0.08,9.5246/9.6519/9.26/No Horizontal Resistance/11.2606/15.4512,8.52/6.86/8.6706/33.2031/No F-Track Level/No F-Track Level,9.04/8.87,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"BTC-USD, Long, 2025-05-31 (Price: 104638.0938)",2025-11-07 (Price: 103424.6016) (Today),"-1.16%, 114 days","100.0%, Past 20 years, 6","Monthly, is CONFIRMED on 2025-05-31",Already confirmed,"2025-11-07 (Price: 103424.6016), 1.16% below",114 days,No Information,No Information,No Information,No Information,No Information,9.78% above/1.16% below/1.16% below,347.58%/48.3%/218.14%,"-0.0%, 15.0%",131 days/108 days/125 days,2025-12-06/2025-11-03/2025-11-28,256.42%,64.47%,191.95%,1.22,1.44,290297.4636/332895.6316/161744.31/108691.664/112399.9298/136097.3501,16547.5/18304.4229/88806.9363/81023.3741/No F-Track Level/No F-Track Level,98179.57/94736.72,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"PG, Long, 2025-05-27 (Price: 167.76)",2025-11-07 (Price: 146.98) (Today),"-12.39%, 118 days","93.75%, Past 4 years, 32","Daily, is CONFIRMED on 2025-05-27",Already confirmed,"2025-11-07 (Price: 146.98), 12.39% below",118 days,No Information,No Information,No Information,No Information,No Information,11.38% below/12.39% below/12.39% below,5.36%/1.29%/2.83%,"6.35%, 12.85%",70 days/4 days/16 days,2025-09-05/2025-06-01/2025-06-19,24.16%,3.91%,20.26%,0.76,0.08,168.7833/172.5076/170.54/179.4533/186.6499/209.3631,157.66/121.86/161.0808/140.2317/No F-Track Level/No F-Track Level,164.47/168.49,88.26%/298/30 days (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
TRENDPULSE,"KXS.TO, Long, 2025-05-18 (Price: 197.98)",2025-11-07 (Price: 177.95) (Today),"-10.12%, 124 days","80.0%, Past 10 years, 15","Weekly, is CONFIRMED on 2025-05-16",Already confirmed,"2025-11-07 (Price: 177.95), 10.12% below",124 days,No Information,No Information,No Information,No Information,No Information,7.53% below/10.12% below/10.12% below,27.78%/2.64%/12.82%,"19.41%, 30.73%",129 days/24 days/60 days,2025-11-20/2025-06-21/2025-08-12,15.69%,24.7%,-9.01%,0.48,0.8,207.7998/223.361/207.8/225.9867/222.5978/243.8843,155.11/125.3967/177.4966/151.1683/No F-Track Level/No F-Track Level,171.96/166.06,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"BRK-B, Long, 2025-05-04 (Price: 539.8)",2025-11-07 (Price: 499.06) (Today),"-7.55%, 134 days","96.77%, Past 10 years, 31","Weekly, is CONFIRMED on 2025-05-02",Already confirmed,"2025-11-07 (Price: 499.06), 7.55% below",134 days,No Information,No Information,No Information,No Information,No Information,7.55% below/7.55% below/7.55% below,11.6%/2.26%/5.43%,"13.62%, 25.57%",209 days/24 days/60 days,2026-03-02/2025-06-07/2025-07-29,16.54%,12.36%,4.19%,0.91,0.56,563.8211/569.1111/624.66/No Horizontal Resistance/533.0296/630.85,442.66/268.082/491.88/449.7662/No F-Track Level/No F-Track Level,516.28/472.29,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"HDB, Long, 2025-04-30 (Price: 36.345)",2025-11-07 (Price: 35.81) (Today),"-1.47%, 137 days","100.0%, Past 20 years, 19","Monthly, is CONFIRMED on 2025-04-30",Already confirmed,"2025-11-07 (Price: 35.81), 1.47% below",137 days,No Information,No Information,No Information,No Information,No Information,1.47% below/9.08% above/1.47% below,71.58%/7.1%/23.84%,"-0.0%, 63.31%",782 days/109 days/392 days,2028-06-05/2025-10-04/2026-11-18,13.12%,17.02%,-3.9%,1.11,0.59,37.5662/45.0096/45.15/39.24/40.717/47.4928,26.75/25.82/32.7076/21.1884/No F-Track Level/No F-Track Level,32.42/31.43,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
