Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Current Trading Date/Price[$], Current Price vs Signal",Trading Days between Signal and Current Date,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Best/Worst/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max./Min./Avg.),Target Exit Date(Win Trades) (Max/Min/Avg.),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Exit Rule/Horizontal/F-Stack 1/F-Stack 2/Moving Avg) [$],Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/Moving Avg) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
FRACTAL TRACK,"WPM, Long, 2025-11-25 (Price: 102.5)",No Exit Yet,"5.12%, 5 days","100.0%, Past 5 years, 38","Daily, was CONFIRMED on 2025-11-25",Already confirmed,"2025-12-02 (Price: 107.75), 5.12% above",5 days,No Information,No Information,No Information,"23.66% (Price: 96.3169), 11.87% above, Upmove Bounce Back","2022-12-19 (Price: 38.1), 2025-10-16 (Price: 114.36)",No Information,110.18%/1.64%/29.37%,"-0.0%, 43.76%",2.8 years/22 days/8.5 months,2029-11-13/2025-12-26/2026-11-29,11.47%,15.48%,-4.01%,0.49,0.54,105.6365/132.6043/148.26/No Horizontal Resistance/132.4733/148.0295/No Moving Avg Target,99.27/38.3375/99.8674/92.8869/No F-Track Level/No F-Track Level/90.89,94.1%/288/7.3 months (Across ALL Assets),51.67%/60/3.6 months (Across ALL Assets)
FRACTAL TRACK,"IFT.NZ, Long, 2025-11-25 (Price: 11.78)",No Exit Yet,"-0.25%, 5 days","88.64%, Past 5 years, 44","Daily, was CONFIRMED on 2025-11-25",Already confirmed,"2025-12-02 (Price: 11.75), 0.25% below",5 days,No Information,No Information,No Information,"50% (Price: 11.435), 2.75% above, Upmove Bounce Back","2025-06-11 (Price: 10.02), 2025-11-13 (Price: 12.85)",No Information,49.32%/1.62%/13.7%,"0.96%, 15.98%",2.4 years/14 days/6.7 months,2029-04-04/2025-12-15/2026-09-10,8.65%,17.61%,-8.96%,0.54,0.71,11.9862/13.3939/13.48/11.925/18.927/29.733/No Moving Avg Target,11.55/7.3167/8.121/5.57/No F-Track Level/No F-Track Level/11.33,94.1%/288/7.3 months (Across ALL Assets),51.67%/60/3.6 months (Across ALL Assets)
FRACTAL TRACK,"^NZ50, Long, 2025-11-25 (Price: 13572.0195)",No Exit Yet,"-0.81%, 4 days","100.0%, Past 5 years, 28","Daily, was CONFIRMED on 2025-11-25",Already confirmed,"2025-12-01 (Price: 13462.1299), 0.81% below",4 days,No Information,No Information,No Information,"23.66% (Price: 13255.3776), 1.56% above, Upmove Bounce Back","2025-04-08 (Price: 11738.1201), 2025-11-12 (Price: 13725.6201)",No Information,18.32%/0.56%/6.7%,"-0.0%, 20.61%",3.2 years/1.7 month/1.1 year,2030-06-17/2026-02-08/2027-07-03,2.97%,2.07%,0.9%,0.73,-0.15,13717.2401/14481.3448/14764.52/No Horizontal Resistance/14773.8816/17170.3822/No Moving Avg Target,13296.05/10608.2731/12904.4271/10062.5272/No F-Track Level/No F-Track Level/12815.82,94.1%/288/7.3 months (Across ALL Assets),51.67%/60/3.6 months (Across ALL Assets)
FRACTAL TRACK,"IBKR, Long, 2025-11-25 (Price: 63.17)",No Exit Yet,"0.66%, 5 days","100.0%, Past 5 years, 32","Daily, was CONFIRMED on 2025-11-25",Already confirmed,"2025-12-02 (Price: 63.59), 0.66% above",5 days,No Information,No Information,No Information,"23.66% (Price: 58.0979), 9.45% above, Upmove Bounce Back","2024-08-05 (Price: 25.9225), 2025-08-12 (Price: 68.07)",No Information,177.45%/8.73%/59.16%,"-0.0%, 38.74%",2.3 years/26 days/6.9 months,2029-02-14/2026-01-01/2026-09-19,20.73%,41.24%,-20.51%,0.6,1.38,63.827/100.5414/88.46/No Horizontal Resistance/102.297/159.1852/No Moving Avg Target,61.05/13.0762/45.4088/31.9794/No F-Track Level/No F-Track Level/56.85,94.1%/288/7.3 months (Across ALL Assets),51.67%/60/3.6 months (Across ALL Assets)
TRENDPULSE,"RY.TO, Long, 2025-11-24 (Price: 211.39)",2025-11-28 (Price: 216.14),"2.25%, 4 days","95.83%, Past 4 years, 24","Daily, is CONFIRMED on 2025-11-24",Already confirmed,"2025-12-02 (Price: 216.21), 2.28% above",8 days,No Information,No Information,No Information,No Information,No Information,2.28% above/2.28% above/2.28% above,4.14%/0.14%/1.98%,"3.64%, 22.27%",3.6 months/4 days/18 days,2026-04-30/2025-11-29/2025-12-20,15.71%,11.08%,4.63%,1.07,0.45,215.0893/215.5755/215.56/No Horizontal Resistance/221.431/339.4883/No Moving Avg Target,204.01/118.8425/148.4673/103.3737/No F-Track Level/No F-Track Level/182.18,88.26%/298/1 month (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
OSCILLATOR DELTA,"BTC-USD, Long, 2025-11-23 (Price: 86805.0078)",2025-11-27 (Price: 91285.375),"5.16%, 3 days","84.21%, Past 6 years, 57","Daily, is Confirmed on 2025-11-23",No Cancellation Possible,"2025-12-02 (Price: 91609.7578), 5.54% above",9 days,No Information,No Information,No Information,No Information,No Information,No Information,19.05%/5.04%/8.14%,"14.07%, 15.29%",1 month/0 days/8 days,2026-01-05/2025-11-23/2025-12-04,54.01%,49.41%,4.61%,0.19,0.92,90737.2747/93870.9354/91145.26/124582.2656/122105.3521/133759.1807/109584.21,No Recent Minima/18304.4229/76786.0499/48777.0949/No F-Track Level/No F-Track Level/No Moving Avg Support,68.21%/151/1.5 month (Across ALL Assets),63.74%/353/1.4 month (Across ALL Assets)
TRENDPULSE,"MTY.TO, Long, 2025-11-21 (Price: 36.56)",2025-11-28 (Price: 37.84),"3.5%, 5 days","88.24%, Past 4 years, 34","Daily, is CONFIRMED on 2025-11-21",Already confirmed,"2025-12-02 (Price: 37.68), 3.06% above",11 days,No Information,No Information,No Information,No Information,No Information,7.78% above/3.06% above/3.06% above,10.03%/0.53%/3.45%,"1.08%, 22.19%",3.7 months/4 days/1.0 month,2026-04-29/2025-11-26/2026-01-04,28.2%,-6.94%,35.14%,1.34,-0.03,37.4667/37.8213/39.02/72.5033/No Next Fib Ext/No Next Fib Ext/40.28,33.34/No Horizontal Support/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No Moving Avg Support,88.26%/298/1 month (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
TRENDPULSE,"XLV, Long, 2025-11-12 (Price: 152.82)",2025-11-28 (Price: 157.65),"3.16%, 16 days","90.91%, Past 4 years, 33","Daily, is CONFIRMED on 2025-11-12",Already confirmed,"2025-12-02 (Price: 154.36), 1.01% above",20 days,No Information,No Information,No Information,No Information,No Information,2.44% above/1.01% above/1.01% above,3.35%/0.29%/1.59%,"7.54%, 13.97%",3 months/4 days/26 days,2026-03-22/2025-11-17/2025-12-19,7.94%,7.25%,0.69%,0.38,0.26,155.5555/155.2498/162.46/No Horizontal Resistance/174.1807/202.706/No Moving Avg Target,143.98/121.6312/117.2225/81.225/No F-Track Level/No F-Track Level/139.18,88.26%/298/1 month (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
TRENDPULSE,"SJ.TO, Long, 2025-11-05 (Price: 82.96)",2025-11-27 (Price: 86.36),"4.1%, 22 days","80.56%, Past 4 years, 36","Daily, is CONFIRMED on 2025-11-05",Already confirmed,"2025-12-02 (Price: 83.49), 0.64% above",27 days,No Information,No Information,No Information,No Information,No Information,0.64% above/0.64% above/0.64% above,12.01%/1.22%/4.01%,"21.83%, 34.43%",4.0 months/4 days/21 days,2026-04-26/2025-11-10/2025-12-05,8.72%,13.33%,-4.61%,0.22,0.49,84.6524/86.2867/93.24/84.3925/95.0177/123.2166/No Moving Avg Target,78.12/38.015/66.807/60.0601/No F-Track Level/No F-Track Level/74.59,88.26%/298/1 month (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
FRACTAL TRACK,"WPM, Long, 2025-10-30 (Price: 98.07)",2025-11-28 (Price: 110.05),"12.22%, 29 days","100.0%, Past 5 years, 38","Daily, was CONFIRMED on 2025-10-30",Already confirmed,"2025-12-02 (Price: 107.75), 9.87% above",1.1 month,No Information,No Information,No Information,"38.2% (Price: 90.5232), 19.03% above, Upmove Bounce Back","2024-07-01 (Price: 51.96), 2025-10-16 (Price: 114.36)",No Information,110.18%/1.64%/29.37%,"-0.0%, 43.76%",2.8 years/22 days/8.5 months,2029-10-18/2025-11-30/2026-11-03,11.47%,15.48%,-4.01%,0.49,0.54,101.0709/126.8732/135.51/No Horizontal Resistance/114.4872/133.5026/No Moving Avg Target,94.45/38.3375/85.7049/76.3674/No F-Track Level/No F-Track Level/90.89,94.1%/288/7.3 months (Across ALL Assets),51.67%/60/3.6 months (Across ALL Assets)
TRENDPULSE,"ATD.TO, Long, 2025-10-15 (Price: 73.4)",2025-12-01 (Price: 75.38),"2.7%, 1.6 month","96.43%, Past 4 years, 28","Daily, is CONFIRMED on 2025-10-15",Already confirmed,"2025-12-02 (Price: 74.44), 1.42% above",1.6 month,No Information,No Information,No Information,No Information,No Information,1.85% above/1.42% above/1.42% above,5.29%/0.99%/3.68%,"6.48%, 15.84%",3.1 months/4 days/1.0 month,2026-02-26/2025-10-20/2025-11-28,25.63%,10.15%,15.48%,1.24,0.37,73.8257/76.1011/76.35/85.51/85.3936/96.14/No Moving Avg Target,72.67/45.49/59.8475/53.4732/No F-Track Level/No F-Track Level/72.09,88.26%/298/1 month (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
TRENDPULSE,"GS, Long, 2025-10-06 (Price: 796.78)",2025-12-02 (Price: 815.21) (Today),"2.31%, 1.9 month","75.86%, Past 4 years, 29","Daily, is CONFIRMED on 2025-10-06",Already confirmed,"2025-12-02 (Price: 815.21), 2.31% above",1.9 month,No Information,No Information,No Information,No Information,No Information,4.6% above/2.31% above/2.31% above,15.23%/0.89%/4.44%,"15.57%, 33.99%",2.2 months/5 days/21 days,2026-01-08/2025-10-13/2025-11-05,-6.28%,23.3%,-29.58%,-0.08,0.8,821.7989/832.157/1049.01/No Horizontal Resistance/931.1482/1236.8362/No Moving Avg Target,779.38/288.555/794.5775/634.5288/No F-Track Level/No F-Track Level/641.55,88.26%/298/1 month (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
TRENDPULSE,"GDX, Long, 2025-09-21 (Price: 72.36)",2025-12-02 (Price: 81.61) (Today),"12.78%, 2.4 months","91.67%, Past 10 years, 36","Weekly, is CONFIRMED on 2025-09-19",Already confirmed,"2025-12-02 (Price: 81.61), 12.78% above",2.4 months,No Information,No Information,No Information,No Information,No Information,23.02% above/12.78% above/12.78% above,27.5%/0.75%/11.96%,"1.9%, 52.31%",11.6 months/19 days/2.0 month,2027-02-08/2025-10-18/2025-12-15,19.85%,1.2%,18.66%,1.67,0.09,75.4642/81.0143/93.79/No Horizontal Resistance/72.73/90.9746/No Moving Avg Target,34.26/25.645/50.0225/36.1563/No F-Track Level/No F-Track Level/47.97,95.35%/129/3.1 months (Across ALL Assets),78.95%/266/2.5 months (Across ALL Assets)
TRENDPULSE,"FPH.NZ, Long, 2025-08-21 (Price: 38.45)",2025-12-02 (Price: 38.0) (Today),"-1.17%, 3.4 months","75.86%, Past 4 years, 58","Daily, is CONFIRMED on 2025-08-21",Already confirmed,"2025-12-02 (Price: 38.0), 1.17% below",3.4 months,No Information,No Information,No Information,No Information,No Information,0.93% above/1.17% below/1.17% below,11.99%/0.47%/4.38%,"35.23%, 43.46%",2.5 months/5 days/29 days,2025-12-06/2025-08-28/2025-10-02,0%,10.77%,0%,-0.18,0.39,39.7304/40.1341/39.02/39.1917/40.9296/48.5677/No Moving Avg Target,35.78/22.5167/30.9793/26.1935/No F-Track Level/No F-Track Level/36.19,88.26%/298/1 month (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
TRENDPULSE,"DOL.TO, Long, 2025-08-19 (Price: 196.9)",2025-11-28 (Price: 199.95),"1.55%, 3.4 months","100.0%, Past 4 years, 44","Daily, is CONFIRMED on 2025-08-19",Already confirmed,"2025-12-02 (Price: 196.89), 0.01% below",3.5 months,No Information,No Information,No Information,No Information,No Information,0.02% below/0.01% below/0.01% below,10.12%/0.29%/3.51%,"-0.0%, 13.61%",3.4 months/4 days/29 days,2026-01-12/2025-08-24/2025-09-30,31.05%,25.35%,5.71%,1.47,1.07,200.7002/203.8112/200.6/No Horizontal Resistance/194.1559/294.0831/No Moving Avg Target,185.49/45.99/132.3972/94.2286/No F-Track Level/No F-Track Level/161.24,88.26%/298/1 month (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
TRENDPULSE,"SFTBY, Long, 2025-07-31 (Price: 38.15)",2025-12-02 (Price: 51.78) (Today),"35.73%, 4.1 months","77.78%, Past 20 years, 9","Monthly, is CONFIRMED on 2025-07-31",Already confirmed,"2025-12-02 (Price: 51.78), 35.73% above",4.1 months,No Information,No Information,No Information,No Information,No Information,42.14% above/38.08% above/35.73% above,195.86%/14.0%/54.91%,"49.17%, 64.04%",1.2 year/8.7 months/1.1 year,2027-04-20/2026-08-11/2027-02-23,16.52%,15.45%,1.07%,0.27,0.51,42.1901/59.0982/42.72/No Horizontal Resistance/48.3837/56.3971/No Moving Avg Target,25.22/16.82/32.5245/28.6536/No F-Track Level/No F-Track Level/29.37,92.45%/53/9.5 months (Across ALL Assets),73.83%/107/6.0 months (Across ALL Assets)
TRENDPULSE,"SLV, Long, 2025-07-31 (Price: 33.32)",2025-11-30 (Price: 51.21),"53.69%, 4.1 months","72.22%, Past 20 years, 18","Monthly, is CONFIRMED on 2025-07-31",Already confirmed,"2025-12-02 (Price: 53.13), 59.45% above",4.1 months,No Information,No Information,No Information,No Information,No Information,61.93% above/59.84% above/59.45% above,30.37%/2.87%/19.11%,"54.87%, 60.6%",1.4 year/2.9 months/7.7 months,2027-08-26/2025-12-04/2026-06-30,3.89%,5.98%,-2.09%,0.2,0.22,36.0589/39.6875/37.48/No Horizontal Resistance/47.5817/54.635/No Moving Avg Target,26.33/18.99/31.6598/28.4154/No F-Track Level/No F-Track Level/29.96,92.45%/53/9.5 months (Across ALL Assets),73.83%/107/6.0 months (Across ALL Assets)
TRENDPULSE,"BAC, Long, 2025-07-31 (Price: 47.27)",2025-12-02 (Price: 53.19) (Today),"12.52%, 4.1 months","75.0%, Past 20 years, 16","Monthly, is CONFIRMED on 2025-07-31",Already confirmed,"2025-12-02 (Price: 53.19), 12.52% above",4.1 months,No Information,No Information,No Information,No Information,No Information,20.53% above/10.9% above/12.52% above,30.69%/9.64%/20.1%,"25.08%, 44.87%",1.1 year/2.9 months/6.9 months,2027-03-19/2025-12-05/2026-05-25,4.84%,3.94%,0.9%,0.33,0.19,52.673/56.7713/52.62/48.715/No Next Fib Ext/No Next Fib Ext/No Moving Avg Target,26.34/29.49/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/44.14,92.45%/53/9.5 months (Across ALL Assets),73.83%/107/6.0 months (Across ALL Assets)
TRENDPULSE,"EEM, Long, 2025-07-31 (Price: 48.56)",2025-12-02 (Price: 54.3) (Today),"11.82%, 4.1 months","80.0%, Past 20 years, 15","Monthly, is CONFIRMED on 2025-07-31",Already confirmed,"2025-12-02 (Price: 54.3), 11.82% above",4.1 months,No Information,No Information,No Information,No Information,No Information,19.29% above/11.82% above/11.82% above,23.15%/1.8%/12.25%,"17.13%, 38.01%",1.1 year/2.9 months/6.2 months,2027-03-22/2025-12-04/2026-04-26,4.02%,6.97%,-2.95%,0.38,0.24,53.7074/54.5086/51.72/51.3833/No Next Fib Ext/No Next Fib Ext/No Moving Avg Target,36.7/37.485/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/44.66,92.45%/53/9.5 months (Across ALL Assets),73.83%/107/6.0 months (Across ALL Assets)
TRENDPULSE,"BDGI.TO, Long, 2025-07-31 (Price: 52.29)",2025-12-02 (Price: 72.26) (Today),"38.19%, 4.1 months","89.66%, Past 20 years, 29","Monthly, is CONFIRMED on 2025-07-31",Already confirmed,"2025-12-02 (Price: 72.26), 38.19% above",4.1 months,No Information,No Information,No Information,No Information,No Information,61.98% above/48.62% above/38.19% above,159.21%/3.87%/50.82%,"37.81%, 54.03%",1.1 year/3.5 months/6.0 months,2027-03-21/2025-12-31/2026-04-16,17.99%,19.81%,-1.82%,0.67,0.65,79.3187/78.8638/64.4/No Horizontal Resistance/50.7492/58.5532/No Moving Avg Target,35.88/24.32/46.0323/42.8299/No F-Track Level/No F-Track Level/41.26,92.45%/53/9.5 months (Across ALL Assets),73.83%/107/6.0 months (Across ALL Assets)
TRENDPULSE,"BPCL.NS, Long, 2025-07-06 (Price: 346.2)",2025-11-30 (Price: 359.1),"3.73%, 4.9 months","81.25%, Past 10 years, 32","Weekly, is CONFIRMED on 2025-07-04",Already confirmed,"2025-12-02 (Price: 358.75), 3.63% above",5.0 months,No Information,No Information,No Information,No Information,No Information,7.73% above/3.63% above/3.63% above,29.59%/1.78%/11.46%,"32.02%, 47.09%",5.8 months/19 days/2.0 months,2026-03-15/2025-08-02/2025-10-02,12.02%,12.45%,-0.44%,0.38,0.44,363.3369/385.8745/353.07/No Horizontal Resistance/372.4081/393.108/No Moving Avg Target,237.3/145.35/295.7614/248.4289/No F-Track Level/No F-Track Level/298.54,95.35%/129/3.1 months (Across ALL Assets),78.95%/266/2.5 months (Across ALL Assets)
TRENDPULSE,"MAR, Long, 2025-07-06 (Price: 280.03)",2025-12-02 (Price: 304.65) (Today),"8.79%, 5.0 months","94.59%, Past 10 years, 37","Weekly, is CONFIRMED on 2025-07-04",Already confirmed,"2025-12-02 (Price: 304.65), 8.79% above",5.0 months,No Information,No Information,No Information,No Information,No Information,11.4% above/9.56% above/8.79% above,17.69%/2.51%/8.94%,"12.52%, 61.32%",7.6 months/19 days/2.1 months,2026-06-02/2025-08-02/2025-10-06,18.08%,13.74%,4.35%,1.1,0.49,302.9085/305.0647/281.74/No Horizontal Resistance/372.972/399.3723/No Moving Avg Target,214.58/129.12/275.4012/235.5515/No F-Track Level/No F-Track Level/264.74,95.35%/129/3.1 months (Across ALL Assets),78.95%/266/2.5 months (Across ALL Assets)
PULSEGAUGE,"TWR.NZ, Long, 2025-07-06 (Price: 1.6)",2025-11-30 (Price: 1.94),"21.25%, 4.9 months","88.24%, Past 25 years, 17","Weekly, was CONFIRMED on 2025-07-06",No Cancellation Possible,"2025-12-02 (Price: 1.935), 20.94% above",5.0 months,No Information,No Information,No Information,No Information,No Information,No Information,46.09%/20.0%/29.39%,"19.52%, 29.37%",1.1 year/1.1 month/4.6 months,2027-02-25/2025-08-24/2026-01-20,17.75%,-4.18%,21.93%,0.48,-0.09,1.7254/2.0702/7.3695/1.6222/7.3695/7.9211/1.63,1.35/0.6344/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No Moving Avg Support,73.47%/49/5.2 months (Across ALL Assets),72.58%/124/4.9 months (Across ALL Assets)
PULSEGAUGE,"NA.TO, Long, 2025-07-06 (Price: 141.41)",2025-12-02 (Price: 171.12) (Today),"21.01%, 5.0 months","94.12%, Past 25 years, 17","Weekly, was CONFIRMED on 2025-07-06",No Cancellation Possible,"2025-12-02 (Price: 171.12), 21.01% above",5.0 months,No Information,No Information,No Information,No Information,No Information,No Information,24.84%/20.45%/21.62%,"24.51%, 35.98%",8.0 months/1.3 month/4.1 months,2026-06-17/2025-08-31/2025-12-29,22.55%,10.54%,12.01%,0.56,0.41,149.4562/171.9828/188.6608/No Horizontal Resistance/188.6608/207.1743/No Moving Avg Target,112.96/73.9933/134.0186/119.9028/No F-Track Level/No F-Track Level/138.46,73.47%/49/5.2 months (Across ALL Assets),72.58%/124/4.9 months (Across ALL Assets)
PULSEGAUGE,"RY.TO, Long, 2025-07-06 (Price: 179.55)",2025-11-30 (Price: 216.14),"20.38%, 4.9 months","94.12%, Past 25 years, 17","Weekly, was CONFIRMED on 2025-07-06",No Cancellation Possible,"2025-12-02 (Price: 216.21), 20.42% above",5.0 months,No Information,No Information,No Information,No Information,No Information,No Information,22.41%/20.02%/20.91%,"20.57%, 29.07%",1.1 year/19 days/7.3 months,2027-02-03/2025-08-02/2026-05-19,12.98%,8.78%,4.19%,0.59,0.33,185.8163/217.0939/221.431/No Horizontal Resistance/221.431/339.4883/183.56,157.28/108.18/148.4673/103.3737/No F-Track Level/No F-Track Level/No Moving Avg Support,73.47%/49/5.2 months (Across ALL Assets),72.58%/124/4.9 months (Across ALL Assets)
TRENDPULSE,"JETS, Long, 2025-06-30 (Price: 22.97)",2025-12-02 (Price: 26.65) (Today),"16.02%, 5.2 months","80.0%, Past 20 years, 5","Monthly, is CONFIRMED on 2025-06-30",Already confirmed,"2025-12-02 (Price: 26.65), 16.02% above",5.2 months,No Information,No Information,No Information,No Information,No Information,17.3% above/16.32% above/16.02% above,7.48%/7.48%/7.48%,"3.13%, 30.25%",2.9 months/2.9 months/2.9 months,2025-11-01/2025-11-01/2025-11-01,2.81%,0.17%,2.64%,0.19,0.02,21.5964/24.6882/26.61/27.271/No Next Fib Ext/No Next Fib Ext/No Moving Avg Target,19.82/14.732/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/22.89,92.45%/53/9.5 months (Across ALL Assets),73.83%/107/6.0 months (Across ALL Assets)
TRENDPULSE,"FSF.NZ, Long, 2025-06-30 (Price: 6.58)",2025-11-30 (Price: 7.75),"17.78%, 5.1 months","100.0%, Past 20 years, 9","Monthly, is CONFIRMED on 2025-06-30",Already confirmed,"2025-12-02 (Price: 7.821), 18.86% above",5.2 months,No Information,No Information,No Information,No Information,No Information,27.17% above/22.2% above/18.86% above,44.06%/6.89%/28.09%,"-0.0%, 15.01%",1.0 year/4.3 months/7.5 months,2026-12-17/2026-01-04/2026-05-23,27.24%,1.15%,26.09%,1.21,-0.07,7.596/8.4283/8.67/No Horizontal Resistance/8.5311/12.0421/No Moving Avg Target,3.0/2.942/6.3611/26.9153/No F-Track Level/No F-Track Level/5.37,92.45%/53/9.5 months (Across ALL Assets),73.83%/107/6.0 months (Across ALL Assets)
FRACTAL TRACK,"HYG, Long, 2025-06-30 (Price: 80.65)",2025-12-02 (Price: 80.62) (Today),"-0.04%, 5.2 months","90.91%, Past 18 years, 11","Monthly, was CONFIRMED on 2025-06-30",Already confirmed,"2025-12-02 (Price: 80.62), 0.04% below",5.2 months,No Information,No Information,No Information,"38.2% (Price: 76.5615), 5.3% above, Upmove Bounce Back","2022-10-31 (Price: 70.4), 2024-09-30 (Price: 80.37)",No Information,2.15%/2.15%/2.15%,"3.95%, 5.88%",1.2 year/1.2 year/1.2 year,2027-03-20/2027-03-20/2027-03-20,-0.69%,-1.4%,0.72%,-0.15,-0.53,80.2064/82.384/86.63/86.99/No Next Fib Ext/No Next Fib Ext/No Moving Avg Target,78.6/72.2733/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/79.85,84.44%/45/3.6 years (Across ALL Assets),76.0%/100/6.9 months (Across ALL Assets)
FRACTAL TRACK,"NA.TO, Long, 2025-06-30 (Price: 140.52)",2025-11-30 (Price: 168.95),"20.23%, 5.1 months","94.12%, Past 42 years, 34","Monthly, was CONFIRMED on 2025-06-30",Already confirmed,"2025-12-02 (Price: 171.12), 21.78% above",5.2 months,No Information,No Information,No Information,"23.66% (Price: 108.7595), 57.34% above, Upmove Bounce Back","1995-01-31 (Price: 4.25), 2024-12-31 (Price: 141.15)",No Information,133.9%/2.69%/39.66%,"11.85%, 52.46%",6.2 years/4.3 months/1.9 year,2034-04-13/2026-01-02/2028-03-19,5.1%,11.99%,-6.9%,0.45,0.51,146.745/196.2502/222.66/No Horizontal Resistance/188.6608/207.1743/No Moving Avg Target,118.77/73.9933/134.0186/119.9028/No F-Track Level/No F-Track Level/138.46,84.44%/45/3.6 years (Across ALL Assets),76.0%/100/6.9 months (Across ALL Assets)
FRACTAL TRACK,"RY.TO, Long, 2025-06-30 (Price: 179.47)",2025-11-30 (Price: 216.14),"20.43%, 5.1 months","97.06%, Past 48 years, 34","Monthly, was CONFIRMED on 2025-06-30",Already confirmed,"2025-12-02 (Price: 216.21), 20.47% above",5.2 months,No Information,No Information,No Information,"38.2% (Price: 152.7435), 41.55% above, Upmove Bounce Back","2023-10-31 (Price: 107.92), 2024-12-31 (Price: 180.45)",No Information,942.33%/3.95%/96.76%,"8.99%, 47.82%",18.4 years/6.5 months/2.7 years,2051-09-13/2026-04-08/2029-04-21,5.39%,11.4%,-6.01%,0.19,0.5,185.4822/353.1252/222.99/No Horizontal Resistance/221.431/339.4883/183.56,162.1/108.18/148.4673/103.3737/No F-Track Level/No F-Track Level/No Moving Avg Support,84.44%/45/3.6 years (Across ALL Assets),76.0%/100/6.9 months (Across ALL Assets)
TRENDPULSE,"SONY, Long, 2025-03-31 (Price: 25.39)",2025-12-02 (Price: 28.57) (Today),"12.52%, 8.2 months","75.0%, Past 20 years, 20","Monthly, is CONFIRMED on 2025-03-31",Already confirmed,"2025-12-02 (Price: 28.57), 12.52% above",8.2 months,No Information,No Information,No Information,No Information,No Information,29.8% above/14.42% above/12.52% above,48.17%/7.34%/29.36%,"31.07%, 31.13%",1.1 year/3.6 months/7.1 months,2026-10-16/2025-09-04/2026-02-03,10.26%,2.49%,7.77%,0.63,0.12,27.7843/32.8445/29.38/No Horizontal Resistance/33.2191/35.3948/No Moving Avg Target,16.47/14.992/24.8529/22.354/No F-Track Level/No F-Track Level/19.99,92.45%/53/9.5 months (Across ALL Assets),73.83%/107/6.0 months (Across ALL Assets)
TRENDPULSE,"TCEHY, Long, 2025-03-31 (Price: 63.84)",2025-11-30 (Price: 79.04),"23.81%, 8.1 months","100.0%, Past 20 years, 14","Monthly, is CONFIRMED on 2025-03-31",Already confirmed,"2025-12-02 (Price: 79.11), 23.92% above",8.2 months,No Information,No Information,No Information,No Information,No Information,28.4% above/23.92% above/23.92% above,48.56%/8.58%/32.02%,"-0.0%, 28.74%",1.2 year/2.9 months/6.0 months,2026-12-19/2025-08-04/2025-12-15,29.28%,21.03%,8.25%,1.74,0.72,78.3955/84.2816/72.69/73.09/91.9947/116.3817/No Moving Avg Target,34.84/36.36/58.3318/52.1422/No F-Track Level/No F-Track Level/53.18,92.45%/53/9.5 months (Across ALL Assets),73.83%/107/6.0 months (Across ALL Assets)
