"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Current Trading Date/Price[$], Current Price vs Signal",Trading Days between Signal and Current Date,"Level, Trendpulse start Date/Price($)",Trendpulse Breakout Date/Price($),Earliest Unconfirmed Signal Date/Price($),Time from Latest Trading day to Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,TrendPulse Start/End (Date and Price($)),Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Min Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Target Exit Date(Win Trades) (Max/Min/Avg.),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Exit Rule/Horizontal/F-Stack 1/F-Stack 2/EMA 200) [$],Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
"GDX, Long, 2025-05-31 (Price: 50.65)",2025-11-30 (Price: 83.23),"64.32%, 6.1 months","100.0%, Past 20 years, 11","Monthly, is CONFIRMED on 2025-05-31",Already confirmed,"2025-12-29 (Price: 85.85), 69.5% above",7.1 months,"6, 2022-05-31 (Price: 31.73)",2025-05-31 (Price: 50.65),2025-05-20 (Price: 48.81),212/223/212 days,69.5% above/75.89% above/69.5% above,2022-05-31 (Price: 29.719)/2025-05-31 (Price: 47.8387),61.01%/20.13%/41.48%,"-0.0%, 37.94%",1.5 year/6.1 months/10.4 months,2027-07-22/2026-02-20/2026-08-25,8.32%,2.69%,5.63%,2.1,0.18,59.8227/71.6596/62.0/No Horizontal Resistance/72.73/88.5521/No EMA 200 Target,33.91/25.645/50.0225/36.1563/No F-Track Level/No F-Track Level/41.14,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
"TCEHY, Long, 2025-03-31 (Price: 63.84)",2025-11-30 (Price: 79.04),"23.81%, 8.1 months","100.0%, Past 20 years, 10","Monthly, is CONFIRMED on 2025-03-31",Already confirmed,"2025-12-29 (Price: 76.98), 20.58% above",9.1 months,"0, 2020-03-31 (Price: 49.09)",2025-02-28 (Price: 61.61),2025-03-31 (Price: 63.84),304/273/273 days,24.95% above/20.58% above/20.58% above,2020-03-31 (Price: 108.6075)/2025-03-31 (Price: 58.3848),46.34%/14.29%/33.96%,"0%, 28.74%",1.4 year/4.1 months/8.1 months,2027-03-29/2025-09-23/2026-03-17,24.32%,14.37%,9.95%,3.32,0.71,89.4909/85.5201/72.69/73.09/91.9947/116.3817/No EMA 200 Target,34.84/36.36/58.3318/52.1422/No F-Track Level/No F-Track Level/53.18,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
"FBU.NZ, Long, 2025-03-02 (Price: 3.39)",2025-12-29 (Price: 3.65) (Today),"7.67%, 10.1 months","88.89%, Past 10 years, 18","Weekly, is CONFIRMED on 2025-02-28",Already confirmed,"2025-12-29 (Price: 3.65), 7.67% above",10.1 months,"0, 2020-11-08 (Price: 4.42)",2025-02-23 (Price: 3.34),2025-02-28 (Price: 3.39),309/304/302 days,9.28% above/7.67% above/7.67% above,2020-11-08 (Price: 9.6808)/2025-03-02 (Price: 3.2008),5.66%/3.22%/4.85%,"41.61%, 51.08%",1.1 year/3.5 months/10 months,2026-09-26/2025-08-01/2026-05-10,-4.06%,-3.73%,-0.33%,-0.25,-0.19,3.2819/3.5544/4.01/7.985/12.7156/14.3053/No EMA 200 Target,2.78/3.3133/3.1474/No support/No F-Track Level/No F-Track Level/3.02,95.21%/146/0 days (Across ALL Assets),81.88%/276/0 days (Across ALL Assets)
"BAC, Long, 2025-02-28 (Price: 46.1)",2025-12-29 (Price: 55.35) (Today),"20.07%, 10.1 months","76.92%, Past 20 years, 13","Monthly, is CONFIRMED on 2025-02-28",Already confirmed,"2025-12-29 (Price: 55.35), 20.07% above",10.1 months,"0, 2020-02-29 (Price: 28.5)",2024-12-31 (Price: 43.95),2025-02-28 (Price: 46.1),363/304/304 days,25.94% above/20.07% above/20.07% above,2020-02-29 (Price: 54.8024)/2025-02-28 (Price: 43.0714),30.69%/9.64%/18.15%,"25.08%, 44.87%",1.3 year/5 months/9 months,2027-01-06/2025-10-03/2026-03-26,4.68%,2.37%,2.31%,0.29,0.18,53.6973/54.4672/56.66/48.96/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,26.34/22.67/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/42.38,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
"ATM.NZ, Long, 2025-02-28 (Price: 8.84)",2025-12-29 (Price: 10.65) (Today),"20.48%, 10.1 months","100.0%, Past 20 years, 8","Monthly, is CONFIRMED on 2025-02-28",Already confirmed,"2025-12-29 (Price: 10.65), 20.48% above",10.1 months,"0, 2020-02-29 (Price: 16.3)",2025-01-31 (Price: 6.44),2025-02-28 (Price: 8.84),332/304/304 days,65.37% above/20.48% above/20.48% above,2020-02-29 (Price: 23.4877)/2025-02-28 (Price: 6.0111),102.13%/45.63%/81.61%,"-0.0%, 48.4%",2.1 years/10.1 months/1.6 year,2028-02-28/2026-05-12/2027-06-12,19.84%,13.35%,6.49%,1.36,0.6,12.1833/16.0543/13.32/No Horizontal Resistance/21.86/25.8879/No EMA 200 Target,4.15/5.185/8.6495/8.0201/No F-Track Level/No F-Track Level/6.78,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
"FBU.NZ, Long, 2025-02-23 (Price: 3.34)",2025-12-29 (Price: 3.65) (Today),"9.28%, 10.3 months","88.89%, Past 10 years, 18","Weekly, is CONFIRMED on 2025-02-21",Already confirmed,"2025-12-29 (Price: 3.65), 9.28% above",10.3 months,"2, 2024-08-11 (Price: 3.1)",2025-02-16 (Price: 3.18),2025-02-23 (Price: 3.34),316/309/309 days,14.78% above/9.28% above/9.28% above,2024-08-11 (Price: 3.5475)/2025-02-23 (Price: 2.985),5.66%/3.22%/4.85%,"41.61%, 51.08%",1.1 year/3.5 months/10 months,2026-09-19/2025-07-25/2026-05-03,-4.06%,-3.73%,-0.33%,-0.25,-0.19,3.2335/3.502/3.48/7.985/12.7156/14.3053/No EMA 200 Target,2.78/3.3133/3.1474/No support/No F-Track Level/No F-Track Level/3.03,95.21%/146/0 days (Across ALL Assets),81.88%/276/0 days (Across ALL Assets)
"IHI, Long, 2025-02-02 (Price: 63.81)",2025-12-28 (Price: 62.82),"-1.55%, 11 months","100.0%, Past 10 years, 34","Weekly, is CONFIRMED on 2025-01-31",Already confirmed,"2025-12-29 (Price: 62.62), 1.86% below",11 months,"2, 2024-08-18 (Price: 57.25)",2025-01-19 (Price: 61.84),2025-02-02 (Price: 63.81),344/330/330 days,1.26% above/1.86% below/1.86% below,2024-08-18 (Price: 59.4572)/2025-02-02 (Price: 62.3087),8.09%/1.52%/4.37%,"-0.0%, 28.87%",10.7 months/28 days/4 months,2026-05-12/2025-03-14/2025-07-25,10.39%,9.12%,1.27%,2.0,0.59,68.2512/66.5985/67.75/66.92/68.9264/76.3906/No EMA 200 Target,58.81/46.8983/56.0899/46.1919/No F-Track Level/No F-Track Level/57.97,95.21%/146/0 days (Across ALL Assets),81.88%/276/0 days (Across ALL Assets)
"BYD.TO, Long, 2025-02-02 (Price: 238.35)",2025-12-29 (Price: 222.52) (Today),"-6.64%, 11 months","100.0%, Past 10 years, 31","Weekly, is CONFIRMED on 2025-01-31",Already confirmed,"2025-12-29 (Price: 222.52), 6.64% below",11 months,"2, 2024-05-26 (Price: 234.42)",2025-01-19 (Price: 221.53),2025-02-02 (Price: 238.35),344/330/330 days,0.45% above/6.64% below/6.64% below,2024-05-26 (Price: 279.8657)/2025-02-02 (Price: 205.5178),13.87%/2.81%/7.23%,"-0.0%, 50.63%",7.2 months/28 days/4.3 months,2025-12-11/2025-03-14/2025-08-07,12.02%,17.33%,-5.31%,1.5,0.91,257.2035/255.5827/240.71/255.83/367.2583/388.6839/No EMA 200 Target,208.54/187.425/229.0045/147.1212/No F-Track Level/No F-Track Level/230.01,95.21%/146/0 days (Across ALL Assets),81.88%/276/0 days (Across ALL Assets)
"MSE.PA, Long, 2025-01-31 (Price: 57.37)",2025-12-29 (Price: 64.15) (Today),"11.82%, 11.1 months","100.0%, Past 20 years, 8","Monthly, is CONFIRMED on 2025-01-31",Already confirmed,"2025-12-29 (Price: 64.15), 11.82% above",11.1 months,"8, 2019-01-31 (Price: 30.745)",2024-12-31 (Price: 53.33),2025-01-06 (Price: 54.07),363/357/332 days,20.29% above/18.64% above/11.82% above,2019-01-31 (Price: 34.3249)/2025-01-31 (Price: 52.1166),11.99%/4.9%/8.12%,"-0.0%, 28.4%",1.7 year/5 months/11.9 months,2027-07-06/2025-09-05/2026-07-02,5.39%,1.99%,3.4%,0.77,-0.0,58.7354/62.0284/73.34/No Horizontal Resistance/58.4776/81.1364/No EMA 200 Target,52.08/33.57/44.4738/35.8188/No F-Track Level/No F-Track Level/53.19,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
"SUM.NZ, Long, 2024-11-24 (Price: 13.1)",2025-12-21 (Price: 11.87),"-9.39%, 1.1 year","90.91%, Past 10 years, 11","Weekly, is CONFIRMED on 2024-11-22",Already confirmed,"2025-12-29 (Price: 12.35), 5.73% below",1.1 year,"2, 2024-02-18 (Price: 11.2)",2024-11-10 (Price: 12.55),2024-11-24 (Price: 13.1),414/400/400 days,1.59% below/5.73% below/5.73% below,2024-02-18 (Price: 11.2443)/2024-11-24 (Price: 12.4365),10.69%/2.99%/6.53%,"8.88%, 47.61%",1.9 month/28 days/1.4 month,2025-02-14/2025-01-03/2025-01-23,-0.02%,11.46%,-11.48%,0.54,0.63,14.4689/13.9554/14.24/No Horizontal Resistance/19.8479/26.5969/No EMA 200 Target,9.4/9.246/11.0645/No support/No F-Track Level/No F-Track Level/11.11,95.21%/146/0 days (Across ALL Assets),81.88%/276/0 days (Across ALL Assets)
"CNQ.TO, Long, 2024-10-13 (Price: 51.71)",2025-12-21 (Price: 43.99),"-14.93%, 1.2 year","95.45%, Past 10 years, 22","Weekly, is CONFIRMED on 2024-10-11",Already confirmed,"2025-12-29 (Price: 45.49), 12.03% below",1.2 year,"2, 2024-03-31 (Price: 51.665)",2024-10-06 (Price: 48.22),2024-10-11 (Price: 51.71),449/444/442 days,5.66% below/12.03% below/12.03% below,2024-03-31 (Price: 56.8239)/2024-10-13 (Price: 47.1777),19.11%/1.41%/7.08%,"22.31%, 71.02%",3.5 months/28 days/1.8 month,2025-03-14/2024-11-22/2024-12-30,2.78%,3.8%,-1.02%,0.61,0.23,52.7907/55.3711/51.74/No Horizontal Resistance/65.8353/68.6522/No EMA 200 Target,43.4/13.9251/48.4386/46.0303/No F-Track Level/No F-Track Level/48.05,95.21%/146/0 days (Across ALL Assets),81.88%/276/0 days (Across ALL Assets)
"CNU.NZ, Long, 2024-09-30 (Price: 8.72)",2025-12-29 (Price: 9.45) (Today),"8.37%, 1.3 year","100.0%, Past 20 years, 6","Monthly, is CONFIRMED on 2024-09-30",Already confirmed,"2025-12-29 (Price: 9.45), 8.37% above",1.3 year,"2, 2023-03-31 (Price: 8.41)",2024-08-31 (Price: 8.54),2024-09-30 (Price: 8.72),485/455/455 days,10.66% above/8.37% above/8.37% above,2023-03-31 (Price: 8.938)/2024-09-30 (Price: 7.714),26.44%/7.23%/18.68%,"-0.0%, 15.86%",11.1 months/5.1 months/8.1 months,2026-01-25/2025-05-09/2025-09-16,14.78%,5.28%,9.5%,1.0,0.27,9.6243/10.3489/8.91/8.822/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,7.18/6.0983/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/7.84,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
"FPH.NZ, Long, 2024-09-08 (Price: 37.4)",2025-12-28 (Price: 37.86),"1.23%, 1.3 year","100.0%, Past 10 years, 15","Weekly, is CONFIRMED on 2024-09-06",Already confirmed,"2025-12-29 (Price: 37.47), 0.19% above",1.3 year,"2, 2023-12-03 (Price: 23.81)",2024-08-25 (Price: 35.4),2024-09-08 (Price: 37.4),491/477/477 days,5.85% above/0.19% above/0.19% above,2023-12-03 (Price: 24.0379)/2024-09-08 (Price: 33.3868),17.69%/6.92%/9.5%,"-0.0%, 27.7%",3.3 months/1.2 month/2.4 months,2025-01-29/2024-10-30/2024-12-21,12.27%,12.4%,-0.13%,1.68,0.68,43.7879/40.953/45.55/No Horizontal Resistance/40.9296/48.5677/No EMA 200 Target,23.8/22.675/30.9793/26.1935/No F-Track Level/No F-Track Level/27.55,95.21%/146/0 days (Across ALL Assets),81.88%/276/0 days (Across ALL Assets)
"IEI, Long, 2024-08-31 (Price: 118.72)",2025-12-29 (Price: 119.59) (Today),"0.73%, 1.3 year","77.78%, Past 20 years, 9","Monthly, is CONFIRMED on 2024-08-31",Already confirmed,"2025-12-29 (Price: 119.59), 0.73% above",1.3 year,"0, 2019-08-31 (Price: 127.75)",2024-07-31 (Price: 117.67),2024-08-30 (Price: 118.72),516/486/485 days,1.63% above/0.73% above/0.73% above,2019-08-31 (Price: 143.782)/2024-08-31 (Price: 114.902),1.93%/1.13%/1.45%,"15.13%, 15.6%",11.2 months/6.1 months/8.1 months,2025-12-30/2025-05-23/2025-08-17,1.43%,0.7%,0.73%,-0.36,-0.87,121.7355/120.4414/124.14/133.2183/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,112.29/112.768/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/115.83,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
"AAPL, Long, 2024-07-31 (Price: 222.08)",2025-12-29 (Price: 273.76) (Today),"23.27%, 1.4 year","100.0%, Past 20 years, 20","Monthly, is CONFIRMED on 2024-07-31",Already confirmed,"2025-12-29 (Price: 273.76), 23.27% above",1.4 year,"0, 2019-07-31 (Price: 53.26)",2024-06-30 (Price: 210.62),2024-07-31 (Price: 222.08),547/516/516 days,29.98% above/23.27% above/23.27% above,2019-07-31 (Price: 117.046)/2024-07-31 (Price: 210.526),49.66%/12.62%/21.67%,"-0.0%, 40.56%",2.5 years/5.1 months/10.5 months,2028-02-24/2025-03-09/2025-10-30,17.77%,21.49%,-3.72%,2.41,1.03,323.0598/270.2047/323.37/No Horizontal Resistance/294.7231/309.0801/No EMA 200 Target,170.33/136.9225/189.8723/119.0319/No F-Track Level/No F-Track Level/189.12,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
"CNQ.TO, Long, 2024-04-07 (Price: 55.16)",2025-12-21 (Price: 43.99),"-20.25%, 1.7 year","95.45%, Past 10 years, 22","Weekly, is CONFIRMED on 2024-04-05",Already confirmed,"2025-12-29 (Price: 45.49), 17.53% below",1.8 year,"2, 2023-04-09 (Price: 39.465)",2024-03-24 (Price: 50.395),2024-04-05 (Price: 55.16),645/633/631 days,9.73% below/17.53% below/17.53% below,2023-04-09 (Price: 41.3757)/2024-04-07 (Price: 50.4589),19.11%/1.41%/7.08%,"22.31%, 71.02%",3.5 months/28 days/1.8 month,2024-09-06/2024-05-17/2024-06-24,2.78%,3.8%,-1.02%,0.61,0.23,56.3128/59.0653/64.58/No Horizontal Resistance/65.8353/68.6522/No EMA 200 Target,40.81/13.9251/48.4386/46.0303/No F-Track Level/No F-Track Level/43.33,95.21%/146/0 days (Across ALL Assets),81.88%/276/0 days (Across ALL Assets)
"^BVSP, Long, 2023-12-31 (Price: 134185.0)",2025-12-29 (Price: 160490.2969) (Today),"19.6%, 2 years","88.89%, Past 20 years, 9","Monthly, is CONFIRMED on 2023-12-31",Already confirmed,"2025-12-29 (Price: 160490.2969), 19.6% above",2 years,"0, 2018-12-31 (Price: 87887.0)",2023-11-30 (Price: 127331.0),2023-12-28 (Price: 134185.0),760/732/729 days,26.04% above/19.6% above/19.6% above,2018-12-31 (Price: 141006.0)/2023-12-31 (Price: 121374.0),14.35%/2.63%/9.45%,"18.7%, 34.07%",3.3 years/8.1 months/1.9 year,2028-09-15/2024-12-16/2026-09-16,6.15%,6.78%,-0.63%,0.48,0.36,148462.284/146865.4825/161963.8/No Horizontal Resistance/173653.968/192289.6/No EMA 200 Target,101882.0/90496.5/121313.6/110617.73/No F-Track Level/No F-Track Level/115493.12,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
"GILD, Long, 2022-12-31 (Price: 85.85)",2025-12-29 (Price: 124.91) (Today),"45.5%, 3 years","100.0%, Past 33 years, 7","Quarterly, is CONFIRMED on 2022-12-31",Already confirmed,"2025-12-29 (Price: 124.91), 45.5% above",3 years,"4, 2014-12-31 (Price: 94.26)",2022-09-30 (Price: 61.69),2022-12-29 (Price: 85.26),1186/1096/1094 days,102.48% above/46.5% above/45.5% above,2014-12-31 (Price: 124.0506)/2022-12-31 (Price: 58.9201),48.53%/11.57%/42.07%,"-0.0%, 24.28%",3 years/1.5 year/2.3 years,2027-04-13/2025-02-20/2026-04-11,9.69%,12.1%,-2.41%,1.59,0.53,107.2181/121.9671/90.9/No Horizontal Resistance/123.4541/140.4376/No EMA 200 Target,58.26/56.99/75.3922/65.1312/No F-Track Level/No F-Track Level/67.59,88.89%/9/0 days (Across ALL Assets),100.0%/1/0 days (Across ALL Assets)
"TRI.TO, Short, 2025-12-07 (Price: 184.66)",2025-12-29 (Price: 182.48) (Today),"1.18%, 22 days","88.24%, Past 10 years, 17","Weekly, is CONFIRMED on 2025-12-05",Already confirmed,"2025-12-29 (Price: 182.48), 1.18% below",22 days,"2, 2025-06-22 (Price: 266.18)",2025-12-07 (Price: 184.66),2025-12-04 (Price: 186.64),22/25/22 days,1.18% below/2.23% below/1.18% below,2025-06-22 (Price: 252.31)/2025-12-07 (Price: 187.69),16.0%/1.62%/4.88%,"15.2%, 17.31%",5.8 months/1.6 month/2.7 months,2026-08-16/2026-02-14/2026-04-03,0.57%,5.4%,-4.83%,0.32,0.43,179.1941/175.6486/135.75/116.89/131.2534/93.0152/No EMA 200 Target,No support/116.89/131.2534/93.0152/No F-Track Level/No F-Track Level/No support,No Data (Across ALL Assets),25.0%/8/0 days (Across ALL Assets)
"NVO, Short, 2025-11-30 (Price: 49.35)",No Exit Yet,"-4.3%, 29 days","100.0%, Past 20 years, 6","Monthly, is CONFIRMED on 2025-11-30",Already confirmed,"2025-12-29 (Price: 51.47), 4.3% above",29 days,"4, 2021-11-30 (Price: 53.415)",2025-10-31 (Price: 49.46),2025-11-24 (Price: 44.97),59/35/29 days,4.06% above/14.45% above/4.3% above,2021-11-30 (Price: 44.9064)/2025-11-30 (Price: 58.9856),15.1%/15.1%/15.1%,"0.0%, 34.17%",5 months/5 months/5 months,2026-07-05/2026-07-05/2026-07-05,3.32%,5.5%,-2.18%,0.43,0.53,48.6147/41.8982/46.91/45.4025/45.3824/37.3162/No EMA 200 Target,No support/45.4025/45.3824/37.3162/No F-Track Level/No F-Track Level/No support,100.0%/1/0 days (Across ALL Assets),0.0%/7/0 days (Across ALL Assets)
"NVO, Short, 2025-04-30 (Price: 66.45)",2025-11-30 (Price: 49.35),"25.73%, 7.1 months","100.0%, Past 20 years, 6","Monthly, is CONFIRMED on 2025-04-30",Already confirmed,"2025-12-29 (Price: 51.47), 22.54% below",8.1 months,"4, 2020-08-31 (Price: 33.02)",2025-03-31 (Price: 69.44),2025-04-28 (Price: 62.62),273/245/243 days,25.88% below/17.81% below/22.54% below,2020-08-31 (Price: 31.012)/2025-04-30 (Price: 71.5343),15.1%/15.1%/15.1%,"0.0%, 34.17%",5 months/5 months/5 months,2025-12-03/2025-12-03/2025-12-03,3.32%,5.5%,-2.18%,0.43,0.53,65.4599/56.416/46.39/31.6225/51.1046/45.3824/No EMA 200 Target,No support/31.6225/51.1046/45.3824/No F-Track Level/No F-Track Level/No support,100.0%/1/0 days (Across ALL Assets),0.0%/7/0 days (Across ALL Assets)
"PFE, Short, 2024-03-31 (Price: 27.75)",2025-12-29 (Price: 25.0) (Today),"9.91%, 1.8 year","100.0%, Past 48 years, 5","Quarterly, is CONFIRMED on 2024-03-31",Already confirmed,"2025-12-29 (Price: 25.0), 9.91% below",1.8 year,"6, 2009-03-31 (Price: 12.9222)",2023-12-31 (Price: 28.79),2024-01-11 (Price: 28.4),729/718/638 days,13.16% below/11.97% below/9.91% below,2009-03-31 (Price: 11.0247)/2024-03-31 (Price: 32.0614),28.35%/7.35%/17.85%,"0.0%, 34.93%",1.7 year/1.3 year/1.5 year,2026-09-03/2026-02-06/2026-05-22,5.58%,5.5%,0.08%,0.53,0.21,25.863/22.7966/18.85/26.1058/21.508/20.5265/No EMA 200 Target,No support/26.1058/21.508/20.5265/No F-Track Level/No F-Track Level/No support,100.0%/1/0 days (Across ALL Assets),No Data (Across ALL Assets)
